time,lane_exit_A,lane_exit_B,lane_exit_D
35928,14.77,19.08,11.39
35929,14.77,19.08,11.39
35930,14.77,19.08,11.39
35931,14.77,19.08,11.39
35932,14.77,19.08,11.39
35933,14.77,19.08,11.39
35934,14.77,19.08,11.39
35935,14.77,19.08,11.39
35936,14.77,19.08,11.39
35937,14.77,19.08,11.39
35938,14.77,19.08,11.39
35939,14.77,19.08,11.39
35940,14.77,19.08,11.39
35941,14.77,19.08,11.39
35942,14.77,19.08,11.39
35943,14.77,19.08,11.39
35944,14.77,19.08,11.39
35945,14.77,19.08,11.39
35946,14.77,19.08,11.39
35947,14.77,19.08,11.39
35948,14.77,19.08,11.39
35949,14.77,19.08,11.39
35950,14.77,19.08,11.39
35951,14.77,19.08,11.39
35952,14.77,19.08,11.39
35953,14.77,19.08,11.39
35954,14.77,19.08,11.39
35955,14.77,19.08,11.39
35956,14.77,19.08,11.39
35957,14.77,19.08,11.39
35958,14.77,19.08,11.39
35959,14.77,19.08,11.39
35960,14.77,19.08,11.39
35961,14.77,19.08,11.39
35962,14.77,19.08,11.39
35963,14.77,19.08,11.39
35964,14.77,19.08,11.39
35965,14.77,19.08,11.39
35966,14.77,19.08,11.39
35967,14.77,19.08,11.39
35968,14.77,19.08,11.39
35969,14.77,19.08,11.39
35970,14.77,19.08,11.39
35971,14.77,19.08,11.39
35972,14.77,19.08,11.39
35973,14.77,19.08,11.39
35974,14.77,19.08,11.39
35975,14.77,19.08,11.39
35976,14.77,19.08,11.39
35977,14.77,19.08,11.39
35978,14.77,19.08,11.39
35979,14.77,19.08,11.39
35980,14.77,19.08,11.39
35981,14.77,19.08,11.39
35982,14.77,19.08,11.39
35983,14.77,19.08,11.39
35984,14.77,19.08,11.39
35985,14.77,19.08,11.39
35986,14.77,19.08,11.39
35987,14.77,19.08,11.39
35988,14.77,19.08,11.39
35989,14.77,19.08,11.39
35990,14.77,19.08,11.39
35991,14.77,19.08,11.39
35992,14.77,19.08,20.52
35993,14.77,19.08,20.52
35994,14.77,19.08,20.52
35995,14.77,19.08,20.52
35996,14.77,19.08,20.52
35997,14.77,19.08,20.52
35998,14.77,19.08,20.52
35999,14.77,19.08,20.52
36000,14.77,19.08,20.52
36001,14.77,19.08,20.52
36002,14.77,19.08,20.52
36003,14.77,19.08,20.52
36004,14.77,19.08,20.52
36005,14.77,19.08,20.52
36006,14.77,19.08,20.52
36007,14.77,19.08,20.52
36008,14.77,19.08,20.52
36009,14.77,19.08,20.52
36010,14.77,19.08,20.52
36011,14.77,19.08,20.52
36012,14.77,19.08,20.52
36013,14.77,19.08,20.52
36014,14.77,19.08,20.52
36015,14.77,19.08,20.52
36016,14.77,19.08,20.52
36017,14.77,19.08,20.52
36018,14.77,19.08,20.52
36019,14.77,19.08,20.52
36020,14.77,19.08,20.52
36021,14.77,19.08,20.52
36022,14.77,19.08,20.52
36023,14.77,19.08,20.52
36024,14.77,19.08,20.52
36025,14.77,19.08,20.52
36026,14.77,19.08,20.52
36027,14.77,19.08,20.52
36028,14.77,19.08,20.52
36029,14.77,19.08,20.52
36030,14.77,19.08,20.52
36031,14.77,19.08,20.52
36032,14.77,19.08,20.52
36033,14.77,19.08,20.52
36034,14.77,19.08,20.52
36035,14.77,19.08,20.52
36036,14.77,19.08,20.52
36037,14.77,19.08,20.52
36038,14.77,19.08,20.52
36039,14.77,19.08,20.52
36040,14.77,19.08,20.52
36041,14.77,19.08,20.52
36042,14.77,19.08,20.52
36043,14.77,19.08,20.52
36044,14.77,19.08,20.52
36045,14.77,19.08,20.52
36046,14.77,19.08,20.52
36047,14.77,19.08,20.52
36048,14.77,15.05,20.52
36049,14.77,15.05,20.52
36050,14.77,15.05,20.52
36051,14.77,15.05,20.52
36052,14.77,15.87,20.52
36053,14.77,15.87,20.52
36054,14.77,15.87,20.52
36055,14.77,15.87,20.52
36056,14.77,19.51,20.52
36057,14.77,19.51,20.52
36058,14.77,19.51,20.52
36059,14.77,19.51,20.52
36060,14.77,19.51,20.52
36061,14.77,19.51,20.52
36062,14.77,19.51,20.52
36063,14.77,19.51,20.52
36064,14.77,19.51,20.52
36065,14.77,19.51,20.52
36066,14.77,19.51,20.52
36067,14.77,19.51,20.52
36068,14.77,19.51,20.52
36069,14.77,19.51,20.52
36070,14.77,19.51,20.52
36071,14.77,19.51,20.52
36072,14.77,19.51,20.52
36073,14.77,19.51,20.52
36074,14.77,19.51,20.52
36075,14.77,19.51,20.52
36076,14.77,19.51,20.52
36077,14.77,19.51,20.52
36078,14.77,19.51,20.52
36079,14.77,19.51,20.52
36080,14.77,19.51,20.52
36081,14.77,19.51,20.52
36082,14.77,19.51,20.52
36083,14.77,19.51,20.52
36084,14.77,19.51,20.52
36085,14.77,19.51,20.52
36086,14.77,19.51,20.52
36087,14.77,19.51,20.52
36088,14.77,19.51,20.52
36089,11.84,19.51,20.52
36090,11.84,19.51,20.52
36091,11.84,19.51,20.52
36092,11.84,19.51,20.52
36093,11.84,19.51,20.52
36094,11.84,19.51,20.52
36095,11.84,19.51,20.52
36096,11.84,19.51,20.52
36097,11.84,19.51,20.52
36098,11.84,19.51,20.52
36099,11.84,19.51,20.52
36100,11.84,19.51,20.52
36101,11.84,19.51,20.52
36102,11.84,19.51,20.52
36103,11.84,19.51,20.52
36104,11.84,19.51,20.52
36105,11.84,19.51,20.52
36106,11.84,19.51,20.52
36107,11.84,19.51,20.52
36108,11.84,19.51,20.52
36109,11.84,19.51,20.52
36110,11.84,19.51,20.52
36111,11.84,19.51,20.52
36112,11.84,19.51,20.52
36113,11.84,19.51,20.52
36114,11.84,19.51,20.52
36115,11.84,19.51,20.52
36116,11.84,19.51,20.52
36117,11.84,19.51,20.52
36118,11.84,19.51,20.52
36119,11.84,19.51,20.52
36120,11.84,19.51,20.52
36121,11.84,19.51,20.52
36122,11.84,19.51,20.52
36123,11.84,19.51,20.52
36124,11.84,19.51,20.52
36125,11.84,19.51,20.52
36126,11.84,19.51,20.52
36127,11.84,19.51,20.52
36128,11.84,19.51,20.52
36129,11.84,19.51,20.52
36130,11.84,19.51,20.52
36131,11.84,19.51,20.52
36132,11.84,19.51,20.52
36133,11.84,19.51,20.52
36134,11.84,19.51,20.52
36135,11.84,19.51,20.52
36136,11.84,19.51,20.52
36137,11.84,19.51,20.52
36138,11.84,19.51,20.52
36139,11.84,19.51,20.52
36140,11.84,19.51,20.52
36141,11.84,19.51,20.52
36142,11.84,19.51,20.52
36143,11.84,19.51,20.52
36144,11.84,19.51,20.52
36145,11.84,19.51,20.52
36146,11.84,19.51,20.52
36147,11.84,19.51,20.52
36148,11.84,19.51,20.52
36149,11.84,19.51,20.52
36150,11.84,19.51,20.52
36151,11.84,19.51,20.52
36152,11.84,19.51,20.52
36153,11.84,19.51,20.52
36154,11.84,19.51,20.52
36155,11.84,19.51,20.52
36156,11.84,19.51,20.52
36157,11.84,19.51,20.52
36158,11.84,19.51,20.52
36159,11.84,19.51,20.52
36160,11.84,19.51,20.52
36161,11.84,19.51,20.52
36162,11.84,19.51,20.52
36163,11.84,19.51,20.52
36164,11.84,19.51,20.52
36165,11.84,19.51,20.52
36166,11.84,19.51,20.52
36167,11.84,19.51,20.52
36168,11.84,19.51,20.52
36169,11.84,19.51,20.52
36170,11.84,19.51,20.52
36171,11.84,19.51,20.52
36172,11.84,19.51,20.52
36173,11.84,19.51,20.52
36174,11.84,19.51,20.52
36175,11.84,19.51,20.52
36176,11.84,19.51,20.52
36177,11.84,19.51,20.52
36178,11.84,19.51,20.52
36179,11.84,19.51,20.52
36180,11.84,19.51,20.52
36181,11.84,19.51,20.52
36182,11.84,19.51,20.52
36183,11.84,19.51,20.52
36184,11.84,19.51,20.52
36185,11.84,19.51,20.52
36186,11.84,19.51,20.52
36187,11.84,19.51,20.52
36188,11.84,19.51,20.52
36189,11.84,19.51,20.52
36190,11.84,19.51,20.52
36191,11.84,19.51,20.52
36192,11.84,19.51,20.52
36193,11.84,19.51,20.52
36194,11.84,19.51,20.52
36195,11.84,19.51,20.52
36196,11.84,19.51,20.52
36197,11.84,19.51,20.52
36198,11.84,19.51,20.52
36199,11.84,19.51,20.52
36200,11.84,19.51,20.52
36201,11.84,19.51,20.52
36202,11.84,19.51,20.52
36203,11.84,19.51,20.52
36204,12.58,19.51,20.52
36205,12.58,19.51,20.52
36206,12.58,19.51,20.52
36207,12.58,19.51,20.52
36208,12.58,19.51,20.52
36209,12.26,19.51,20.52
36210,12.26,19.51,20.52
36211,12.26,19.51,20.52
36212,12.26,19.51,20.52
36213,12.26,19.51,20.52
36214,12.62,19.51,20.52
36215,12.62,19.51,20.52
36216,12.62,19.51,20.52
36217,12.62,19.51,20.52
36218,12.62,19.51,20.52
36219,12.62,19.51,20.52
36220,12.62,19.51,20.52
36221,12.62,19.51,20.52
36222,12.62,19.51,20.52
36223,12.62,19.51,20.52
36224,12.62,19.51,20.52
36225,12.62,19.51,20.52
36226,12.62,19.51,20.52
36227,12.62,19.51,20.52
36228,12.62,19.51,20.52
36229,12.62,19.51,20.52
36230,12.62,19.51,20.52
36231,12.62,19.51,20.52
36232,12.62,19.51,20.52
36233,12.62,19.51,20.52
36234,12.62,19.51,20.52
36235,12.62,19.51,20.52
36236,12.62,19.51,20.52
36237,12.62,19.51,20.52
36238,12.62,19.51,20.52
36239,12.62,19.51,20.52
36240,12.62,19.51,20.52
36241,12.62,19.51,20.52
36242,12.62,19.51,20.52
36243,12.62,19.51,20.52
36244,12.62,19.51,20.52
36245,12.62,19.51,20.52
36246,12.62,19.51,20.52
36247,12.62,19.51,20.52
36248,12.62,19.51,20.52
36249,12.62,19.51,20.52
36250,12.62,19.51,20.52
36251,12.62,19.51,20.52
36252,12.62,19.51,20.52
36253,12.62,19.51,20.52
36254,12.62,19.51,20.52
36255,12.62,19.51,20.52
36256,12.62,19.51,20.52
36257,12.62,19.51,20.52
36258,12.62,19.51,20.52
36259,12.62,19.51,20.52
36260,12.62,19.51,20.52
36261,12.62,19.51,20.52
36262,12.62,19.51,20.52
36263,12.62,19.51,20.52
36264,12.62,19.51,20.52
36265,12.62,19.51,20.52
36266,12.62,19.51,20.52
36267,12.62,19.51,20.52
36268,12.62,19.51,20.52
36269,12.62,19.51,20.52
36270,12.62,19.51,20.52
36271,12.62,19.51,20.52
36272,12.62,19.51,20.52
36273,12.62,19.51,20.52
36274,12.62,19.51,20.52
36275,12.62,19.51,20.52
36276,12.62,19.51,20.52
36277,12.62,19.51,20.52
36278,12.62,19.51,20.52
36279,12.62,19.51,20.52
36280,12.62,19.51,20.52
36281,12.62,19.51,20.52
36282,12.62,19.51,20.52
36283,12.62,19.51,20.52
36284,12.62,19.51,20.52
36285,12.62,19.51,20.52
36286,12.62,19.51,20.52
36287,12.62,19.51,20.52
36288,12.62,19.51,20.52
36289,12.62,19.51,20.52
36290,12.62,19.51,20.52
36291,12.62,19.51,20.52
36292,12.62,19.51,20.52
36293,12.62,19.51,20.52
36294,12.62,19.51,20.52
36295,12.62,19.51,20.52
36296,12.62,19.51,20.52
36297,12.62,19.51,20.52
36298,12.62,19.51,20.52
36299,12.62,19.51,20.52
36300,12.62,19.51,20.52
36301,12.62,19.51,20.52
36302,12.62,19.51,20.52
36303,12.62,19.51,20.52
36304,12.62,19.51,20.52
36305,12.62,19.51,20.52
36306,12.62,19.51,20.52
36307,12.62,19.51,20.52
36308,12.62,19.51,20.52
36309,12.62,19.51,20.52
36310,12.62,19.51,20.52
36311,12.62,19.51,20.52
36312,12.62,19.51,20.52
36313,12.62,19.51,20.52
36314,12.62,19.51,20.52
36315,12.62,19.51,20.52
36316,12.62,19.51,20.52
36317,12.62,19.51,20.52
36318,12.62,19.51,20.52
36319,12.62,19.51,20.52
36320,12.62,19.51,20.52
36321,12.62,19.51,20.52
36322,12.62,19.51,20.52
36323,12.62,19.51,20.52
36324,12.62,19.51,20.52
36325,12.62,19.51,20.52
36326,12.62,19.51,20.52
36327,12.62,19.51,20.52
36328,12.62,19.51,16.23
36329,12.62,19.51,16.23
36330,12.62,19.51,16.23
36331,12.62,19.51,16.23
36332,12.62,19.51,16.23
36333,12.62,19.51,16.23
36334,12.62,19.51,16.23
36335,12.62,19.51,16.23
36336,12.62,19.51,16.23
36337,12.62,19.51,16.23
36338,12.62,19.51,16.23
36339,12.62,19.51,16.23
36340,12.62,19.51,16.23
36341,12.62,19.51,16.23
36342,12.62,19.51,16.23
36343,12.62,19.51,16.23
36344,12.62,19.51,16.23
36345,12.62,19.51,16.23
36346,12.62,19.51,16.23
36347,12.62,19.51,16.23
36348,12.62,19.51,16.23
36349,12.62,19.51,16.23
36350,12.62,19.51,16.23
36351,12.62,19.51,16.23
36352,12.62,19.51,16.23
36353,12.62,19.51,16.23
36354,12.62,19.51,16.23
36355,12.62,19.51,16.23
36356,12.62,19.51,16.23
36357,12.62,19.51,16.23
36358,12.62,19.51,16.23
36359,12.62,19.51,16.23
36360,12.62,19.51,16.23
36361,12.62,19.51,16.23
36362,12.62,19.51,16.23
36363,12.62,19.51,16.23
36364,12.62,19.51,16.23
36365,12.62,19.51,16.23
36366,12.62,19.51,16.23
36367,12.62,19.51,16.23
36368,12.62,19.51,16.23
36369,12.62,19.51,16.23
36370,12.62,19.51,16.23
36371,12.62,23.57,16.23
36372,12.62,23.57,16.23
36373,12.62,23.57,16.23
36374,12.62,23.57,16.23
36375,12.62,20.9,16.23
36376,12.62,20.9,16.23
36377,12.62,20.9,16.23
36378,12.62,15.25,16.23
36379,12.62,15.25,16.23
36380,12.62,15.25,16.23
36381,12.62,15.25,16.23
36382,12.62,15.25,16.23
36383,12.62,15.25,16.23
36384,12.62,15.25,16.23
36385,12.62,15.25,16.23
36386,12.62,15.25,16.23
36387,12.62,15.25,16.23
36388,12.62,15.25,16.23
36389,12.62,15.25,16.23
36390,12.62,15.25,16.23
36391,12.62,15.25,16.23
36392,12.62,15.25,16.23
36393,12.62,15.25,16.23
36394,12.62,15.25,16.23
36395,12.62,15.25,16.23
36396,12.62,15.25,16.23
36397,12.62,15.25,16.23
36398,12.62,15.25,16.23
36399,12.62,15.25,16.23
36400,12.62,15.25,16.23
36401,12.62,15.25,16.23
36402,12.62,15.25,16.23
36403,12.62,15.25,16.23
36404,12.62,15.25,16.23
36405,12.62,15.25,16.23
36406,12.62,15.25,16.23
36407,12.62,15.25,16.23
36408,12.62,15.25,16.23
36409,12.62,15.25,16.23
36410,12.62,15.25,16.23
36411,12.62,15.25,16.23
36412,12.62,15.25,16.23
36413,12.62,15.25,16.23
36414,12.62,15.25,16.23
36415,12.62,15.25,16.23
36416,12.62,15.25,16.23
36417,12.62,15.25,16.23
36418,12.62,15.25,16.23
36419,12.62,15.25,16.23
36420,12.62,15.25,16.23
36421,12.62,15.25,16.23
36422,12.62,15.25,16.23
36423,12.62,15.25,16.23
36424,12.62,15.25,16.23
36425,12.62,15.25,16.23
36426,12.62,15.25,16.23
36427,12.62,15.25,16.23
36428,12.62,15.25,16.23
36429,12.62,15.25,16.23
36430,12.62,15.25,16.23
36431,12.62,15.25,16.23
36432,12.62,15.25,16.23
36433,12.62,15.25,16.23
36434,12.62,15.25,16.23
36435,12.62,15.25,16.23
36436,12.62,15.25,16.23
36437,12.12,15.25,16.23
36438,12.12,15.25,16.23
36439,12.12,15.25,16.23
36440,12.12,15.25,16.23
36441,12.12,15.25,16.23
36442,12.12,15.25,16.23
36443,12.12,15.25,16.23
36444,12.12,15.25,16.23
36445,12.12,15.25,16.23
36446,12.12,15.25,16.23
36447,12.12,15.25,16.23
36448,12.12,15.25,16.23
36449,12.12,15.25,16.23
36450,12.12,15.25,16.23
36451,12.12,15.25,16.23
36452,12.12,15.25,16.23
36453,12.12,15.25,16.23
36454,12.12,15.25,16.23
36455,12.12,15.25,16.23
36456,12.12,15.25,16.23
36457,12.12,15.25,16.23
36458,12.12,15.25,16.23
36459,12.12,15.25,16.23
36460,12.12,15.25,16.23
36461,12.12,15.25,16.23
36462,12.12,15.25,16.23
36463,12.12,15.25,16.23
36464,12.12,15.25,16.23
36465,12.12,15.25,16.23
36466,12.12,15.25,16.23
36467,12.12,15.25,16.23
36468,12.12,15.25,16.23
36469,12.12,15.25,16.23
36470,12.12,15.25,16.23
36471,12.12,15.25,16.23
36472,12.12,15.25,16.23
36473,12.12,15.25,16.23
36474,12.12,15.25,16.23
36475,12.12,15.25,16.23
36476,12.12,15.25,16.23
36477,12.12,15.25,16.23
36478,12.12,15.25,16.23
36479,12.12,15.25,16.23
36480,12.12,15.25,16.23
36481,12.12,15.25,16.23
36482,12.12,15.25,16.23
36483,12.12,15.25,16.23
36484,12.12,15.25,16.23
36485,12.12,15.25,16.23
36486,12.12,15.25,16.23
36487,12.12,15.25,16.23
36488,12.12,15.25,16.23
36489,12.12,15.25,16.23
36490,12.12,15.25,16.23
36491,12.12,15.25,16.23
36492,12.12,15.25,16.23
36493,12.12,15.25,16.23
36494,12.12,15.25,16.23
36495,12.12,15.25,16.23
36496,12.12,15.25,16.23
36497,12.12,15.25,16.23
36498,12.12,15.25,16.23
36499,12.12,15.25,16.23
36500,12.12,15.25,16.23
36501,12.12,15.25,16.23
36502,12.12,15.25,16.23
36503,12.12,15.25,16.23
36504,12.12,15.25,16.23
36505,12.12,15.25,16.23
36506,12.12,15.25,16.23
36507,12.12,15.25,16.23
36508,12.12,15.25,16.23
36509,12.12,15.25,16.23
36510,12.12,15.25,16.23
36511,12.12,15.25,16.23
36512,12.12,15.25,16.23
36513,12.12,15.25,16.23
36514,12.12,15.25,16.23
36515,12.12,15.25,16.23
36516,12.12,15.25,16.23
36517,12.12,15.25,16.23
36518,12.12,15.25,16.23
36519,12.12,15.25,16.23
36520,12.12,15.25,16.23
36521,12.12,15.25,16.23
36522,12.12,15.25,16.23
36523,12.12,15.25,16.23
36524,12.12,15.25,16.23
36525,12.12,15.25,16.23
36526,12.12,15.25,16.23
36527,12.12,15.25,16.23
36528,12.12,15.25,16.23
36529,12.12,15.25,16.23
36530,12.12,15.25,16.23
36531,12.12,15.25,16.23
36532,12.12,15.25,16.23
36533,12.12,15.25,16.23
36534,12.12,15.25,16.23
36535,12.12,15.25,16.23
36536,12.12,15.25,16.23
36537,12.12,15.25,16.23
36538,12.12,15.25,16.23
36539,12.12,15.25,16.23
36540,12.12,15.25,16.23
36541,12.12,15.25,16.23
36542,12.12,15.25,16.23
36543,12.12,15.25,16.23
36544,12.12,15.25,16.23
36545,12.12,15.25,16.23
36546,12.12,15.25,16.23
36547,12.12,15.25,16.23
36548,12.12,15.25,16.23
36549,12.12,15.25,16.23
36550,12.12,15.25,16.23
36551,12.12,15.25,16.23
36552,12.12,15.25,16.23
36553,12.12,15.25,16.23
36554,12.12,15.25,16.23
36555,12.12,15.25,16.23
36556,12.12,15.25,16.23
36557,12.12,15.25,16.23
36558,12.12,15.25,16.23
36559,12.12,15.25,16.23
36560,12.12,15.25,16.23
36561,12.12,15.25,16.23
36562,12.12,15.25,16.23
36563,12.12,15.25,16.23
36564,12.12,15.25,16.23
36565,12.12,15.25,16.23
36566,12.12,15.25,16.23
36567,12.12,15.25,16.23
36568,12.12,15.25,16.23
36569,12.12,15.25,16.23
36570,12.12,15.25,16.23
36571,12.12,15.25,16.23
36572,12.12,15.25,16.23
36573,12.12,15.25,16.23
36574,12.12,15.25,16.23
36575,12.12,15.25,16.23
36576,12.12,15.25,16.23
36577,12.12,15.25,16.23
36578,12.12,15.25,16.23
36579,12.12,15.25,16.23
36580,12.12,15.25,16.23
36581,12.12,15.25,16.23
36582,12.12,15.25,16.23
36583,12.12,15.25,16.23
36584,12.12,15.25,16.23
36585,12.12,15.25,16.23
36586,12.12,15.25,16.23
36587,12.12,15.25,16.23
36588,12.12,15.25,16.23
36589,12.12,15.25,16.23
36590,12.12,15.25,16.23
36591,12.12,15.25,16.23
36592,12.12,15.25,16.23
36593,12.12,15.25,16.23
36594,12.12,15.25,16.23
36595,12.12,15.25,16.23
36596,12.12,15.25,16.23
36597,12.12,15.25,16.23
36598,12.12,15.25,16.23
36599,12.12,15.25,16.23
36600,12.12,15.25,16.23
36601,12.12,15.25,16.23
36602,12.12,15.25,16.23
36603,12.12,15.25,16.23
36604,12.12,15.25,16.23
36605,12.12,15.25,16.23
36606,12.12,15.25,16.23
36607,12.12,15.25,16.23
36608,12.12,15.25,16.23
36609,12.12,15.25,16.23
36610,12.12,15.25,16.23
36611,12.12,15.25,16.23
36612,12.12,15.25,16.23
36613,12.12,15.25,16.23
36614,12.12,15.25,16.23
36615,12.12,15.25,16.23
36616,12.12,15.25,16.23
36617,12.12,15.25,16.23
36618,12.12,15.25,16.23
36619,12.12,15.25,16.23
36620,12.12,15.25,16.23
36621,12.12,15.25,16.23
36622,12.12,15.25,16.23
36623,12.12,15.25,16.23
36624,12.12,15.25,16.23
36625,12.12,15.25,16.23
36626,12.12,15.25,16.23
36627,12.12,15.25,16.23
36628,12.12,15.25,16.23
36629,12.12,15.25,16.23
36630,12.12,15.25,16.23
36631,12.12,15.25,16.23
36632,12.12,15.25,16.23
36633,12.12,15.25,16.23
36634,12.12,15.25,16.23
36635,12.12,15.25,16.23
36636,12.12,15.25,16.23
36637,12.12,15.25,16.23
36638,12.12,15.25,16.23
36639,12.12,15.25,16.23
36640,12.12,15.25,16.23
36641,12.12,15.25,16.23
36642,12.12,15.25,16.23
36643,12.12,15.25,16.23
36644,12.12,15.25,16.23
36645,12.12,15.25,16.23
36646,12.12,15.25,16.23
36647,12.12,15.25,16.23
36648,12.12,15.25,16.23
36649,12.12,15.25,16.23
36650,12.12,15.25,16.23
36651,12.12,15.25,16.23
36652,12.12,15.25,16.23
36653,12.12,15.25,16.23
36654,12.12,15.25,16.23
36655,12.12,15.25,16.23
36656,12.12,15.25,16.23
36657,12.12,15.25,12.53
36658,12.12,15.25,12.53
36659,12.12,15.25,12.53
36660,12.12,15.25,12.53
36661,12.12,15.25,12.53
36662,12.12,15.25,12.11
36663,12.12,15.25,12.11
36664,12.12,15.25,12.11
36665,12.12,15.25,12.11
36666,12.12,15.25,12.11
36667,12.12,15.25,12.11
36668,12.12,15.25,12.11
36669,12.12,15.25,12.11
36670,12.12,15.25,12.11
36671,12.12,15.25,12.11
36672,12.12,15.25,12.11
36673,12.12,15.25,12.11
36674,12.12,15.25,12.11
36675,12.12,15.25,12.11
36676,12.12,15.25,12.11
36677,12.12,15.25,12.11
36678,12.12,15.25,12.11
36679,12.12,15.25,17.97
36680,12.12,15.25,17.97
36681,12.12,15.25,17.97
36682,12.12,15.25,17.97
36683,12.12,15.25,17.97
36684,12.12,15.25,17.97
36685,12.12,15.25,17.97
36686,12.12,15.25,17.97
36687,12.12,15.25,17.97
36688,12.12,15.25,17.97
36689,12.12,15.25,17.97
36690,12.12,15.25,17.97
36691,12.12,15.25,17.97
36692,12.12,15.25,17.97
36693,12.12,15.25,17.97
36694,12.12,15.25,17.97
36695,12.12,15.25,17.97
36696,12.12,15.25,17.97
36697,12.12,15.25,17.97
36698,12.12,15.25,17.97
36699,12.12,15.25,17.97
36700,12.12,15.25,17.97
36701,12.12,15.25,17.97
36702,12.12,15.25,17.97
36703,12.12,15.25,17.97
36704,12.12,15.25,17.97
36705,12.12,15.25,17.97
36706,12.12,15.25,17.97
36707,12.12,15.25,17.97
36708,12.12,15.25,17.97
36709,12.12,15.25,17.97
36710,12.12,15.25,17.97
36711,12.12,15.25,17.97
36712,12.12,15.25,17.97
36713,12.12,15.25,17.97
36714,12.12,15.25,17.97
36715,12.12,15.25,17.97
36716,12.12,15.25,17.97
36717,12.12,15.25,17.97
36718,12.12,17.99,17.97
36719,12.12,17.99,17.97
36720,12.12,17.99,17.97
36721,12.12,17.99,17.97
36722,12.12,17.99,17.97
36723,12.12,17.99,17.97
36724,12.12,17.99,17.97
36725,12.12,17.99,17.97
36726,12.12,17.99,17.97
36727,12.12,17.99,17.97
36728,12.12,17.99,17.97
36729,12.12,17.99,17.97
36730,12.12,17.99,17.97
36731,12.12,17.99,17.97
36732,12.12,17.99,17.97
36733,12.12,17.99,17.97
36734,12.12,17.99,17.97
36735,12.12,17.99,17.97
36736,12.12,17.99,17.97
36737,12.12,17.99,17.97
36738,12.12,17.99,17.97
36739,12.12,17.99,17.97
36740,12.12,17.99,17.97
36741,12.12,17.99,17.97
36742,12.12,17.99,17.97
36743,12.12,17.99,17.97
36744,12.12,17.99,17.97
36745,12.12,17.99,17.97
36746,12.12,17.99,17.97
36747,12.12,17.99,17.97
36748,12.12,17.99,17.97
36749,12.12,17.99,17.97
36750,12.12,17.99,17.97
36751,12.12,17.99,17.97
36752,12.12,17.99,17.97
36753,12.12,17.99,17.97
36754,12.12,17.99,17.97
36755,12.12,17.99,17.97
36756,12.12,17.99,17.97
36757,12.12,17.99,17.97
36758,12.12,17.99,17.97
36759,12.12,17.99,17.97
36760,12.12,17.99,17.97
36761,12.12,17.99,17.97
36762,12.12,17.99,17.97
36763,12.12,17.99,17.97
36764,12.12,17.99,17.97
36765,12.12,17.99,17.97
36766,12.12,17.99,17.97
36767,12.12,17.99,17.97
36768,12.12,17.99,17.97
36769,12.12,17.99,17.97
36770,12.12,17.99,17.97
36771,12.12,17.99,17.97
36772,12.12,17.99,17.97
36773,12.12,17.99,17.97
36774,12.12,17.99,17.97
36775,12.12,17.99,17.97
36776,12.12,17.99,17.97
36777,12.12,17.99,17.97
36778,12.12,17.99,17.97
36779,12.12,17.99,17.97
36780,12.12,17.99,17.97
36781,12.12,17.99,17.97
36782,12.12,17.99,17.97
36783,12.12,17.99,17.97
36784,12.12,17.99,17.97
36785,12.12,17.99,17.97
36786,12.12,17.99,17.97
36787,12.12,17.99,17.97
36788,12.12,17.99,17.97
36789,12.12,17.99,17.97
36790,12.12,17.99,17.97
36791,12.12,17.99,17.97
36792,12.12,17.99,17.97
36793,12.12,17.99,17.97
36794,12.12,17.99,17.97
36795,12.12,17.99,17.97
36796,12.12,17.99,17.97
36797,12.12,17.99,17.97
36798,12.12,17.99,17.97
36799,12.12,17.99,17.97
36800,12.12,17.99,17.97
36801,12.12,17.99,17.97
36802,12.12,17.99,17.97
36803,12.12,17.99,17.97
36804,12.12,17.99,17.97
36805,12.12,17.99,17.97
36806,12.12,17.99,17.97
36807,12.12,17.99,17.97
36808,12.12,17.99,17.97
36809,12.12,17.99,17.97
36810,12.12,17.99,17.97
36811,12.12,17.99,17.97
36812,12.12,17.99,17.97
36813,12.12,17.99,17.97
36814,12.12,17.99,17.97
36815,12.12,17.99,17.97
36816,12.12,17.99,17.97
36817,12.12,17.99,17.97
36818,12.12,17.99,17.97
36819,12.12,17.99,17.97
36820,12.12,17.99,17.97
36821,12.12,17.99,17.97
36822,12.12,17.99,17.97
36823,12.12,17.99,17.97
36824,12.12,17.99,17.97
36825,12.12,17.99,17.97
36826,12.12,17.99,17.97
36827,12.12,17.99,17.97
36828,12.12,17.99,17.97
36829,12.12,17.99,17.97
36830,12.12,17.99,17.97
36831,12.12,17.99,17.97
36832,12.12,17.99,17.44
36833,12.12,17.99,17.44
36834,12.12,17.99,17.44
36835,12.12,17.99,17.44
36836,12.12,17.99,17.44
36837,12.12,17.99,17.44
36838,12.12,17.99,17.44
36839,12.12,17.99,17.44
36840,12.12,17.99,17.44
36841,12.12,17.99,17.44
36842,12.12,17.99,17.44
36843,12.12,17.99,17.44
36844,12.12,17.99,17.44
36845,12.12,17.99,17.44
36846,12.12,17.99,17.44
36847,12.12,17.99,17.44
36848,12.12,17.99,17.44
36849,12.12,17.99,17.44
36850,12.12,17.99,17.44
36851,12.12,17.99,17.44
36852,12.12,17.99,17.44
36853,12.12,17.99,17.44
36854,12.12,17.99,17.44
36855,12.12,17.99,17.44
36856,12.12,17.99,17.44
36857,12.12,17.99,17.44
36858,12.12,17.99,17.44
