time,lane_exit_A,lane_exit_B
48042,18.85,14.52
48043,18.85,14.52
48044,18.85,14.52
48045,18.85,14.52
48046,18.85,14.52
48047,18.85,14.52
48048,18.85,14.52
48049,18.85,14.52
48050,18.85,14.52
48051,18.85,14.52
48052,18.85,14.52
48053,18.85,14.52
48054,18.85,14.52
48055,18.85,14.52
48056,18.85,14.52
48057,18.85,14.52
48058,18.85,14.52
48059,18.85,14.52
48060,18.85,14.52
48061,18.85,14.52
48062,18.85,14.52
48063,18.85,14.52
48064,18.85,14.52
48065,18.85,14.52
48066,18.85,14.52
48067,18.85,14.52
48068,18.85,14.52
48069,18.85,14.52
48070,18.85,14.52
48071,18.85,14.52
48072,18.85,14.52
48073,18.85,14.52
48074,18.85,14.52
48075,18.85,14.52
48076,18.85,14.52
48077,18.85,14.52
48078,18.85,14.52
48079,18.85,14.52
48080,18.85,14.52
48081,18.85,14.52
48082,18.85,14.52
48083,18.85,14.52
48084,18.85,14.52
48085,18.85,14.52
48086,18.85,14.52
48087,18.85,14.52
48088,18.85,14.52
48089,18.85,14.52
48090,18.85,14.52
48091,18.85,14.52
48092,18.85,14.52
48093,18.85,14.52
48094,18.85,14.52
48095,18.85,14.52
48096,18.85,14.52
48097,18.85,14.52
48098,18.85,14.52
48099,18.85,14.52
48100,18.85,14.52
48101,18.85,14.52
48102,18.85,14.52
48103,18.85,14.52
48104,18.85,14.52
48105,18.85,14.52
48106,18.85,14.52
48107,18.85,14.52
48108,18.85,14.52
48109,18.85,14.52
48110,18.85,14.52
48111,18.85,14.52
48112,18.85,14.52
48113,18.85,14.52
48114,18.85,14.52
48115,18.85,14.52
48116,18.85,14.52
48117,18.85,14.52
48118,18.85,14.52
48119,18.85,14.52
48120,18.85,14.52
48121,18.85,14.52
48122,18.85,14.52
48123,18.85,14.52
48124,18.85,14.52
48125,18.85,14.52
48126,18.85,14.52
48127,18.85,14.52
48128,18.85,14.52
48129,18.85,14.52
48130,18.85,14.52
48131,18.85,14.52
48132,18.85,14.52
48133,18.85,14.52
48134,18.85,14.52
48135,18.85,14.52
48136,18.85,14.52
48137,18.85,14.52
48138,18.85,14.52
48139,18.85,14.52
48140,18.85,14.52
48141,18.85,14.52
48142,18.85,13.6
48143,18.85,13.6
48144,18.85,13.6
48145,18.85,13.6
48146,18.85,13.6
48147,18.85,13.6
48148,18.85,13.6
48149,18.85,13.6
48150,18.85,13.6
48151,18.85,13.6
48152,18.85,13.6
48153,18.85,13.6
48154,18.85,13.6
48155,18.85,13.6
48156,18.85,13.6
48157,18.85,13.6
48158,18.85,13.6
48159,18.85,13.6
48160,18.85,13.6
48161,18.85,13.6
48162,18.85,13.6
48163,18.85,13.6
48164,18.85,13.6
48165,18.85,13.6
48166,18.85,13.6
48167,18.85,13.6
48168,18.85,13.6
48169,18.85,13.6
48170,18.85,13.6
48171,18.85,13.6
48172,18.85,13.6
48173,18.85,13.6
48174,18.85,13.6
48175,18.85,13.6
48176,18.85,17.38
48177,18.85,17.38
48178,18.85,17.38
48179,18.85,17.38
48180,18.85,17.38
48181,18.85,17.38
48182,18.85,17.38
48183,18.85,17.38
48184,18.85,17.38
48185,18.85,17.38
48186,18.85,17.38
48187,18.85,17.38
48188,18.85,17.38
48189,18.85,17.38
48190,18.85,17.38
48191,18.85,17.38
48192,18.85,17.38
48193,18.85,17.38
48194,18.85,17.38
48195,18.85,17.38
48196,18.85,17.38
48197,18.85,17.38
48198,18.85,17.38
48199,18.85,17.38
48200,18.85,17.38
48201,18.85,17.38
48202,18.85,17.38
48203,18.85,17.38
48204,18.85,17.38
48205,18.85,17.38
48206,18.85,17.38
48207,18.85,17.38
48208,18.85,17.38
48209,18.85,17.38
48210,18.85,17.38
48211,18.85,17.38
48212,18.85,17.38
48213,18.85,17.38
48214,18.85,17.38
48215,18.85,17.38
48216,18.85,17.38
48217,18.85,17.38
48218,18.85,17.38
48219,18.85,17.38
48220,18.85,17.38
48221,18.85,17.38
48222,18.85,17.38
48223,18.85,17.38
48224,18.85,17.38
48225,18.85,17.38
48226,18.85,17.38
48227,18.85,17.38
48228,18.85,17.38
48229,18.85,17.38
48230,18.85,17.38
48231,18.85,17.38
48232,18.85,17.38
48233,18.85,17.38
48234,18.85,17.38
48235,18.85,17.38
48236,18.85,17.38
48237,18.85,17.38
48238,18.85,17.38
48239,18.85,17.38
48240,18.85,17.38
48241,18.85,17.38
48242,18.85,17.38
48243,18.85,17.38
48244,18.85,17.38
48245,18.85,17.38
48246,18.85,17.38
48247,18.85,17.38
48248,18.85,17.38
48249,18.85,17.38
48250,18.85,17.38
48251,18.85,17.38
48252,18.85,17.38
48253,18.85,17.38
48254,18.85,17.38
48255,18.85,17.38
48256,18.85,17.38
48257,18.85,17.38
48258,18.85,17.38
48259,18.85,17.38
48260,18.85,17.38
48261,18.85,17.38
48262,18.85,17.38
48263,18.85,17.38
48264,18.85,17.38
48265,18.85,17.38
48266,18.85,17.38
48267,18.85,17.38
48268,18.85,17.38
48269,18.85,17.38
48270,18.85,17.38
48271,18.85,17.38
48272,18.85,17.38
48273,18.85,17.38
48274,18.85,17.38
48275,18.85,17.38
48276,18.85,17.38
48277,18.85,17.38
48278,18.85,17.38
48279,18.85,17.38
48280,18.85,17.38
48281,18.85,17.38
48282,18.85,17.38
48283,18.85,17.38
48284,18.85,17.38
48285,18.85,17.38
48286,18.85,17.38
48287,18.85,17.38
48288,18.85,17.38
48289,18.85,17.38
48290,18.85,17.38
48291,18.85,17.38
48292,18.85,17.38
48293,18.85,17.38
48294,18.85,17.38
48295,18.85,17.38
48296,18.85,17.38
48297,18.85,17.38
48298,18.85,17.38
48299,18.85,17.38
48300,18.85,17.38
48301,18.85,17.38
48302,18.85,17.38
48303,18.85,17.38
48304,18.85,17.38
48305,18.85,17.38
48306,18.85,17.38
48307,18.85,17.38
48308,18.85,17.38
48309,18.85,17.38
48310,18.85,17.38
48311,18.85,17.38
48312,18.85,17.38
48313,18.85,17.38
48314,18.85,17.38
48315,18.85,17.38
48316,18.85,17.38
48317,18.85,17.38
48318,18.85,17.38
48319,18.85,17.38
48320,18.85,17.38
48321,18.85,17.38
48322,18.85,17.38
48323,18.85,17.38
48324,18.85,17.38
48325,18.85,17.38
48326,18.85,17.38
48327,18.85,17.38
48328,18.85,17.38
48329,18.85,17.38
48330,18.85,17.38
48331,18.85,17.38
48332,18.85,17.38
48333,18.85,17.38
48334,18.85,17.38
48335,18.85,17.38
48336,18.85,17.38
48337,18.85,17.38
48338,18.85,17.38
48339,18.85,17.38
48340,18.85,17.38
48341,18.85,17.38
48342,18.85,17.38
48343,18.85,17.38
48344,18.85,17.38
48345,18.85,17.38
48346,18.85,17.38
48347,18.85,17.38
48348,18.85,17.38
48349,18.85,17.38
48350,18.85,17.38
48351,18.85,17.38
48352,18.85,17.38
48353,18.85,17.38
48354,18.85,13.68
48355,18.85,13.68
48356,18.85,13.68
48357,18.85,13.68
48358,18.85,13.68
48359,18.85,13.68
48360,18.85,14.31
48361,18.85,14.31
48362,18.85,14.31
48363,18.85,14.31
48364,18.85,14.31
48365,18.85,14.31
48366,18.85,14.31
48367,18.85,14.31
48368,18.85,14.31
48369,18.85,14.31
48370,18.85,14.31
48371,18.85,14.31
48372,18.85,14.31
48373,18.85,14.31
48374,18.85,14.31
48375,18.85,14.31
48376,18.85,14.31
48377,18.85,14.31
48378,18.85,14.31
48379,18.85,14.31
48380,18.85,14.31
48381,18.85,14.31
48382,18.85,14.31
48383,18.85,14.31
48384,18.85,14.31
48385,18.85,14.31
48386,18.85,14.31
48387,18.85,14.31
48388,18.85,14.31
48389,18.85,14.31
48390,14.99,14.31
48391,14.99,14.31
48392,14.99,14.31
48393,14.99,14.31
48394,14.99,14.31
48395,14.99,14.31
48396,14.99,14.31
48397,15.21,14.31
48398,15.21,14.31
48399,15.21,14.31
48400,15.21,14.31
48401,15.24,14.31
48402,15.24,14.31
48403,15.24,14.31
48404,15.24,14.31
48405,15.24,14.31
48406,15.24,14.31
48407,15.24,14.31
48408,15.24,14.31
48409,15.24,14.31
48410,15.24,14.31
48411,15.24,14.31
48412,15.24,14.31
48413,15.24,14.31
48414,15.24,14.31
48415,15.24,14.31
48416,15.24,14.31
48417,15.24,14.31
48418,15.24,14.31
48419,15.24,14.31
48420,15.24,14.31
48421,15.24,14.31
48422,15.24,14.31
48423,15.24,14.31
48424,15.24,14.31
48425,15.24,14.31
48426,15.24,14.31
48427,15.24,14.31
48428,15.24,14.31
48429,15.24,14.31
48430,15.24,14.31
48431,15.24,14.31
48432,15.24,14.31
48433,15.24,14.31
48434,15.24,14.31
48435,15.24,13.97
48436,15.24,13.97
48437,15.24,13.97
48438,15.24,13.97
48439,15.24,13.97
48440,15.24,13.97
48441,15.24,14.62
48442,15.24,14.62
48443,15.24,14.62
48444,15.24,14.62
48445,15.24,14.62
48446,15.24,15.04
48447,15.24,15.04
48448,15.24,15.04
48449,15.24,15.04
48450,15.24,13.7
48451,15.24,13.7
48452,15.24,13.7
48453,15.24,13.7
48454,15.24,13.7
48455,15.24,13.7
48456,15.24,13.7
48457,15.24,13.7
48458,15.24,13.7
48459,15.24,13.7
48460,15.24,13.7
48461,15.24,13.7
48462,15.24,13.7
48463,15.24,13.7
48464,15.24,13.7
48465,15.24,13.7
48466,15.24,13.7
48467,15.24,13.7
48468,15.24,13.7
48469,15.24,13.7
48470,15.24,13.7
48471,15.24,13.7
48472,15.24,13.7
48473,15.24,13.7
48474,15.24,13.7
48475,15.24,13.7
48476,15.24,13.7
48477,15.24,13.7
48478,15.24,13.7
48479,15.24,13.7
48480,15.24,13.7
48481,15.24,13.7
48482,15.24,13.7
48483,15.24,13.7
48484,15.24,13.7
48485,15.24,13.7
48486,15.24,13.7
48487,15.24,13.7
48488,15.24,13.7
48489,15.24,13.7
48490,15.24,13.7
48491,15.24,13.7
48492,15.24,13.7
48493,15.24,13.7
48494,15.24,13.7
48495,15.24,13.7
48496,15.24,15.02
48497,15.24,15.02
48498,15.24,15.02
48499,15.24,15.02
48500,15.24,15.02
48501,15.24,15.02
48502,15.24,15.02
48503,15.24,15.02
48504,15.24,15.02
48505,15.24,15.02
48506,15.24,15.02
48507,15.24,15.02
48508,15.24,15.02
48509,15.24,15.02
48510,15.24,15.02
48511,15.24,15.02
48512,15.24,15.02
48513,15.24,15.02
48514,15.24,15.02
48515,15.24,15.02
48516,15.24,15.02
48517,15.24,15.02
48518,15.24,15.02
48519,15.24,15.02
48520,15.24,15.02
48521,15.24,15.02
48522,15.24,15.02
48523,15.24,15.02
48524,15.24,15.02
48525,15.24,15.02
48526,15.24,15.02
48527,15.24,15.02
48528,15.24,15.02
48529,15.24,15.02
48530,15.24,15.02
48531,15.24,15.02
48532,15.24,15.02
48533,15.24,15.02
48534,15.24,15.02
48535,15.24,15.02
48536,15.24,15.02
48537,15.24,15.02
48538,15.24,15.02
48539,15.24,15.02
48540,15.24,15.02
48541,15.24,15.02
48542,15.24,15.02
48543,15.24,15.02
48544,15.24,15.02
48545,15.24,15.02
48546,15.24,15.02
48547,15.24,15.02
48548,15.24,15.02
48549,15.24,15.02
48550,15.24,15.02
48551,15.24,15.02
48552,15.24,15.02
48553,15.24,15.02
48554,15.24,15.02
48555,15.24,15.02
48556,15.24,15.02
48557,15.24,15.02
48558,15.24,15.02
48559,15.24,15.02
48560,15.24,15.02
48561,15.24,15.02
48562,15.24,15.02
48563,15.24,15.02
48564,15.24,13.12
48565,15.24,13.12
48566,15.24,13.12
48567,15.24,13.12
48568,15.24,13.12
48569,15.24,13.12
48570,15.24,13.12
48571,15.24,13.12
48572,15.24,13.12
48573,15.24,13.12
48574,15.24,13.12
48575,15.24,13.12
48576,15.24,13.12
48577,15.24,13.12
48578,15.24,13.12
48579,15.24,13.12
48580,15.24,13.12
48581,15.24,13.12
48582,15.24,13.12
48583,15.24,13.12
48584,15.24,13.12
48585,15.24,13.12
48586,15.24,13.12
48587,15.24,13.12
48588,15.24,13.12
48589,15.24,13.12
48590,15.24,13.12
48591,15.24,13.12
48592,15.24,13.12
48593,15.24,13.12
48594,15.24,13.12
48595,15.24,13.12
48596,15.24,13.12
48597,15.24,13.12
48598,15.24,13.12
48599,15.24,13.12
48600,15.24,13.12
48601,15.24,13.12
48602,15.24,13.12
48603,15.24,13.12
48604,15.24,13.12
48605,15.24,13.12
48606,15.24,13.12
48607,15.24,13.12
48608,15.24,13.12
48609,15.24,13.42
48610,15.24,13.42
48611,15.24,13.42
48612,15.24,13.42
48613,15.24,13.42
48614,15.24,13.42
48615,15.24,13.42
48616,15.24,13.42
48617,15.24,13.42
48618,15.24,13.42
48619,15.24,13.42
48620,15.24,13.42
48621,15.24,13.42
48622,15.24,13.42
48623,15.24,13.42
48624,15.24,13.42
48625,15.24,13.42
48626,15.24,13.42
48627,15.24,13.42
48628,15.24,13.42
48629,15.24,13.42
48630,15.24,13.42
48631,15.24,13.42
48632,15.24,13.42
48633,15.24,13.42
48634,15.24,13.42
48635,15.24,13.42
48636,15.24,13.42
48637,15.24,13.42
48638,15.24,13.42
48639,15.24,13.42
48640,15.24,13.42
48641,15.24,13.42
48642,15.24,13.42
48643,15.24,13.42
48644,15.24,13.42
48645,15.24,13.42
48646,15.24,13.42
48647,15.24,13.42
48648,15.24,13.42
48649,15.24,13.42
48650,15.24,13.42
48651,15.24,13.42
48652,15.24,13.42
48653,15.24,13.42
48654,15.24,13.42
48655,15.24,13.42
48656,15.24,13.42
48657,15.24,13.42
48658,15.24,13.42
48659,15.24,13.42
48660,15.24,13.42
48661,15.24,13.42
48662,15.24,13.42
48663,15.24,13.42
48664,15.24,13.42
48665,15.24,13.42
48666,15.24,13.42
48667,15.24,13.42
48668,15.24,13.42
48669,15.24,13.42
48670,15.24,13.42
48671,15.24,13.42
48672,15.24,13.42
48673,15.24,13.42
48674,15.24,13.42
48675,15.24,13.42
48676,15.24,13.42
48677,15.24,13.42
48678,15.24,13.42
48679,15.24,13.42
48680,15.24,13.42
48681,15.24,13.42
48682,15.24,13.42
48683,15.24,13.42
48684,15.24,13.42
48685,15.24,13.42
48686,15.24,13.42
48687,15.24,13.42
48688,15.24,13.42
48689,15.24,13.42
48690,15.24,13.42
48691,15.24,13.42
48692,15.24,13.42
48693,15.24,13.42
48694,15.24,13.42
48695,15.24,13.42
48696,15.24,13.42
48697,15.24,13.42
48698,15.24,13.42
48699,15.24,13.42
48700,15.24,13.42
48701,15.24,13.42
48702,15.24,13.42
48703,15.24,13.42
48704,15.24,13.42
48705,15.24,13.42
48706,15.24,13.42
48707,15.24,13.42
48708,15.24,13.42
48709,15.24,13.42
48710,15.24,13.42
48711,15.24,13.42
48712,15.24,13.42
48713,15.24,13.42
48714,15.24,13.42
48715,15.24,13.42
48716,15.24,13.42
48717,15.24,13.42
48718,15.24,13.42
48719,15.24,13.42
48720,15.24,13.42
48721,15.24,13.42
48722,15.24,13.42
48723,15.24,13.42
48724,15.24,13.42
48725,15.24,13.42
48726,15.24,13.42
48727,15.24,13.42
48728,15.24,13.42
48729,15.24,13.42
48730,15.24,13.42
48731,15.24,13.42
48732,15.24,13.42
48733,15.24,13.42
48734,15.24,13.42
48735,15.24,13.42
48736,15.24,13.42
48737,15.24,13.42
48738,15.24,13.42
48739,15.24,13.42
48740,15.24,13.42
48741,15.24,13.42
48742,15.24,13.42
48743,15.24,13.42
48744,15.24,13.42
48745,15.24,13.42
48746,15.24,13.42
48747,15.24,13.42
48748,15.24,13.42
48749,15.24,13.42
48750,15.24,13.42
48751,15.24,13.42
48752,15.24,13.42
48753,15.24,13.42
48754,15.24,13.42
48755,15.24,13.42
48756,15.24,13.42
48757,15.24,13.42
48758,15.24,13.42
48759,15.24,13.42
48760,15.24,13.42
48761,15.24,13.42
48762,15.24,13.42
48763,15.24,13.42
48764,15.24,13.42
48765,15.24,13.42
48766,15.24,13.42
48767,15.24,13.42
48768,15.24,13.42
48769,15.24,13.42
48770,15.24,13.42
48771,15.24,13.42
48772,15.24,13.42
48773,15.24,13.42
48774,15.24,13.42
48775,15.24,13.42
48776,15.24,13.42
48777,15.24,13.42
48778,15.24,13.42
48779,15.24,13.42
48780,15.24,13.42
48781,15.24,13.42
48782,15.24,13.42
48783,15.24,13.42
48784,15.24,13.42
48785,15.24,13.42
48786,15.24,13.42
48787,15.24,13.42
48788,15.24,13.42
48789,15.24,13.42
48790,15.24,13.42
48791,15.24,13.42
48792,15.24,13.42
48793,15.24,13.42
48794,15.24,13.42
48795,15.24,13.42
48796,15.24,13.42
48797,15.24,13.42
48798,15.24,13.42
48799,15.24,13.42
48800,15.24,13.42
48801,15.24,13.42
48802,15.24,13.42
48803,15.24,13.42
48804,15.24,13.42
48805,15.24,12.24
48806,15.24,12.24
48807,15.24,12.24
48808,15.24,12.24
48809,15.24,13.76
48810,15.24,13.76
48811,15.24,13.76
48812,15.24,13.76
48813,15.24,13.76
48814,15.24,13.76
48815,15.24,13.76
48816,15.24,13.76
48817,15.24,13.76
48818,15.24,13.76
48819,15.24,13.76
48820,15.24,13.76
48821,15.24,13.76
48822,15.24,13.76
48823,15.24,13.76
48824,15.24,13.76
48825,15.24,13.76
48826,15.24,13.76
48827,15.24,13.76
48828,15.24,13.76
48829,15.24,13.76
48830,15.24,13.76
48831,15.24,13.76
48832,15.24,13.76
48833,15.24,13.76
48834,15.24,13.76
48835,15.24,13.76
48836,15.24,13.76
48837,15.24,13.76
48838,15.24,13.76
48839,15.24,13.76
48840,15.24,13.76
48841,15.24,13.76
48842,15.24,13.76
48843,15.24,13.76
48844,15.24,13.76
48845,15.24,13.76
48846,15.24,13.76
48847,15.24,13.76
48848,15.24,13.76
48849,15.24,13.76
48850,15.24,13.76
48851,15.24,13.76
48852,15.24,13.76
48853,15.24,13.76
48854,15.24,13.76
48855,15.24,13.76
48856,15.24,13.76
48857,15.24,13.76
48858,15.24,13.76
48859,15.24,13.76
48860,15.24,13.76
48861,15.24,13.76
48862,15.24,13.76
48863,15.24,13.76
48864,15.24,13.76
48865,15.24,13.76
48866,15.24,13.76
48867,15.24,13.76
48868,15.24,13.76
48869,15.24,13.76
48870,15.24,13.76
48871,15.24,13.76
48872,15.24,13.76
48873,15.24,13.76
48874,15.24,13.76
48875,15.24,13.76
48876,15.24,13.76
48877,15.24,13.76
48878,15.24,13.76
48879,15.24,13.76
48880,15.24,13.76
48881,15.24,13.76
48882,15.24,13.76
48883,15.24,13.76
48884,15.24,13.76
48885,15.24,13.76
48886,15.24,13.76
48887,15.24,13.76
48888,15.24,13.76
48889,15.24,13.76
48890,15.24,13.76
48891,15.24,13.76
48892,15.24,13.76
48893,15.24,13.76
48894,15.24,13.76
48895,15.24,13.76
48896,15.24,13.76
48897,15.24,13.76
48898,15.24,13.76
48899,15.24,13.76
48900,15.24,13.76
48901,15.24,13.76
48902,15.24,13.76
48903,15.24,13.76
48904,15.24,13.76
48905,15.24,13.76
48906,15.24,13.76
48907,15.24,13.76
48908,15.24,13.76
48909,15.24,13.76
48910,15.24,13.76
48911,15.24,13.76
48912,15.24,13.76
48913,15.24,13.76
48914,15.24,13.76
48915,15.24,13.76
48916,15.24,13.76
48917,15.24,13.76
48918,15.24,13.76
48919,15.24,13.76
48920,15.24,13.76
48921,15.24,13.76
48922,15.24,13.76
48923,15.24,13.76
48924,15.24,13.76
48925,15.24,13.76
48926,15.24,13.76
48927,15.24,13.76
48928,15.24,13.76
48929,15.24,13.76
48930,15.24,13.76
48931,15.24,13.76
48932,15.24,13.76
48933,15.24,13.76
48934,15.24,13.76
48935,15.24,13.76
48936,15.24,13.76
48937,15.24,13.76
48938,15.24,13.76
48939,15.24,13.76
48940,15.24,13.76
48941,15.24,13.76
48942,15.24,13.76
48943,15.24,13.76
48944,15.24,13.76
48945,15.24,13.76
48946,15.24,13.76
48947,15.24,13.76
48948,15.24,13.76
48949,15.24,13.76
48950,15.24,13.76
48951,15.24,13.76
48952,15.24,13.76
48953,15.24,13.76
48954,15.24,13.76
48955,15.24,13.76
48956,15.24,13.76
48957,15.24,13.76
48958,15.24,13.76
48959,15.24,13.76
48960,15.24,13.76
48961,15.24,13.76
48962,15.24,13.76
48963,15.24,13.76
48964,15.24,13.76
48965,15.24,13.76
48966,15.24,13.76
48967,15.24,13.76
48968,15.24,13.76
48969,15.24,13.76
48970,15.24,13.76
48971,15.24,13.76
48972,15.24,13.76
48973,15.24,13.76
48974,15.24,13.76
48975,15.24,13.76
48976,15.24,13.76
48977,15.24,13.76
48978,15.24,13.76
48979,15.24,13.76
48980,15.24,13.76
48981,21.44,13.76
48982,21.44,13.76
48983,21.44,13.76
48984,21.44,13.76
48985,21.44,13.76
48986,21.44,13.76
48987,21.44,13.76
48988,21.44,13.76
48989,21.44,13.76
48990,21.44,13.76
48991,21.44,13.76
48992,21.44,13.76
48993,21.44,13.76
48994,21.44,13.76
48995,21.44,13.76
48996,21.44,13.76
48997,21.44,13.76
48998,21.44,13.76
48999,21.44,13.76
49000,21.44,13.76
49001,21.44,13.76
49002,21.44,13.76
49003,21.44,13.76
49004,21.44,13.76
49005,21.44,13.76
49006,21.44,13.76
49007,21.44,13.76
49008,21.44,13.76
49009,21.44,13.76
49010,21.44,13.76
49011,21.44,13.76
49012,21.44,13.76
49013,21.44,13.76
49014,21.44,13.76
49015,21.44,13.76
49016,21.44,13.76
49017,21.44,13.76
49018,21.44,13.76
49019,21.44,13.76
49020,21.44,13.76
49021,21.44,13.76
49022,21.44,13.76
49023,21.44,13.76
49024,21.44,13.76
49025,21.44,13.76
49026,21.44,13.76
49027,21.44,13.76
49028,21.44,13.76
49029,21.44,13.76
49030,21.44,13.76
49031,21.44,13.76
49032,21.44,13.76
49033,21.44,13.76
49034,21.44,13.76
49035,21.44,13.76
49036,21.44,13.76
49037,21.44,13.76
49038,21.44,13.76
49039,21.44,13.76
49040,21.44,13.76
49041,21.44,13.76
49042,21.44,13.76
49043,21.44,13.76
49044,21.44,13.76
49045,21.44,13.76
49046,21.44,13.76
49047,21.44,13.76
49048,21.44,13.76
49049,21.44,13.76
49050,21.44,13.76
49051,21.44,13.76
49052,21.44,13.76
49053,21.44,13.76
49054,21.44,13.76
49055,21.44,13.76
49056,21.44,13.76
49057,21.44,13.76
49058,21.44,13.76
49059,21.44,13.76
49060,21.44,13.76
49061,22.46,13.76
49062,22.46,13.76
49063,22.46,13.76
49064,22.46,13.76
49065,22.46,13.76
49066,22.46,13.76
49067,22.46,13.76
49068,22.46,13.76
49069,22.46,13.76
49070,22.46,13.76
49071,22.46,13.76
49072,22.46,13.76
49073,22.46,13.76
49074,22.46,13.76
49075,22.46,13.76
49076,22.46,13.76
49077,22.46,13.76
49078,22.46,13.76
49079,22.46,13.76
49080,22.46,13.76
49081,22.46,13.76
49082,22.46,13.76
49083,22.46,13.76
49084,22.46,13.76
49085,22.46,13.76
49086,22.46,13.76
49087,22.46,13.76
49088,22.46,13.76
49089,22.46,13.76
49090,22.46,13.76
49091,22.46,13.76
49092,22.46,13.76
49093,22.46,13.76
49094,22.46,13.76
49095,22.46,13.76
49096,22.46,13.76
49097,22.46,13.76
49098,22.46,13.76
49099,22.46,13.76
49100,22.46,13.76
49101,22.46,13.76
49102,22.46,13.76
49103,22.46,13.76
49104,22.46,13.76
49105,22.46,13.76
49106,22.46,13.76
49107,22.46,13.76
49108,22.46,13.76
49109,22.46,13.76
49110,22.46,13.76
49111,22.46,13.76
49112,22.46,13.76
49113,22.46,13.76
49114,22.46,13.76
49115,22.46,13.76
49116,22.46,13.76
49117,22.46,13.76
49118,22.46,13.76
49119,22.46,13.76
49120,22.46,13.76
49121,22.46,13.76
49122,22.46,13.76
49123,22.46,13.76
49124,22.46,13.76
49125,22.46,13.76
49126,22.46,13.76
49127,22.46,13.76
49128,22.46,13.76
49129,22.46,13.76
49130,22.46,13.76
49131,22.46,13.76
49132,22.46,13.76
49133,22.46,13.76
49134,22.46,13.76
49135,22.46,13.76
49136,22.46,13.76
49137,22.46,13.76
49138,22.46,13.76
49139,22.46,13.76
49140,22.46,13.76
49141,22.46,13.76
49142,22.46,13.76
49143,22.46,13.76
49144,22.46,13.76
49145,22.46,13.76
49146,22.46,13.76
49147,22.46,13.76
49148,22.46,13.76
49149,22.46,13.76
49150,22.46,13.76
49151,22.46,13.76
49152,22.46,13.76
49153,22.46,13.76
49154,22.46,13.76
49155,22.46,13.76
49156,22.46,13.76
49157,22.46,13.76
49158,22.46,13.76
49159,22.46,13.76
49160,22.46,13.76
49161,22.46,13.76
49162,22.46,13.76
49163,22.46,13.76
49164,22.46,13.76
49165,22.46,13.76
49166,22.46,13.76
49167,22.46,13.76
49168,22.46,13.76
49169,22.46,13.76
49170,22.46,13.76
49171,22.46,13.76
49172,22.46,13.76
49173,22.46,13.76
49174,22.46,13.76
49175,22.46,13.76
49176,22.46,13.76
49177,22.46,13.76
49178,22.46,13.76
49179,22.46,13.76
49180,22.46,13.76
49181,22.46,13.76
49182,22.46,13.76
49183,22.46,13.76
49184,22.46,13.76
49185,22.46,13.76
49186,22.46,13.76
49187,22.46,13.76
49188,22.46,13.76
49189,22.46,13.76
49190,22.46,13.76
49191,22.46,13.76
49192,22.46,13.76
49193,22.46,13.76
49194,22.46,13.76
49195,22.46,13.76
49196,22.46,13.76
49197,19.88,13.76
49198,19.88,13.76
49199,19.88,13.76
49200,19.88,13.76
49201,19.88,13.76
49202,19.88,13.76
49203,19.88,13.76
49204,19.88,13.76
49205,19.88,13.76
49206,19.88,13.76
49207,19.88,13.76
49208,19.88,13.76
49209,19.88,13.76
49210,19.88,13.76
49211,19.88,13.76
49212,19.88,13.76
49213,19.88,13.76
49214,19.88,13.76
49215,19.88,13.76
49216,19.88,13.76
49217,19.88,13.76
49218,19.88,13.76
49219,19.88,13.76
49220,19.88,13.76
49221,19.88,13.76
49222,19.88,13.76
49223,19.88,13.76
49224,19.88,13.76
49225,19.88,13.76
49226,19.88,13.76
49227,19.88,13.76
49228,19.88,13.76
49229,19.88,13.76
49230,19.88,13.76
49231,19.88,13.76
49232,19.88,13.76
49233,19.88,13.76
49234,19.88,13.76
49235,19.88,13.76
49236,19.88,13.76
49237,19.88,13.76
49238,19.88,13.76
49239,19.88,13.76
49240,19.88,13.76
49241,19.88,13.76
49242,19.88,13.76
49243,19.88,13.76
49244,19.88,13.76
49245,19.88,13.76
49246,19.88,13.76
49247,19.88,13.76
49248,19.88,13.76
49249,19.88,13.76
49250,19.88,13.76
49251,19.88,13.76
49252,19.88,13.76
49253,19.88,13.76
49254,19.88,13.76
49255,19.88,13.76
49256,19.88,11.29
49257,19.88,11.29
49258,19.88,11.29
49259,19.88,11.29
49260,19.88,11.75
49261,19.88,11.75
49262,19.88,11.75
49263,19.88,11.75
49264,19.88,11.75
49265,19.88,11.87
49266,19.88,11.87
49267,19.88,11.87
49268,19.88,11.87
49269,19.88,11.87
49270,19.88,11.87
49271,19.88,11.87
49272,19.88,11.87
49273,19.88,11.87
49274,19.88,11.87
49275,19.88,11.87
49276,19.88,11.87
49277,19.88,11.87
49278,19.88,11.87
49279,19.88,11.87
49280,19.88,11.87
49281,19.88,11.87
49282,19.88,11.87
49283,19.88,11.87
49284,19.88,11.87
49285,19.88,11.87
49286,19.88,11.87
49287,19.88,11.87
49288,19.88,11.87
49289,19.88,11.87
49290,19.88,11.87
49291,19.88,11.87
49292,19.88,11.87
49293,19.88,11.87
49294,19.88,11.87
49295,19.88,11.87
49296,19.88,11.87
49297,19.88,11.87
49298,19.88,11.87
49299,19.88,11.87
49300,19.88,11.87
49301,19.88,11.87
49302,19.88,11.87
49303,19.88,11.87
49304,19.88,11.87
49305,19.88,11.87
49306,19.88,11.87
49307,19.88,11.87
49308,19.88,11.87
49309,19.88,11.87
49310,19.88,11.87
49311,19.88,11.87
49312,19.88,11.87
