time,lane_exit_A,lane_exit_C,lane_exit_E
37984,24.37,20.28,14.07
37985,24.37,20.28,14.07
37986,24.37,20.28,14.07
37987,24.37,20.28,14.07
37988,24.37,20.28,14.07
37989,24.37,20.28,14.07
37990,24.37,20.28,14.07
37991,24.37,20.28,14.07
37992,24.37,20.28,14.07
37993,24.37,20.28,14.07
37994,24.37,20.28,14.07
37995,24.37,20.28,14.07
37996,24.37,20.28,14.07
37997,24.37,20.28,14.07
37998,24.37,20.28,14.07
37999,24.37,20.28,14.07
38000,24.37,20.28,14.07
38001,24.37,20.28,14.07
38002,24.37,20.28,14.07
38003,24.37,20.28,14.07
38004,24.37,20.28,14.07
38005,24.37,20.28,14.07
38006,24.37,20.28,14.07
38007,24.37,20.28,14.07
38008,24.37,20.28,14.07
38009,24.37,20.28,14.07
38010,24.37,20.28,14.07
38011,24.37,20.28,14.07
38012,24.37,20.28,14.07
38013,24.37,20.28,14.07
38014,24.37,20.28,14.07
38015,24.37,20.28,14.07
38016,24.37,20.28,14.07
38017,24.37,20.28,14.07
38018,24.37,20.28,14.07
38019,24.37,20.28,14.07
38020,24.37,20.28,14.07
38021,24.37,20.28,14.07
38022,24.37,20.28,14.07
38023,24.37,20.28,14.07
38024,24.37,20.28,14.07
38025,24.37,20.28,14.07
38026,24.37,20.28,14.07
38027,24.37,20.28,14.07
38028,24.37,20.28,14.07
38029,24.37,20.28,14.07
38030,24.37,20.28,14.07
38031,24.37,20.28,14.07
38032,24.37,20.28,14.07
38033,24.37,20.28,14.07
38034,24.37,20.28,14.07
38035,24.37,20.28,14.07
38036,24.37,20.28,14.07
38037,24.37,20.28,14.07
38038,24.37,20.28,14.07
38039,24.37,20.28,14.07
38040,24.37,20.28,14.07
38041,24.37,20.28,14.07
38042,24.37,20.28,14.07
38043,24.37,20.28,14.07
38044,24.37,20.28,14.07
38045,24.37,20.28,14.07
38046,24.37,20.28,14.07
38047,24.37,20.28,14.07
38048,24.37,20.28,14.07
38049,24.37,20.28,14.07
38050,24.37,20.28,14.07
38051,24.37,20.28,14.07
38052,24.37,20.28,14.07
38053,24.37,20.28,14.07
38054,24.37,20.28,14.07
38055,24.37,20.28,14.07
38056,24.37,20.28,14.07
38057,24.37,20.28,14.07
38058,24.37,20.28,14.07
38059,24.37,20.28,14.07
38060,24.37,20.28,14.07
38061,24.37,20.28,14.07
38062,24.37,20.28,14.07
38063,24.37,20.28,14.07
38064,24.37,20.28,14.07
38065,24.37,20.28,14.07
38066,24.37,23.42,14.07
38067,24.37,23.42,14.07
38068,24.37,23.42,14.07
38069,24.37,23.42,14.07
38070,24.37,23.42,14.07
38071,24.37,23.42,14.07
38072,24.37,23.42,14.07
38073,24.37,23.42,14.07
38074,24.37,23.42,14.07
38075,24.37,23.42,14.07
38076,24.37,23.42,14.07
38077,24.37,23.42,14.07
38078,24.37,23.42,14.07
38079,24.37,21.23,14.07
38080,24.37,21.23,14.07
38081,24.37,21.23,14.07
38082,24.37,21.23,14.07
38083,24.37,21.23,14.07
38084,24.37,21.23,14.07
38085,24.37,21.23,14.07
38086,24.37,21.23,14.07
38087,24.37,21.23,14.07
38088,24.37,21.23,14.07
38089,24.37,21.23,14.07
38090,24.37,21.23,14.07
38091,24.37,21.23,14.07
38092,24.37,21.23,14.07
38093,24.37,21.23,14.07
38094,24.37,21.23,14.07
38095,24.37,21.23,14.07
38096,24.37,21.23,14.07
38097,24.37,21.23,14.07
38098,24.37,21.23,14.07
38099,24.37,21.23,14.07
38100,24.37,21.23,14.07
38101,24.37,21.23,14.07
38102,24.37,21.23,14.07
38103,24.37,21.23,14.07
38104,24.37,21.23,14.07
38105,24.37,21.23,14.07
38106,24.37,21.23,14.07
38107,24.37,21.23,14.07
38108,24.37,21.23,14.07
38109,24.37,21.23,14.07
38110,24.37,21.23,14.07
38111,24.37,21.23,14.07
38112,24.37,21.23,14.07
38113,24.37,21.23,13.7
38114,24.37,21.23,13.7
38115,24.37,21.23,13.7
38116,24.37,21.23,13.7
38117,24.37,21.23,13.7
38118,24.37,21.23,12.76
38119,24.37,21.23,12.76
38120,24.37,21.23,12.76
38121,24.37,21.23,12.76
38122,24.37,21.23,12.76
38123,24.37,21.23,13.22
38124,24.37,21.23,13.22
38125,24.37,21.23,13.22
38126,24.37,21.23,13.22
38127,24.37,21.23,12.92
38128,24.37,21.23,12.92
38129,24.37,21.23,12.92
38130,24.37,21.23,12.92
38131,24.37,21.23,12.92
38132,24.37,21.23,12.92
38133,24.37,21.23,12.92
38134,24.37,21.23,12.92
38135,24.37,21.23,12.92
38136,24.37,21.23,12.92
38137,24.37,21.23,12.92
38138,24.37,21.23,12.92
38139,24.37,21.23,12.92
38140,24.37,21.23,12.92
38141,24.37,21.23,12.92
38142,24.37,21.23,12.92
38143,24.37,21.23,12.92
38144,24.37,21.23,12.92
38145,24.37,21.23,12.92
38146,24.37,21.23,12.92
38147,24.37,21.23,12.92
38148,24.37,21.23,12.92
38149,24.37,21.23,12.92
38150,24.37,21.23,12.92
38151,24.37,21.23,12.92
38152,24.37,21.23,12.92
38153,24.37,21.23,12.92
38154,24.37,21.23,12.92
38155,24.37,21.23,12.92
38156,24.37,21.23,12.92
38157,24.37,21.23,12.92
38158,24.37,21.23,12.92
38159,24.37,21.23,12.92
38160,24.37,21.23,12.92
38161,24.37,21.23,12.92
38162,24.37,21.23,12.92
38163,24.37,21.23,12.92
38164,24.37,21.23,12.92
38165,24.37,21.23,12.92
38166,24.37,17.91,12.92
38167,24.37,17.91,12.92
38168,24.37,17.91,12.92
38169,24.37,17.91,12.92
38170,24.37,17.91,12.92
38171,24.37,17.91,12.92
38172,24.37,17.91,12.92
38173,24.37,17.91,12.92
38174,24.37,17.91,12.92
38175,24.37,17.91,12.92
38176,24.37,17.91,12.92
38177,18.65,17.91,12.92
38178,18.65,17.91,12.92
38179,18.65,17.91,12.92
38180,18.65,17.91,12.92
38181,18.65,17.91,12.92
38182,18.65,17.91,12.92
38183,18.65,17.91,12.92
38184,18.65,17.91,12.92
38185,18.65,17.91,12.92
38186,18.65,17.91,12.92
38187,18.65,17.91,12.92
38188,18.65,17.91,12.92
38189,18.65,17.91,12.92
38190,18.65,17.91,12.92
38191,18.65,17.91,12.92
38192,18.65,17.91,12.92
38193,18.65,17.91,12.92
38194,18.65,17.91,12.92
38195,18.65,17.91,12.92
38196,18.65,17.91,12.92
38197,18.65,17.91,12.92
38198,18.65,17.91,12.92
38199,18.65,17.91,12.92
38200,18.65,17.91,12.92
38201,18.65,17.91,12.92
38202,18.65,17.91,12.92
38203,18.65,17.91,12.92
38204,18.65,17.91,12.92
38205,18.65,17.91,12.92
38206,18.65,17.91,12.92
38207,18.65,17.91,12.92
38208,18.65,17.91,12.92
38209,18.65,17.91,12.92
38210,18.65,17.91,12.92
38211,18.65,17.91,12.92
38212,18.65,17.91,12.92
38213,18.65,17.91,12.92
38214,18.65,17.91,12.92
38215,18.65,17.91,12.92
38216,18.65,17.91,12.92
38217,18.65,17.91,12.92
38218,18.65,17.91,12.92
38219,18.65,17.91,12.92
38220,18.65,17.91,12.92
38221,18.65,17.91,12.92
38222,18.65,17.69,12.92
38223,18.65,17.69,12.92
38224,18.65,17.69,12.92
38225,18.65,17.69,12.92
38226,18.65,17.69,12.92
38227,18.65,17.69,12.92
38228,18.65,17.69,12.92
38229,18.65,17.69,12.92
38230,18.65,17.69,12.92
38231,18.65,17.69,12.92
38232,18.65,17.69,12.92
38233,18.65,17.69,12.92
38234,18.65,17.69,12.92
38235,18.65,17.69,12.92
38236,18.65,17.69,12.92
38237,18.65,17.69,12.92
38238,18.65,17.69,12.92
38239,18.65,17.69,12.92
38240,18.65,17.69,12.92
38241,18.65,17.69,12.92
38242,18.65,17.69,12.92
38243,18.65,17.69,12.92
38244,18.65,17.69,12.92
38245,18.65,17.69,12.92
38246,18.65,17.69,12.92
38247,18.65,17.69,12.92
38248,18.65,17.69,12.92
38249,18.65,17.69,12.92
38250,18.65,17.69,12.92
38251,18.65,17.69,12.92
38252,18.65,17.69,12.92
38253,18.65,17.69,12.92
38254,18.65,17.69,12.92
38255,18.65,17.69,12.92
38256,18.65,17.69,12.92
38257,18.65,17.69,12.92
38258,18.65,17.69,12.92
38259,18.65,17.69,12.92
38260,18.65,17.69,12.92
38261,18.65,17.69,12.92
38262,18.65,17.69,12.92
38263,18.65,17.69,12.92
38264,18.65,17.69,12.92
38265,18.65,17.69,12.92
38266,19.64,17.69,12.92
38267,19.64,17.69,12.92
38268,19.64,17.69,12.92
38269,19.64,17.69,12.92
38270,19.64,17.69,12.92
38271,19.64,17.69,12.92
38272,19.64,17.69,12.92
38273,19.64,17.69,12.92
38274,19.64,17.69,12.92
38275,19.64,17.69,12.92
38276,19.64,17.69,12.92
38277,19.64,17.69,12.92
38278,19.64,17.69,12.92
38279,19.64,17.69,12.92
38280,19.64,17.69,12.92
38281,19.64,17.69,12.92
38282,19.64,17.69,12.92
38283,19.64,17.69,12.92
38284,19.64,17.69,12.92
38285,19.64,17.69,12.92
38286,19.64,17.69,12.92
38287,19.64,17.69,12.92
38288,19.64,17.69,12.92
38289,19.64,17.69,12.92
38290,19.64,17.69,12.92
38291,19.64,17.69,12.92
38292,19.64,17.69,12.92
38293,19.64,17.69,12.92
38294,19.64,17.69,12.92
38295,19.64,17.69,12.92
38296,19.64,17.69,12.92
38297,19.64,17.69,12.92
38298,19.64,17.69,12.92
38299,19.64,17.69,12.92
38300,19.64,17.69,12.98
38301,19.64,17.69,12.98
38302,19.64,17.69,12.98
38303,19.64,17.69,12.98
38304,19.64,17.69,13.31
38305,19.64,17.69,13.31
38306,19.64,17.69,13.31
38307,19.64,17.69,13.31
38308,19.64,17.69,13.31
38309,19.64,17.69,13.42
38310,19.64,17.69,13.42
38311,19.64,17.69,13.42
38312,19.64,17.69,13.42
38313,19.64,17.69,13.42
38314,19.64,17.69,13.42
38315,19.64,17.69,13.42
38316,19.64,17.69,13.42
38317,19.64,17.69,13.42
38318,19.64,17.69,13.42
38319,19.64,17.69,13.42
38320,19.64,17.69,13.42
38321,19.64,17.69,13.42
38322,19.64,17.69,13.42
38323,19.64,17.69,13.42
38324,19.64,17.69,13.42
38325,19.64,17.69,13.42
38326,19.64,17.69,13.42
38327,19.64,17.69,13.42
38328,19.64,17.69,13.42
38329,19.64,17.69,13.42
38330,19.64,17.69,13.42
38331,19.64,17.69,13.42
38332,19.64,17.69,13.42
38333,19.64,17.69,13.42
38334,19.64,17.69,13.42
38335,19.64,17.69,13.42
38336,19.64,17.69,13.42
38337,19.64,17.69,13.42
38338,19.64,17.69,13.42
38339,19.64,17.69,13.42
38340,19.64,17.69,13.42
38341,19.64,17.69,13.42
38342,19.64,17.69,13.42
38343,19.64,17.69,13.42
38344,19.64,17.69,13.42
38345,19.64,17.69,13.42
38346,19.64,17.69,13.42
38347,19.64,17.69,13.42
38348,19.64,17.69,13.42
38349,19.64,17.69,13.42
38350,19.64,17.69,13.42
38351,19.64,17.69,13.42
38352,19.64,17.69,13.42
38353,19.64,17.69,13.42
38354,19.64,17.69,13.42
38355,19.64,17.69,13.42
38356,19.64,17.69,13.42
38357,19.64,17.69,13.42
38358,19.64,17.69,13.42
38359,19.64,17.69,13.42
38360,19.64,17.69,13.42
38361,19.64,17.69,13.42
38362,19.64,17.69,13.42
38363,19.64,17.69,13.42
38364,19.64,17.69,13.42
38365,19.64,17.69,13.42
38366,19.64,17.69,13.42
38367,19.64,17.69,13.42
38368,19.64,17.69,13.42
38369,19.64,17.69,13.42
38370,19.64,17.69,13.42
38371,19.64,17.69,13.42
38372,19.64,17.69,13.42
38373,19.64,17.69,13.42
38374,19.64,17.69,13.42
38375,19.64,17.69,13.42
38376,19.64,17.69,13.42
38377,19.64,17.69,13.42
38378,19.64,17.69,13.42
38379,19.64,17.69,13.42
38380,19.64,17.69,13.42
38381,19.64,17.69,13.42
38382,19.64,17.69,13.42
38383,19.64,17.69,13.42
38384,19.64,17.69,13.42
38385,19.64,17.69,13.42
38386,19.64,17.69,13.42
38387,19.64,17.69,13.42
38388,19.64,17.69,13.42
38389,19.64,17.69,13.42
38390,19.64,17.69,13.42
38391,19.64,17.69,13.42
38392,19.64,17.69,13.42
38393,19.64,17.69,13.42
38394,19.64,17.69,13.42
38395,19.64,17.69,13.42
38396,19.64,17.69,13.42
38397,19.64,17.69,13.42
38398,19.64,17.69,13.42
38399,19.64,17.69,13.42
38400,19.64,17.69,13.42
38401,19.64,17.69,13.42
38402,19.64,17.69,13.42
38403,19.64,17.69,13.42
38404,19.64,17.69,13.42
38405,19.64,17.69,13.42
38406,19.64,17.69,13.42
38407,19.64,17.69,13.42
38408,19.64,17.69,13.42
38409,19.64,17.69,13.42
38410,19.64,17.69,13.42
38411,19.64,17.69,13.42
38412,19.64,17.69,13.42
38413,19.64,17.69,13.42
38414,19.64,17.69,13.42
38415,19.64,17.69,13.42
38416,19.64,17.69,13.42
38417,19.64,17.69,13.42
38418,19.64,17.69,13.42
38419,19.64,17.69,13.42
38420,19.64,17.69,13.42
38421,19.64,17.69,13.42
38422,19.64,17.69,13.42
38423,19.64,17.69,13.42
38424,19.64,17.69,13.42
38425,19.64,17.69,13.42
38426,19.64,17.69,13.42
38427,19.64,17.69,13.42
38428,19.64,17.69,13.42
38429,19.64,17.69,13.42
38430,19.64,17.69,13.42
38431,19.64,17.69,13.42
38432,19.64,17.69,13.42
38433,19.64,17.69,13.42
38434,19.64,17.69,13.42
38435,19.64,17.69,13.42
38436,19.64,17.69,13.42
38437,19.64,17.69,13.42
38438,19.64,17.69,13.42
38439,19.64,17.69,13.42
38440,19.64,17.69,13.42
38441,19.64,17.69,13.42
38442,19.64,17.69,13.42
38443,19.64,17.69,13.42
38444,19.64,17.69,13.42
38445,19.64,17.69,13.42
38446,19.64,17.69,13.42
38447,19.64,17.69,13.42
38448,19.64,17.69,13.42
38449,19.64,17.69,13.42
38450,19.64,17.69,13.42
38451,19.64,17.69,13.42
38452,19.64,17.69,13.42
38453,19.64,17.69,13.42
38454,19.64,17.69,13.42
38455,19.64,17.69,13.42
38456,19.64,17.69,13.42
38457,19.64,15.64,13.42
38458,19.64,15.64,13.42
38459,19.64,15.64,13.42
38460,20.21,15.64,13.42
38461,20.21,15.64,13.42
38462,20.21,15.64,13.42
38463,20.21,15.64,13.42
38464,20.21,15.64,13.42
38465,20.21,15.64,13.42
38466,20.21,15.64,13.42
38467,20.21,15.64,13.42
38468,20.21,15.64,13.42
38469,20.21,17.3,13.42
38470,20.21,17.3,13.42
38471,20.21,17.3,13.42
38472,20.21,17.3,13.42
38473,20.21,17.3,13.42
38474,20.21,17.3,13.42
38475,20.21,17.3,13.42
38476,20.21,17.3,13.42
38477,20.21,17.3,13.42
38478,20.21,17.3,13.42
38479,20.21,17.3,13.42
38480,20.21,17.3,13.42
38481,20.21,17.3,13.42
38482,20.21,17.3,13.42
38483,20.21,17.3,13.42
38484,20.21,17.3,13.42
38485,20.21,17.3,13.42
38486,20.21,17.3,13.42
38487,20.21,17.3,13.42
38488,20.21,17.3,13.42
38489,20.21,17.3,13.42
38490,20.21,17.3,13.42
38491,20.21,17.3,13.42
38492,20.21,17.3,13.42
38493,20.21,17.3,13.42
38494,20.21,17.3,13.42
38495,20.21,17.3,13.42
38496,20.21,17.3,13.42
38497,20.21,17.3,13.42
38498,20.21,17.3,13.42
38499,20.21,17.3,13.42
38500,20.21,17.3,13.42
38501,20.21,17.3,13.42
38502,20.21,17.3,13.42
38503,20.21,17.3,13.42
38504,20.21,17.3,13.42
38505,20.21,17.3,13.42
38506,20.21,17.3,13.42
38507,20.21,17.3,13.42
38508,20.21,17.3,13.42
38509,20.21,17.3,13.42
38510,20.21,17.3,13.42
38511,20.21,17.3,13.42
38512,20.21,17.3,13.42
38513,20.21,17.3,13.42
38514,20.21,17.3,13.42
38515,20.21,17.3,13.42
38516,20.21,17.3,13.42
38517,20.21,17.3,13.42
38518,20.21,17.3,13.42
38519,20.21,17.3,13.42
38520,20.21,17.3,13.42
38521,20.21,17.3,13.42
38522,20.21,17.3,13.42
38523,20.21,17.3,13.42
38524,20.21,17.3,13.42
38525,20.21,17.3,13.42
38526,20.21,17.3,13.42
38527,20.21,17.3,13.42
38528,20.21,17.3,13.42
38529,20.21,17.3,13.42
38530,20.21,17.3,13.42
38531,20.21,17.3,13.42
38532,20.21,17.3,13.42
38533,20.21,17.3,13.42
38534,20.21,17.3,13.42
38535,20.21,17.3,13.42
38536,20.21,17.3,13.42
38537,20.21,17.3,13.42
38538,20.21,17.3,13.42
38539,20.21,17.3,13.42
38540,20.21,17.3,13.42
38541,20.21,17.3,13.42
38542,20.21,17.3,13.42
38543,20.21,17.3,13.42
38544,20.21,17.3,13.42
38545,20.21,17.3,13.42
38546,20.21,17.3,13.42
38547,20.21,17.3,13.42
38548,20.21,17.3,13.42
38549,20.21,17.3,13.42
38550,20.21,17.3,13.42
38551,20.21,17.3,13.42
38552,20.21,17.3,13.42
38553,20.21,17.3,13.42
38554,20.21,17.3,13.42
38555,20.21,17.3,13.42
38556,20.21,17.3,13.42
38557,20.21,17.3,13.42
38558,20.21,17.3,13.42
38559,20.21,17.3,13.42
38560,20.21,17.3,13.42
38561,20.21,17.3,13.42
38562,20.21,17.3,13.42
38563,20.21,17.3,13.42
38564,20.21,17.3,13.42
38565,20.21,17.3,13.42
38566,20.21,17.3,13.42
38567,20.21,17.3,13.42
38568,20.21,17.3,13.42
38569,20.21,17.3,13.42
38570,20.21,17.3,13.42
38571,20.21,17.3,13.42
38572,20.21,17.3,13.42
38573,20.21,17.3,13.42
38574,20.21,17.3,13.42
38575,20.21,17.3,13.42
38576,20.21,17.3,13.42
38577,20.21,17.3,13.42
38578,20.21,17.3,13.42
38579,20.21,17.3,13.42
38580,20.21,17.3,13.42
38581,20.21,17.3,13.42
38582,20.21,17.3,13.42
38583,20.21,17.3,13.42
38584,20.21,17.3,13.42
38585,20.21,17.3,13.42
38586,20.21,17.3,13.42
38587,20.21,17.3,13.42
38588,20.21,17.3,13.42
38589,20.21,17.3,13.42
38590,20.21,17.3,13.42
38591,20.21,17.3,13.42
38592,20.21,17.3,13.42
38593,20.21,17.3,13.42
38594,20.21,17.3,13.42
38595,20.21,17.3,13.42
38596,20.21,17.3,13.42
38597,20.21,17.3,13.42
38598,20.21,17.3,13.42
38599,20.21,17.3,13.42
38600,20.21,17.3,13.42
38601,20.21,17.3,13.42
38602,20.21,17.3,13.42
38603,20.21,17.3,13.42
38604,18.03,17.3,13.42
38605,18.03,17.3,13.42
38606,18.03,17.3,13.42
38607,18.03,17.3,13.42
38608,18.03,17.3,13.42
38609,18.03,17.3,13.42
38610,18.03,17.3,13.42
38611,18.03,17.3,13.42
38612,18.03,17.3,13.42
38613,18.03,17.3,13.42
38614,18.03,17.3,13.42
38615,18.03,17.3,13.42
38616,18.03,17.3,13.42
38617,18.03,17.3,13.42
38618,18.03,17.3,13.42
38619,18.03,17.3,13.42
38620,18.03,17.3,13.42
38621,18.03,17.3,13.42
38622,18.03,17.3,13.42
38623,18.03,17.3,13.42
38624,18.03,17.3,13.42
38625,18.03,17.3,13.42
38626,18.03,17.3,13.42
38627,18.03,17.3,13.42
38628,18.03,17.3,13.42
38629,18.03,17.3,13.42
38630,18.03,17.3,13.42
38631,18.03,17.3,13.42
38632,18.03,17.3,13.42
38633,18.03,17.3,13.42
38634,18.03,17.3,13.42
38635,18.03,17.3,13.42
38636,18.03,17.3,13.42
38637,18.03,17.3,13.42
38638,18.03,17.3,13.42
38639,18.03,17.3,13.42
38640,18.03,17.3,13.42
38641,18.03,17.3,13.42
38642,18.03,17.3,13.42
38643,18.03,17.3,13.42
38644,18.03,17.3,13.42
38645,18.03,17.3,13.42
38646,18.03,17.3,13.42
38647,18.03,17.3,13.42
38648,18.03,17.3,13.42
38649,18.03,17.3,13.42
38650,18.03,17.3,13.42
38651,18.03,17.3,13.42
38652,18.03,17.3,13.42
38653,18.03,17.3,13.42
38654,18.03,17.3,13.42
38655,18.03,17.3,13.42
38656,18.03,17.3,13.42
38657,18.03,17.3,13.42
38658,18.03,17.3,13.42
38659,18.03,17.3,13.42
38660,18.03,17.3,13.42
38661,18.03,17.3,13.42
38662,18.03,17.3,13.42
38663,18.03,17.3,13.42
38664,18.03,17.3,13.42
38665,18.03,17.3,13.42
38666,18.03,17.3,13.42
38667,18.03,17.3,13.42
38668,18.03,17.3,13.42
38669,18.03,17.3,13.42
38670,18.03,17.3,13.42
38671,18.03,17.3,13.42
38672,18.03,17.3,13.42
38673,18.03,17.3,13.42
38674,18.03,17.3,13.42
38675,18.03,17.3,13.42
38676,18.03,17.3,13.42
38677,18.03,17.3,13.42
38678,18.03,17.3,13.42
38679,18.03,17.3,13.42
38680,18.03,17.3,13.42
38681,18.03,17.3,13.42
38682,18.03,21.18,13.42
38683,18.03,21.18,13.42
38684,18.03,21.18,13.42
38685,18.03,21.18,13.42
38686,18.03,21.18,13.42
38687,18.03,21.18,13.42
38688,18.03,21.18,13.42
38689,18.03,21.18,13.42
38690,18.03,21.18,13.42
38691,18.03,21.18,13.42
38692,18.03,21.18,13.42
38693,18.03,21.18,13.42
38694,18.03,21.18,13.42
38695,18.03,21.18,13.42
38696,18.03,21.18,13.42
38697,18.03,21.18,13.42
38698,18.03,21.18,13.42
38699,18.03,21.18,13.42
38700,18.03,21.18,13.42
38701,18.03,21.18,13.42
38702,18.03,21.18,13.42
38703,18.03,21.18,13.42
38704,18.03,21.18,13.42
38705,18.03,21.18,13.42
38706,18.03,21.18,13.42
38707,18.03,21.18,13.42
38708,18.03,21.18,13.42
38709,18.03,21.18,13.42
38710,18.03,21.18,13.42
38711,18.03,21.18,13.42
38712,18.03,21.18,13.42
38713,18.03,21.18,13.42
38714,18.03,21.18,13.42
38715,18.03,21.18,13.42
38716,18.03,21.18,13.42
38717,18.03,21.18,13.42
38718,18.03,21.18,13.42
38719,18.03,21.18,13.42
38720,18.03,21.18,13.42
38721,18.03,21.18,13.42
38722,18.03,21.18,13.42
38723,18.03,21.18,13.42
38724,18.03,21.18,13.42
38725,18.03,21.18,13.42
38726,18.03,21.18,13.42
38727,18.03,21.18,13.42
38728,18.03,21.18,13.42
38729,18.03,21.18,13.42
38730,18.03,21.18,13.42
38731,18.03,21.18,13.42
38732,18.03,21.18,13.42
38733,18.03,21.18,13.42
38734,18.03,21.18,13.42
38735,18.03,21.18,13.42
38736,18.03,21.18,13.42
38737,18.03,21.18,13.42
38738,18.03,21.18,13.42
38739,18.03,21.18,13.42
38740,18.03,21.18,13.42
38741,18.03,21.18,13.42
38742,18.03,21.18,11.86
38743,18.03,21.18,11.86
38744,18.03,21.18,11.86
38745,18.03,21.18,11.86
38746,18.03,21.18,11.14
38747,18.03,21.18,11.14
38748,18.03,21.18,11.14
38749,18.03,21.18,11.14
38750,18.03,21.18,11.83
38751,18.03,21.18,11.83
38752,18.03,21.18,11.83
38753,18.03,21.18,11.83
38754,18.03,21.18,11.83
38755,18.03,21.18,11.83
38756,18.03,21.18,11.83
38757,18.03,21.18,11.83
38758,18.03,21.18,11.83
38759,18.03,21.18,11.83
38760,18.03,21.18,11.83
38761,18.03,21.18,11.83
38762,18.03,21.18,11.83
38763,18.03,21.18,11.83
38764,18.03,21.18,11.83
38765,18.03,21.18,11.83
38766,18.03,21.18,11.83
38767,18.03,21.18,11.83
38768,18.03,21.18,11.83
38769,18.03,21.18,11.83
38770,18.03,21.18,11.83
38771,18.03,21.18,11.83
38772,18.03,21.18,11.83
38773,18.03,21.18,11.83
38774,18.03,21.18,11.83
38775,18.03,21.18,11.83
38776,18.03,21.18,11.83
38777,18.03,21.18,11.83
38778,18.03,21.18,11.83
38779,18.03,21.18,11.83
38780,18.03,21.18,11.83
38781,18.03,21.18,11.83
38782,18.03,21.18,11.83
38783,18.03,21.18,11.83
38784,18.03,21.18,11.83
38785,18.03,21.18,11.83
38786,18.03,21.18,11.83
38787,18.03,21.18,11.83
38788,18.03,21.18,11.83
38789,18.03,21.18,11.83
38790,18.03,21.18,11.83
38791,18.03,21.18,11.83
38792,18.03,21.18,11.83
38793,18.03,21.18,11.83
38794,18.03,21.18,11.83
38795,18.03,21.18,11.83
38796,18.03,21.18,11.83
38797,18.03,21.18,11.83
38798,18.03,21.18,11.83
38799,18.03,21.18,11.83
38800,18.03,21.18,11.83
38801,18.03,21.18,11.83
38802,18.03,21.18,11.83
38803,18.03,21.18,11.83
38804,18.03,21.18,11.83
38805,18.03,21.18,11.83
38806,18.03,21.18,11.83
38807,18.03,21.18,11.83
38808,18.03,21.18,11.83
38809,18.03,21.18,11.83
38810,18.03,21.18,11.83
38811,18.03,21.18,11.83
38812,18.03,21.18,11.83
38813,18.03,21.18,11.83
38814,18.03,21.18,11.83
38815,18.03,21.18,11.83
38816,18.03,21.18,11.83
38817,18.03,21.18,11.83
38818,18.03,21.18,11.83
38819,18.03,21.18,11.83
38820,18.03,21.18,11.83
38821,18.03,21.18,11.83
38822,18.03,21.18,11.83
38823,18.03,21.18,11.83
38824,18.03,21.18,11.83
38825,18.03,21.18,11.83
38826,18.03,21.18,11.83
38827,18.03,21.18,11.83
38828,18.03,21.18,11.83
38829,18.03,21.18,11.83
38830,18.03,21.18,11.83
38831,18.03,21.18,11.83
38832,18.03,21.18,11.83
38833,18.03,21.18,11.83
38834,18.03,21.18,11.83
38835,18.03,21.18,11.83
38836,18.03,21.18,11.83
38837,18.03,21.18,11.83
38838,18.03,21.18,11.83
38839,18.03,21.18,11.83
38840,18.03,21.18,11.83
38841,18.03,21.18,11.83
38842,18.03,21.18,11.83
38843,18.03,21.18,11.83
38844,18.03,21.18,11.83
38845,18.03,21.18,11.83
38846,18.03,21.18,11.83
38847,18.03,21.18,11.83
38848,18.03,21.18,11.83
38849,18.03,21.18,11.83
38850,18.03,21.18,11.83
38851,18.03,21.18,11.83
38852,18.03,21.18,11.83
38853,18.03,21.18,11.83
38854,18.03,21.18,11.83
38855,18.03,21.18,11.83
38856,18.03,21.18,11.83
38857,18.03,21.18,11.83
38858,18.03,21.18,11.83
38859,18.03,21.18,11.83
38860,18.03,21.18,11.83
38861,18.03,21.18,11.83
38862,18.03,21.18,11.83
38863,18.03,21.18,11.83
38864,18.03,21.18,11.83
38865,18.03,21.18,11.83
38866,18.03,21.18,11.83
38867,18.03,21.18,11.83
38868,18.03,21.18,11.83
38869,18.03,21.18,11.83
38870,18.03,21.18,11.83
38871,18.03,21.18,11.83
38872,18.03,21.18,11.83
38873,16.8,21.18,11.83
38874,16.8,21.18,11.83
38875,16.8,21.18,11.83
38876,16.8,21.18,11.83
38877,17.26,21.18,11.83
38878,17.26,21.18,11.83
38879,17.26,21.18,11.83
38880,17.26,21.18,11.83
38881,16.05,21.18,11.83
38882,16.05,21.18,11.83
38883,16.05,21.18,11.83
38884,16.05,21.18,11.83
38885,16.05,21.18,11.83
38886,16.05,21.18,11.83
38887,16.05,21.18,11.83
38888,16.05,21.18,11.83
38889,16.05,21.18,11.83
38890,16.05,21.18,11.83
38891,16.05,21.18,11.83
38892,16.05,21.18,11.83
38893,16.05,21.18,11.83
38894,16.05,21.18,11.83
38895,16.05,21.18,11.83
38896,16.05,21.18,11.83
38897,16.05,21.18,11.83
38898,16.05,21.18,11.83
38899,16.05,21.18,11.83
38900,16.05,21.18,11.83
38901,16.05,21.18,11.83
38902,16.05,21.18,11.83
38903,16.05,21.18,11.83
38904,16.05,21.18,11.83
38905,16.05,21.18,11.83
38906,16.05,21.18,11.83
38907,16.05,21.18,11.83
38908,16.05,21.18,11.83
38909,16.05,21.18,11.83
38910,16.05,21.18,11.83
38911,16.05,21.18,11.83
38912,16.05,21.18,11.83
38913,16.05,21.18,11.83
38914,16.05,21.18,11.83
