time,lane_exit_A,lane_exit_C,lane_exit_E
53851,17.14,20.09,12.48
53852,17.11,20.09,12.48
53853,17.11,19.52,12.48
53854,17.11,19.52,13.46
53855,17.11,19.52,13.46
53856,17.11,19.17,13.46
53857,17.11,19.17,13.46
53858,17.11,19.17,13.05
53859,17.11,19.17,13.05
53860,17.11,19.17,13.05
53861,17.11,19.17,13.05
53862,17.11,19.17,13.14
53863,17.11,19.17,13.14
53864,17.11,19.17,13.14
53865,17.11,19.17,13.14
53866,17.11,19.17,14.02
53867,17.11,19.17,14.02
53868,17.11,22.88,14.02
53869,17.11,22.88,14.02
53870,17.11,22.88,14.01
53871,17.11,22.88,14.01
53872,17.11,22.88,14.01
53873,17.11,22.88,14.01
53874,17.11,22.88,14.01
53875,17.11,22.88,14.01
53876,17.11,22.88,14.01
53877,17.11,22.88,14.01
53878,17.11,22.88,13.16
53879,17.11,19.85,13.16
53880,17.11,19.85,13.16
53881,17.11,19.85,13.16
53882,17.11,19.85,13.16
53883,17.11,19.85,13.16
53884,15.96,19.85,13.16
53885,15.96,19.85,13.16
53886,15.96,19.85,8.46
53887,15.96,19.85,8.46
53888,15.96,18.15,8.46
53889,15.96,18.15,8.46
53890,15.96,18.15,8.46
53891,15.96,18.15,8.46
53892,15.96,18.58,8.46
53893,16.43,18.58,8.46
53894,16.43,18.58,8.46
53895,16.43,18.58,8.46
53896,16.43,18.58,8.46
53897,16.43,18.58,8.46
53898,16.43,17.46,11.62
53899,16.43,17.46,11.62
53900,16.43,17.46,11.62
53901,16.43,17.46,11.67
53902,16.43,17.46,11.67
53903,16.43,17.46,11.67
53904,16.43,17.46,11.67
53905,16.43,17.46,11.67
53906,16.43,17.46,11.25
53907,16.43,17.46,11.25
53908,18.04,17.46,11.25
53909,18.04,24.31,11.25
53910,18.04,24.31,11.82
53911,18.04,24.31,11.82
53912,18.04,24.31,11.82
53913,18.04,24.31,11.82
53914,18.04,24.31,11.82
53915,18.04,24.31,11.82
53916,18.04,24.31,11.82
53917,18.04,24.31,11.82
53918,18.04,24.31,11.82
53919,18.04,24.31,11.82
53920,18.04,24.31,11.82
53921,18.04,24.31,11.82
53922,18.04,24.31,11.82
53923,18.04,17.99,11.6
53924,18.04,17.99,11.6
53925,18.04,17.99,11.6
53926,18.04,17.99,11.6
53927,16.43,18.34,11.6
53928,16.43,18.34,11.6
53929,16.43,18.34,11.33
53930,16.43,18.34,11.33
53931,16.43,18.34,11.33
53932,16.43,18.34,11.33
53933,16.43,18.34,11.33
53934,16.43,18.34,11.43
53935,16.43,18.34,11.43
53936,16.43,18.34,11.43
53937,16.43,18.34,11.43
53938,16.43,18.34,10.97
53939,16.43,18.34,10.97
53940,16.43,18.34,10.97
53941,16.43,21.52,10.97
53942,16.43,21.52,11.16
53943,18.84,21.52,11.16
53944,18.84,21.52,11.16
53945,18.84,21.52,11.16
53946,18.84,21.52,12.26
53947,18.84,21.52,12.26
53948,18.84,21.52,12.26
53949,18.84,21.52,12.26
53950,18.84,21.52,12.45
53951,18.84,21.52,12.45
53952,18.84,21.52,12.45
53953,18.84,21.52,12.45
53954,18.84,21.52,12.45
53955,18.84,21.52,12.45
53956,18.84,21.52,12.45
53957,18.84,21.52,12.45
53958,18.84,21.52,12.45
53959,15.53,21.52,12.45
53960,15.53,21.52,12.45
53961,15.53,21.52,12.45
53962,15.68,21.52,12.45
53963,15.68,21.52,8.38
53964,15.68,21.52,8.38
53965,15.68,21.52,8.38
53966,15.68,21.52,8.38
53967,15.68,21.52,11.17
53968,15.68,21.52,11.17
53969,16.25,21.52,11.17
53970,16.25,21.52,11.17
53971,16.25,21.52,11.17
53972,16.25,21.52,11.35
53973,16.67,21.52,11.35
53974,16.67,16.6,11.35
53975,16.67,16.6,11.35
53976,16.67,16.6,11.03
53977,16.67,16.6,11.03
53978,16.67,16.23,11.03
53979,16.67,16.23,10.1
53980,16.67,16.23,10.1
53981,16.67,16.23,10.1
53982,16.67,16.23,10.1
53983,16.67,16.23,10.1
53984,16.67,16.23,10.1
53985,16.67,16.23,10.87
53986,16.67,16.23,10.87
53987,16.67,16.23,10.87
53988,16.67,16.23,10.87
53989,16.67,16.23,11.01
53990,16.67,16.23,11.01
53991,17.45,16.23,11.01
53992,17.45,20.2,11.01
53993,17.45,20.2,12.26
53994,17.45,20.2,12.26
53995,17.45,20.2,12.26
53996,17.45,20.2,12.26
53997,17.45,20.2,11.78
53998,17.45,20.2,11.78
53999,17.51,20.2,11.78
54000,17.51,20.2,11.78
54001,17.51,16.98,11.78
54002,17.31,16.98,12.24
54003,17.31,16.98,12.24
54004,17.31,16.98,12.24
54005,17.31,16.98,12.24
54006,17.31,16.98,11.63
54007,17.31,16.98,11.63
54008,17.31,16.98,11.63
54009,17.31,16.98,11.58
54010,17.31,16.98,11.58
54011,17.31,16.98,11.58
54012,17.31,20.76,11.58
54013,17.31,20.76,12.06
54014,17.31,20.76,12.06
54015,17.97,20.76,12.06
54016,17.97,20.76,12.06
54017,17.97,20.76,12.06
54018,17.97,20.76,12.06
54019,17.97,20.76,12.06
54020,17.97,20.76,11.67
54021,18.3,20.76,11.67
54022,18.3,20.76,11.67
54023,18.3,20.76,11.67
54024,18.3,20.76,11.67
54025,16.74,20.76,12.51
54026,16.74,20.76,12.51
54027,16.74,20.76,12.51
54028,16.74,20.76,12.51
54029,16.74,20.76,10.56
54030,16.74,15.07,10.56
54031,16.74,15.07,10.56
54032,16.74,15.07,10.56
54033,16.74,15.07,10.56
54034,16.74,15.8,10.56
54035,16.74,15.8,10.56
54036,16.74,15.8,10.56
54037,16.74,15.8,10.56
54038,16.74,14.5,12.54
54039,16.74,14.5,12.54
54040,16.74,14.5,12.54
54041,16.74,14.5,12.54
54042,16.74,15.28,12.54
54043,16.74,15.28,11.44
54044,16.74,15.28,11.44
54045,16.74,15.28,11.44
54046,22.03,15.28,11.44
54047,22.03,16.27,11.44
54048,22.03,16.27,12.11
54049,22.03,16.27,12.11
54050,22.03,16.27,12.11
54051,22.03,16.27,12.11
54052,22.03,16.27,13.28
54053,22.03,16.55,13.28
54054,22.03,16.55,13.28
54055,22.03,16.55,13.28
54056,22.03,16.55,13.28
54057,22.03,16.55,13.28
54058,22.03,16.55,13.28
54059,22.03,16.55,13.28
54060,22.03,16.55,13.28
54061,22.03,16.55,13.28
54062,22.03,16.55,12.21
54063,22.03,18.64,12.21
54064,22.03,18.64,12.21
54065,22.03,18.64,12.21
54066,22.03,18.64,12.69
54067,22.03,18.64,12.69
54068,22.03,18.64,12.69
54069,22.03,23.94,12.69
54070,22.03,23.94,12.69
54071,22.03,23.94,12.11
54072,22.03,23.94,12.11
54073,22.03,23.31,12.11
54074,22.03,23.31,12.11
54075,22.03,23.31,11.11
54076,15.72,23.31,11.11
54077,15.72,23.31,11.11
54078,15.72,23.31,11.11
54079,15.72,23.31,11.11
54080,15.72,23.31,11.11
54081,15.72,23.31,11.11
54082,15.72,23.31,11.11
54083,15.72,23.31,11.11
54084,15.72,23.31,11.11
54085,15.72,23.31,11.11
54086,15.72,23.31,11.11
54087,15.72,23.31,11.11
54088,15.72,23.31,11.11
54089,15.72,23.31,11.97
54090,15.72,23.31,11.97
54091,15.72,23.31,11.97
54092,15.72,23.31,11.97
54093,15.72,23.31,12.89
54094,15.72,23.31,12.89
54095,15.72,23.31,12.89
54096,15.72,23.31,12.89
54097,14.79,23.31,12.89
54098,14.79,23.31,12.89
54099,14.79,23.31,12.89
54100,14.74,16.61,12.89
54101,14.74,16.61,11.78
54102,14.74,16.61,11.78
54103,14.74,16.61,11.78
54104,14.74,16.61,11.78
54105,14.03,16.61,11.78
54106,14.03,16.61,11.78
54107,14.03,15.74,11.7
54108,14.03,15.74,11.7
54109,14.03,15.74,11.7
54110,14.03,15.74,11.7
54111,14.03,16.75,11.75
54112,14.03,16.75,11.75
54113,14.03,16.75,11.75
54114,14.03,15.41,11.75
54115,14.03,15.41,11.75
54116,14.03,15.41,11.06
54117,14.03,15.41,11.06
54118,14.03,15.41,11.06
54119,14.03,15.41,11.06
54120,14.03,15.41,11.06
54121,14.03,15.93,11.06
54122,14.03,15.93,11.06
54123,14.03,15.93,11.06
54124,14.03,15.93,11.06
54125,14.03,15.93,11.06
54126,14.03,15.93,11.06
54127,14.03,15.16,12.92
54128,14.03,15.16,12.92
54129,14.03,15.16,12.92
54130,14.03,17.12,12.92
54131,14.03,17.12,12.92
54132,14.03,17.12,12.92
54133,14.03,17.12,12.64
54134,19.57,17.12,12.64
54135,19.57,17.12,12.64
54136,19.57,15.65,12.64
54137,19.57,15.65,12.45
54138,19.57,15.65,12.45
54139,19.57,15.65,12.45
54140,19.57,15.65,12.45
54141,19.57,15.65,12.45
54142,19.57,15.65,12.45
54143,19.57,16.17,12.45
54144,19.57,16.17,12.36
54145,19.57,16.17,12.36
54146,19.57,16.17,12.36
54147,19.57,16.17,12.0
54148,19.57,16.17,12.0
54149,19.57,16.17,12.0
54150,19.57,16.17,12.0
54151,19.11,16.17,12.34
54152,19.11,17.01,12.34
54153,19.11,17.01,12.34
54154,19.11,17.01,13.2
54155,19.11,17.01,13.2
54156,19.11,17.01,13.2
54157,19.11,17.01,13.2
54158,19.11,16.73,13.2
54159,19.11,16.73,13.2
54160,19.11,16.73,13.2
54161,19.11,16.73,13.2
54162,19.11,16.73,13.2
54163,19.11,16.73,8.29
54164,19.11,16.73,8.29
54165,19.11,16.73,8.29
54166,19.11,17.38,8.29
54167,19.11,17.38,8.29
54168,19.11,17.38,8.29
54169,19.11,17.38,11.64
54170,19.11,18.03,11.64
54171,17.66,18.03,11.64
54172,17.66,18.03,11.1
54173,17.66,18.03,11.1
54174,17.66,18.03,11.1
54175,17.66,18.03,11.1
54176,17.66,18.03,10.94
54177,17.04,18.03,10.94
54178,17.04,18.03,10.94
54179,17.04,18.03,10.94
54180,17.04,18.03,8.86
54181,17.04,18.03,8.86
54182,17.04,18.03,8.86
54183,17.49,18.03,8.86
54184,17.49,18.03,8.86
54185,17.49,18.03,8.86
54186,17.49,18.03,5.91
54187,17.49,18.03,5.91
54188,17.49,18.03,5.91
54189,17.49,18.03,5.91
54190,17.49,18.03,8.25
54191,17.49,18.03,8.25
54192,17.49,18.16,8.25
54193,17.49,18.16,8.25
54194,17.49,18.16,8.25
54195,17.49,18.16,8.25
54196,17.49,18.45,11.46
54197,17.49,18.45,11.46
54198,16.89,18.45,11.46
54199,16.89,18.45,11.61
54200,16.89,18.45,11.61
54201,16.89,18.45,11.61
54202,16.89,18.45,11.61
54203,16.89,18.45,12.16
54204,16.89,18.45,12.16
54205,16.89,18.45,12.16
54206,16.89,19.26,12.16
54207,16.89,19.26,11.3
54208,16.89,19.26,11.3
54209,16.89,19.26,11.3
54210,16.89,19.09,11.3
54211,16.89,19.09,11.38
54212,16.89,19.09,11.38
54213,16.89,19.09,11.38
54214,20.92,19.09,11.38
54215,20.92,19.09,11.44
54216,20.92,19.09,11.44
54217,20.92,19.09,11.44
54218,20.92,19.09,12.49
54219,20.92,19.09,12.49
54220,20.92,19.09,12.49
54221,20.92,19.09,12.49
54222,20.92,19.09,11.94
54223,20.92,19.09,11.94
54224,20.92,19.09,11.94
54225,20.92,19.09,11.94
54226,20.92,19.09,12.91
54227,20.92,19.09,12.91
54228,20.92,19.09,12.91
54229,20.92,19.09,12.91
54230,20.92,19.09,11.5
54231,20.92,19.09,11.5
54232,20.92,19.09,11.5
54233,16.75,19.09,11.5
54234,16.75,16.95,11.5
54235,16.75,16.95,12.89
54236,16.75,16.95,12.89
54237,16.51,16.95,12.89
54238,16.51,16.95,12.76
54239,16.51,16.95,12.76
54240,16.51,16.95,12.76
54241,16.51,16.95,12.76
54242,16.51,16.95,12.76
54243,16.51,16.95,12.76
54244,16.51,16.95,12.76
54245,16.51,16.92,12.52
54246,16.51,16.92,12.52
54247,17.09,16.92,12.52
54248,17.09,16.73,12.52
54249,17.09,16.73,12.47
54250,17.09,16.73,12.47
54251,17.09,16.96,12.47
54252,17.09,16.96,12.47
54253,17.09,16.96,12.47
54254,17.09,16.96,12.47
54255,17.09,16.96,12.47
54256,17.09,16.96,12.47
54257,17.09,16.96,12.47
54258,17.09,16.96,12.47
54259,17.09,17.06,12.47
54260,17.09,17.06,12.47
54261,17.09,17.06,12.47
54262,17.09,17.04,12.47
54263,17.09,17.04,12.47
54264,17.09,17.04,12.47
54265,17.09,17.04,12.47
54266,17.09,17.04,12.47
54267,17.09,17.04,12.47
54268,17.09,17.04,12.47
54269,17.09,17.04,12.47
54270,17.09,17.04,12.47
54271,17.09,17.04,10.38
54272,17.09,17.04,10.38
54273,18.22,17.04,10.38
54274,18.22,17.04,10.38
54275,18.22,17.04,9.78
54276,18.22,17.04,9.78
54277,18.22,17.04,9.78
54278,18.22,17.04,9.78
54279,18.22,17.04,9.78
54280,19.56,17.04,7.59
54281,19.56,17.04,7.59
54282,19.56,17.04,7.59
54283,19.56,17.54,7.59
54284,19.56,17.54,7.59
54285,19.56,17.54,8.64
54286,19.56,17.56,8.64
54287,19.56,17.56,8.64
54288,19.56,17.56,8.64
54289,19.56,17.25,8.83
54290,19.56,17.25,8.83
54291,19.56,17.25,8.83
54292,19.56,17.25,8.83
54293,19.56,17.25,8.83
54294,19.56,17.25,8.83
54295,19.56,17.82,10.77
54296,19.56,17.82,10.77
54297,19.56,17.82,10.77
54298,19.56,17.82,10.77
54299,19.56,17.82,11.46
54300,19.56,17.82,11.46
54301,19.56,17.82,11.46
54302,19.56,17.82,11.46
54303,19.56,17.51,11.46
54304,19.56,17.51,11.46
54305,19.56,17.51,11.46
54306,19.56,17.51,11.46
54307,19.56,16.38,11.46
54308,19.56,16.38,11.46
54309,19.56,16.38,11.46
54310,19.56,16.38,11.46
54311,19.56,16.38,11.39
54312,19.56,16.38,11.39
54313,19.56,16.38,11.39
54314,19.56,16.38,11.39
54315,19.56,16.38,11.39
54316,19.56,16.38,11.39
54317,19.56,16.38,11.39
54318,16.34,16.38,12.38
54319,16.34,16.38,12.38
54320,16.34,16.38,12.38
54321,16.34,16.38,12.38
54322,16.34,16.38,12.24
54323,16.34,16.38,12.24
54324,16.34,18.25,12.24
54325,16.34,18.25,12.24
54326,16.34,18.25,10.24
54327,16.34,18.25,10.24
54328,16.34,18.25,10.24
54329,16.34,18.25,10.24
54330,16.34,18.25,12.66
54331,16.34,18.25,12.66
54332,16.34,18.25,12.66
54333,16.34,18.25,12.66
54334,16.34,18.25,12.66
54335,19.16,18.25,12.66
54336,19.16,18.25,11.98
54337,19.16,18.25,11.98
54338,19.16,18.25,11.98
54339,19.16,18.25,11.98
54340,19.16,18.25,11.98
54341,19.16,18.25,11.98
54342,19.16,18.25,11.98
54343,19.16,18.25,11.98
54344,19.16,18.25,11.98
54345,19.16,18.25,10.94
54346,19.16,18.25,10.94
54347,17.22,18.25,10.94
54348,17.22,19.43,10.94
54349,17.22,19.43,10.94
54350,17.22,19.43,10.94
54351,17.22,19.43,11.29
54352,17.22,19.05,11.29
54353,16.23,19.05,11.29
54354,16.23,19.05,11.29
54355,16.23,19.55,10.78
54356,17.73,19.55,10.78
54357,17.73,19.55,10.78
54358,17.73,19.55,10.24
54359,17.73,19.55,10.24
54360,17.73,19.55,10.24
54361,17.73,19.55,10.24
54362,17.73,19.55,10.24
54363,17.73,19.55,10.96
54364,17.73,19.55,10.96
54365,17.73,19.55,10.96
54366,17.73,19.55,10.96
54367,17.73,19.55,12.1
54368,17.73,19.55,12.1
54369,17.73,19.55,12.1
54370,17.73,15.58,12.1
54371,17.73,15.58,11.85
54372,17.73,15.58,11.85
54373,17.73,14.68,11.85
54374,17.73,14.68,11.85
54375,17.73,14.68,11.85
54376,17.73,14.68,11.85
54377,17.73,14.68,11.85
54378,17.73,14.68,11.85
54379,17.73,14.68,11.85
54380,17.73,14.91,11.85
54381,17.73,14.91,11.85
54382,17.73,14.91,11.85
54383,17.73,15.09,11.85
54384,17.73,15.09,11.85
54385,17.73,15.09,11.85
54386,17.73,15.09,11.85
54387,17.73,15.09,11.85
54388,17.73,15.02,11.85
54389,17.73,15.02,11.85
54390,17.73,15.02,11.85
54391,17.73,15.61,11.85
54392,17.73,15.61,11.85
54393,17.73,15.61,11.85
54394,17.73,15.61,11.85
54395,17.73,15.61,11.85
54396,17.73,15.61,9.14
54397,17.73,15.91,9.14
54398,17.73,15.91,9.14
54399,17.73,15.91,9.14
54400,17.73,15.91,9.14
54401,17.73,15.91,9.42
54402,17.73,15.91,9.42
54403,17.73,15.91,9.42
54404,17.73,15.56,9.42
54405,17.73,15.56,9.42
54406,17.73,15.56,9.42
54407,17.73,14.74,9.42
54408,17.73,14.74,7.67
54409,20.68,14.74,7.67
54410,20.68,15.15,7.67
54411,20.68,15.15,7.67
54412,20.68,15.15,7.67
54413,20.68,15.15,9.4
54414,20.68,15.15,9.4
54415,20.68,15.15,9.4
54416,20.68,24.29,9.4
54417,20.68,24.29,8.84
54418,20.68,24.29,8.84
54419,20.68,24.29,8.84
54420,20.68,24.29,8.84
54421,20.68,24.29,8.84
54422,20.68,24.29,8.84
54423,20.68,24.29,9.77
54424,20.68,24.29,9.77
54425,20.68,24.29,9.77
54426,20.68,24.29,9.77
54427,20.68,24.29,9.77
54428,18.35,24.29,8.98
54429,18.35,24.29,8.98
54430,18.35,24.29,8.98
54431,18.35,24.29,8.98
54432,18.35,18.58,8.98
54433,18.35,18.58,10.0
54434,18.09,18.58,10.0
54435,18.09,18.58,10.0
54436,18.09,18.58,10.0
54437,18.09,18.58,10.71
54438,18.09,18.58,10.71
54439,18.09,18.58,10.71
54440,18.09,18.58,10.71
54441,18.09,18.58,10.71
54442,18.09,18.58,10.25
54443,21.15,18.58,10.25
54444,21.15,18.58,10.25
54445,21.15,18.58,10.25
54446,21.15,17.47,11.58
54447,21.15,17.47,11.58
54448,21.15,17.47,11.58
54449,21.15,17.47,11.58
54450,21.15,16.65,10.97
54451,21.15,16.65,10.97
54452,21.15,16.65,10.97
54453,21.15,16.65,10.97
54454,21.15,16.65,10.97
54455,21.15,17.44,10.97
54456,21.15,17.44,8.39
54457,21.15,17.44,8.39
54458,21.15,17.44,8.39
54459,21.15,17.44,8.39
54460,21.15,17.44,8.39
54461,21.15,17.44,8.33
54462,21.15,17.44,8.33
54463,21.15,17.44,8.33
54464,21.15,17.44,9.2
54465,21.15,17.44,9.2
54466,21.15,17.44,9.2
54467,21.15,17.44,9.2
54468,21.15,16.29,10.32
54469,21.15,16.29,10.32
54470,21.15,16.29,10.32
54471,21.15,16.29,10.32
54472,21.15,17.15,10.48
54473,21.15,17.15,10.48
54474,17.41,17.15,10.48
54475,17.41,17.15,10.48
54476,17.41,17.15,10.48
54477,17.41,17.15,10.48
54478,17.41,17.15,10.48
54479,17.41,17.15,10.57
54480,17.41,17.15,10.57
54481,17.41,16.69,10.57
54482,17.41,16.69,10.57
54483,17.41,16.69,9.38
54484,22.54,18.36,9.38
54485,22.54,18.36,9.38
54486,22.54,18.36,9.38
54487,22.54,18.36,11.3
54488,22.54,18.36,11.3
54489,22.54,18.36,11.3
54490,22.54,18.36,11.3
54491,22.54,18.36,11.3
54492,22.54,18.36,11.3
54493,22.54,18.77,11.3
54494,22.54,18.77,11.05
54495,22.54,18.77,11.05
54496,22.54,18.77,11.05
54497,22.54,18.77,11.05
54498,22.54,18.77,11.05
54499,22.54,18.77,11.05
54500,22.54,18.77,11.34
54501,22.54,18.77,11.34
54502,22.54,18.77,11.34
54503,22.54,18.77,11.34
54504,22.54,18.77,11.34
54505,22.54,18.77,11.34
54506,22.54,18.77,11.88
54507,15.52,18.77,11.88
54508,15.52,18.77,11.88
54509,15.52,18.77,11.88
54510,15.52,18.77,11.66
54511,15.52,18.77,11.66
54512,16.45,17.44,11.66
54513,16.45,17.44,12.07
54514,16.45,17.44,12.07
54515,16.45,17.44,12.07
54516,16.45,17.44,12.07
54517,16.45,17.61,11.48
54518,16.45,17.61,11.48
54519,16.45,17.61,11.48
54520,16.45,17.61,11.48
54521,16.45,17.61,11.48
54522,16.45,17.61,11.48
54523,16.45,17.04,11.61
54524,16.45,17.04,11.61
54525,16.45,17.04,11.61
54526,16.45,17.04,11.61
54527,16.45,17.04,12.56
54528,16.45,17.66,12.56
54529,16.45,17.66,12.56
54530,16.45,17.66,12.21
54531,16.45,17.66,12.21
54532,16.45,17.66,12.21
54533,16.45,17.66,12.21
54534,16.45,17.66,11.96
54535,16.45,17.66,11.96
54536,16.45,17.66,11.96
54537,16.92,17.66,11.96
54538,16.92,17.66,11.96
54539,16.92,17.66,11.96
54540,18.49,17.66,11.96
54541,18.49,17.66,12.34
54542,18.49,21.44,12.34
54543,18.49,21.44,12.34
54544,18.49,21.44,12.34
54545,18.49,21.44,11.51
54546,18.49,21.44,11.51
54547,18.49,21.44,11.51
54548,18.49,21.44,11.51
54549,18.49,21.44,11.51
54550,18.49,21.44,11.51
54551,18.49,21.44,12.26
54552,18.49,21.44,12.26
54553,18.49,21.44,12.26
54554,17.65,21.44,12.26
54555,17.65,21.44,11.61
54556,17.65,21.44,11.61
54557,17.65,21.44,11.61
54558,17.65,21.44,11.61
54559,17.65,21.44,12.22
54560,17.65,21.44,12.22
54561,17.65,21.44,12.22
54562,17.65,21.44,12.22
54563,17.65,16.19,12.22
54564,16.63,16.19,12.22
54565,16.63,16.19,10.67
54566,16.63,16.19,10.67
54567,16.63,16.19,10.67
54568,16.64,16.69,10.67
54569,16.64,16.69,10.21
54570,16.64,16.69,10.21
54571,16.64,16.9,10.21
54572,16.64,16.9,10.21
54573,16.64,16.9,10.21
54574,16.64,16.9,10.21
54575,16.64,16.9,13.75
54576,16.64,16.9,13.75
54577,16.64,16.9,13.75
54578,16.64,16.9,13.75
54579,16.64,16.9,13.75
54580,16.64,16.9,13.75
54581,16.64,17.86,8.28
54582,16.64,17.86,8.28
54583,16.64,17.86,8.28
54584,16.64,17.86,8.28
54585,16.64,18.51,8.28
54586,16.64,18.51,12.97
54587,16.64,18.51,12.97
54588,16.85,18.51,12.97
54589,16.85,18.51,12.97
54590,16.85,18.51,12.22
54591,16.85,17.63,12.22
54592,16.85,17.63,12.22
54593,16.85,17.63,12.22
54594,16.85,17.63,12.22
54595,16.85,17.63,6.29
54596,16.85,17.63,6.29
54597,16.85,17.63,6.29
54598,16.85,19.13,6.29
54599,16.85,19.13,6.29
54600,16.85,19.13,8.59
54601,16.85,19.13,8.59
54602,16.85,19.13,8.59
54603,16.85,19.13,8.59
54604,16.85,21.24,8.59
54605,16.85,21.24,10.16
54606,16.85,21.24,10.16
54607,16.85,21.24,10.16
54608,16.85,21.24,10.16
54609,17.17,21.36,11.37
54610,17.17,21.36,11.37
54611,17.17,21.36,11.37
54612,17.17,21.36,11.37
54613,17.17,20.06,11.37
54614,17.17,20.06,11.37
54615,17.17,20.06,11.39
54616,17.17,20.06,11.39
54617,17.17,20.06,11.39
54618,17.79,20.06,11.39
54619,17.79,20.06,10.16
54620,17.79,20.06,10.16
54621,17.79,20.06,10.16
54622,17.79,20.06,10.16
54623,17.79,20.06,10.86
54624,17.79,20.06,10.86
54625,17.79,20.06,10.86
54626,17.79,20.06,10.86
54627,17.79,20.06,9.89
54628,20.45,20.06,9.89
54629,20.45,20.06,9.89
54630,20.45,20.06,9.89
54631,19.8,20.06,8.03
54632,19.8,20.06,8.03
54633,19.8,20.06,8.03
54634,19.8,20.06,8.03
54635,19.8,20.06,8.03
54636,19.8,20.06,8.03
54637,19.8,20.06,8.03
54638,20.58,19.29,11.4
54639,20.58,19.29,11.4
54640,20.58,19.29,11.4
54641,20.58,19.29,11.4
54642,20.58,19.29,11.4
54643,20.58,19.29,11.4
54644,20.58,19.29,11.51
54645,20.58,19.29,11.51
54646,20.58,19.29,11.51
54647,20.8,19.29,11.51
54648,20.8,19.29,11.51
54649,20.8,19.29,11.51
54650,20.8,19.29,11.51
54651,20.8,19.29,11.51
54652,20.8,19.29,11.51
54653,20.8,19.29,11.51
54654,20.8,19.29,11.51
54655,20.8,19.29,11.51
54656,20.8,19.29,11.51
54657,20.8,19.29,11.51
54658,20.16,19.29,11.51
54659,20.16,19.29,11.51
54660,20.16,19.29,11.51
54661,20.16,19.29,9.45
54662,20.16,19.29,9.45
54663,20.16,19.29,9.45
54664,20.16,16.72,9.54
54665,20.16,16.72,9.54
54666,20.16,16.72,9.54
54667,20.16,16.72,9.54
54668,20.16,16.72,9.54
54669,20.16,16.72,9.54
54670,20.16,16.45,7.93
54671,20.16,16.45,7.93
54672,20.16,16.45,7.93
54673,20.16,16.45,7.93
54674,20.16,16.45,10.48
54675,20.16,16.45,10.48
54676,20.16,16.16,10.48
54677,20.16,16.16,10.48
54678,20.16,16.16,10.48
54679,20.16,16.16,10.48
54680,19.12,16.16,10.48
54681,19.12,16.26,9.58
54682,19.12,16.26,9.58
54683,19.12,16.26,9.58
54684,19.12,16.26,9.58
54685,19.12,16.48,9.58
54686,19.12,16.48,9.58
54687,19.12,16.48,9.98
54688,19.12,16.48,9.98
54689,19.12,17.22,9.98
54690,19.12,17.22,9.98
54691,19.12,17.22,10.21
54692,19.12,17.22,10.21
54693,19.12,17.22,10.21
54694,19.12,17.22,10.21
54695,19.12,17.22,10.93
54696,19.12,17.22,10.93
54697,19.12,17.22,10.93
54698,19.12,17.22,9.95
54699,19.12,17.22,9.95
54700,20.34,17.22,9.95
54701,20.34,17.22,9.95
54702,20.34,18.23,9.95
54703,20.34,18.23,9.95
54704,20.34,18.23,9.95
54705,20.34,18.17,10.7
54706,20.34,18.17,10.7
54707,17.44,18.17,10.7
54708,17.44,18.17,10.7
54709,17.44,18.17,10.7
54710,17.44,18.17,10.7
54711,17.44,18.17,10.23
54712,17.44,18.17,10.23
54713,17.44,18.17,10.23
54714,17.44,18.17,10.23
54715,17.44,18.17,10.36
54716,17.44,18.17,10.36
54717,17.44,15.87,10.36
54718,17.44,15.87,10.36
54719,17.44,15.87,10.9
54720,17.44,15.87,10.9
54721,17.44,15.81,10.9
54722,17.44,15.81,10.9
54723,17.44,15.81,10.9
54724,17.44,15.81,10.9
54725,17.44,15.81,10.9
54726,17.44,15.81,10.66
54727,17.44,15.81,10.66
54728,17.44,15.81,10.66
54729,17.44,15.81,10.66
54730,17.44,15.81,11.46
54731,17.44,17.56,11.46
54732,17.44,17.56,11.46
54733,17.44,17.56,11.46
54734,17.44,16.49,10.1
54735,17.44,16.49,10.1
54736,17.44,16.49,10.1
54737,17.44,16.49,10.1
54738,17.44,17.39,11.13
54739,17.44,17.39,11.13
54740,17.44,17.39,11.13
54741,17.3,17.39,11.13
54742,17.3,17.39,10.39
54743,17.3,17.39,10.39
54744,16.76,17.39,10.39
54745,16.76,17.39,10.39
54746,16.76,17.39,10.39
54747,16.76,17.39,8.19
54748,16.76,17.39,8.19
54749,16.76,17.39,8.19
54750,16.76,17.39,8.19
54751,16.76,17.39,8.19
54752,16.76,17.39,11.82
54753,16.76,17.39,11.82
54754,16.72,17.39,11.82
54755,16.72,17.39,11.82
54756,16.72,17.39,10.0
54757,16.72,17.39,10.0
54758,16.72,17.39,10.0
54759,16.72,17.39,10.0
54760,20.53,17.39,10.0
54761,20.53,17.39,10.0
54762,20.53,16.5,10.0
54763,20.53,16.5,10.0
54764,20.53,16.5,10.5
54765,20.53,16.5,10.5
54766,20.53,16.5,10.5
54767,20.53,16.5,10.5
54768,20.53,16.5,10.5
54769,20.53,16.5,10.5
54770,19.04,16.95,10.5
54771,19.04,16.95,11.69
54772,19.04,16.95,11.69
54773,19.04,16.95,11.69
54774,19.14,15.96,12.57
54775,19.14,15.96,12.57
54776,19.14,15.96,12.57
54777,19.14,15.96,12.57
54778,19.14,15.96,12.57
54779,19.14,15.96,12.57
54780,19.14,15.96,12.57
54781,19.14,15.96,12.57
