time,lane_exit_A,lane_exit_B,lane_exit_C
53052,22.51,15.91,14.94
53053,22.51,15.91,14.94
53054,22.51,15.91,14.94
53055,22.51,15.91,14.94
53056,22.51,15.91,14.94
53057,22.51,15.91,14.94
53058,22.51,15.91,14.94
53059,22.51,15.91,14.94
53060,22.51,15.91,14.94
53061,22.51,15.91,14.94
53062,22.51,15.91,14.94
53063,22.51,15.91,14.94
53064,22.51,15.91,14.94
53065,22.51,15.91,14.94
53066,22.51,15.91,14.94
53067,22.51,15.91,14.94
53068,22.51,15.91,14.94
53069,22.51,15.91,14.94
53070,22.51,15.91,14.94
53071,22.51,15.91,14.94
53072,22.51,15.91,14.94
53073,22.51,15.91,14.94
53074,22.51,15.91,14.94
53075,22.51,15.91,14.94
53076,22.51,15.91,14.94
53077,22.51,15.91,14.94
53078,22.51,15.91,14.94
53079,22.51,15.91,14.94
53080,22.51,15.91,14.94
53081,22.51,15.91,14.94
53082,22.51,15.91,14.94
53083,22.51,15.91,14.94
53084,22.51,15.91,14.94
53085,22.51,15.91,14.94
53086,22.51,15.91,14.94
53087,22.51,15.91,14.94
53088,22.51,15.91,14.94
53089,22.51,15.91,14.94
53090,22.51,15.91,14.94
53091,22.51,15.91,14.94
53092,22.51,15.91,14.94
53093,22.51,15.91,14.94
53094,22.51,15.91,14.94
53095,22.51,15.91,14.94
53096,22.51,15.91,14.94
53097,22.51,15.91,14.94
53098,22.51,15.91,14.94
53099,22.51,15.91,14.94
53100,22.51,15.91,14.94
53101,22.51,15.91,14.94
53102,22.51,15.91,14.94
53103,22.51,15.91,14.94
53104,22.51,15.91,14.94
53105,22.51,15.91,14.94
53106,22.51,15.91,14.94
53107,22.51,15.91,14.94
53108,22.51,15.91,14.94
53109,22.51,15.91,14.94
53110,22.51,15.91,14.94
53111,22.51,15.91,14.94
53112,22.51,15.91,14.94
53113,22.51,15.91,14.94
53114,22.51,15.91,14.94
53115,22.51,15.91,14.94
53116,22.51,15.91,14.94
53117,22.51,15.91,14.94
53118,22.51,15.91,14.94
53119,22.51,15.91,14.94
53120,21.28,15.91,14.94
53121,21.28,15.91,14.94
53122,21.28,15.91,14.94
53123,21.28,15.91,14.94
53124,21.28,15.91,14.94
53125,21.28,15.91,14.94
53126,21.28,15.91,14.94
53127,21.28,15.91,14.94
53128,21.28,15.91,14.94
53129,21.28,15.91,14.94
53130,21.28,15.91,14.94
53131,21.28,15.91,13.92
53132,21.28,15.91,13.92
53133,21.28,15.91,13.92
53134,21.28,15.91,13.92
53135,21.28,15.91,15.0
53136,21.28,15.91,15.0
53137,21.28,15.91,15.0
53138,21.28,15.91,15.0
53139,21.28,15.91,15.0
53140,21.28,15.91,15.0
53141,21.28,15.91,15.0
53142,21.28,15.91,15.0
53143,21.28,15.91,15.0
53144,21.28,15.91,15.0
53145,21.28,15.91,15.0
53146,21.28,15.91,15.0
53147,21.28,15.91,15.0
53148,21.28,15.91,15.0
53149,21.28,15.91,15.0
53150,21.28,15.91,15.0
53151,21.28,15.91,15.0
53152,21.28,15.91,15.0
53153,21.28,15.91,15.0
53154,21.28,15.91,15.0
53155,21.28,15.91,15.0
53156,21.28,15.91,15.0
53157,21.28,15.91,15.0
53158,21.28,15.91,15.0
53159,21.28,15.91,15.0
53160,21.28,15.91,15.0
53161,21.28,15.91,15.0
53162,21.28,15.91,15.0
53163,21.28,15.91,15.0
53164,21.28,15.91,15.0
53165,21.28,15.91,15.0
53166,21.28,15.91,15.0
53167,21.28,15.91,15.0
53168,21.28,15.91,15.0
53169,21.28,15.91,15.0
53170,21.28,15.91,15.0
53171,21.28,15.91,15.0
53172,21.28,15.91,15.0
53173,21.28,15.91,15.0
53174,21.28,15.91,15.0
53175,21.28,15.91,15.0
53176,21.28,15.91,15.0
53177,21.28,15.91,15.0
53178,21.28,15.91,15.0
53179,21.28,15.91,15.0
53180,21.28,15.91,15.0
53181,21.28,15.91,15.0
53182,21.28,15.91,15.0
53183,18.92,15.91,15.0
53184,18.92,15.91,15.0
53185,18.92,15.91,15.0
53186,18.92,15.91,15.0
53187,18.92,15.91,15.0
53188,18.92,15.91,15.0
53189,18.92,15.91,15.0
53190,18.92,15.91,15.0
53191,18.92,15.91,15.0
53192,18.92,15.91,15.0
53193,18.92,15.91,15.0
53194,18.92,15.91,15.0
53195,18.92,15.91,15.0
53196,18.92,15.91,15.0
53197,18.92,15.91,15.0
53198,18.92,15.91,15.0
53199,18.92,15.91,15.0
53200,18.92,15.91,15.0
53201,18.92,15.91,15.0
53202,18.92,15.91,15.0
53203,18.92,15.91,15.0
53204,18.92,15.91,15.0
53205,18.92,15.91,15.0
53206,18.92,15.91,15.0
53207,18.92,15.91,15.0
53208,18.92,15.91,15.0
53209,18.92,15.91,15.0
53210,18.92,15.91,15.0
53211,18.92,15.91,15.0
53212,18.92,15.91,15.0
53213,18.92,15.91,15.0
53214,18.92,15.91,15.0
53215,18.92,15.91,15.0
53216,18.92,15.91,15.0
53217,18.92,15.91,15.0
53218,18.92,15.91,15.0
53219,18.92,15.91,15.0
53220,18.92,15.91,15.0
53221,18.92,15.91,15.0
53222,18.92,15.91,15.0
53223,18.92,15.91,15.0
53224,18.92,15.91,15.0
53225,18.92,15.91,15.0
53226,18.92,15.91,15.0
53227,18.92,15.91,15.0
53228,18.92,15.91,15.0
53229,18.92,15.91,15.0
53230,18.92,15.91,15.0
53231,18.92,15.91,15.0
53232,18.92,15.91,15.0
53233,18.92,15.91,15.0
53234,18.92,15.91,15.0
53235,18.92,15.91,15.0
53236,18.92,15.91,15.0
53237,18.92,15.91,15.0
53238,18.92,15.91,15.0
53239,18.92,15.91,15.0
53240,18.92,15.91,15.0
53241,18.92,15.91,15.0
53242,18.92,15.91,15.0
53243,18.92,15.91,15.0
53244,18.92,15.91,15.0
53245,18.92,15.91,15.0
53246,18.92,15.91,15.0
53247,18.92,15.91,15.0
53248,18.92,15.91,14.38
53249,18.92,15.91,14.38
53250,18.92,15.91,14.38
53251,18.92,15.91,14.94
53252,18.92,15.91,14.94
53253,18.92,15.91,14.94
53254,18.92,15.91,14.94
53255,18.92,15.91,14.94
53256,18.92,15.91,14.94
53257,18.92,15.91,14.94
53258,18.92,15.91,14.02
53259,18.92,15.91,14.02
53260,18.92,15.91,14.02
53261,18.92,15.91,14.02
53262,18.92,15.91,14.02
53263,18.92,15.91,14.02
53264,18.92,15.91,14.02
53265,18.92,15.91,14.02
53266,18.92,15.91,14.02
53267,18.92,15.91,14.02
53268,18.92,15.91,14.02
53269,18.92,15.91,14.02
53270,18.92,15.91,14.02
53271,18.92,15.91,14.02
53272,18.92,15.91,14.02
53273,18.92,15.91,14.02
53274,18.92,15.91,14.02
53275,18.92,15.91,14.02
53276,18.92,15.91,14.02
53277,18.92,15.91,14.02
53278,18.92,15.91,14.02
53279,18.92,15.91,14.02
53280,18.92,15.91,14.02
53281,18.92,15.91,14.02
53282,18.92,15.91,14.02
53283,18.92,15.91,14.02
53284,18.92,15.91,14.02
53285,18.92,15.91,14.02
53286,18.92,15.91,14.02
53287,18.92,15.91,14.02
53288,18.92,15.91,14.02
53289,18.92,15.91,14.02
53290,18.92,15.91,14.02
53291,18.92,15.91,14.02
53292,18.92,15.91,14.02
53293,18.92,15.91,14.02
53294,18.92,15.91,14.02
53295,18.92,15.91,14.02
53296,18.92,15.91,14.02
53297,18.92,15.91,14.02
53298,18.92,15.91,14.02
53299,18.92,15.91,14.02
53300,18.92,15.91,14.02
53301,18.92,15.91,14.02
53302,18.92,15.91,14.02
53303,18.92,15.91,14.02
53304,18.92,15.91,14.02
53305,18.92,15.91,14.02
53306,18.92,15.91,14.02
53307,18.92,15.91,14.02
53308,18.92,15.91,14.02
53309,18.92,15.91,14.02
53310,18.92,15.91,14.02
53311,18.92,15.91,14.02
53312,18.92,15.91,14.02
53313,18.92,15.91,14.02
53314,18.92,15.91,14.02
53315,18.92,15.91,14.02
53316,18.92,15.91,14.02
53317,18.92,15.91,14.02
53318,18.92,15.91,14.02
53319,18.92,15.91,14.02
53320,18.92,15.91,14.02
53321,18.92,15.91,14.02
53322,18.92,15.91,14.02
53323,18.92,15.91,14.02
53324,18.92,15.91,14.02
53325,18.92,15.91,14.02
53326,18.92,15.91,14.02
53327,18.92,15.91,14.02
53328,18.92,15.91,14.02
53329,18.92,15.91,14.02
53330,18.92,15.91,14.02
53331,18.92,15.91,14.02
53332,18.92,15.91,14.02
53333,18.92,15.91,14.02
53334,18.92,15.91,14.02
53335,18.92,15.91,14.02
53336,18.92,15.91,14.02
53337,18.92,15.91,14.02
53338,18.92,15.91,14.02
53339,18.92,15.91,14.02
53340,18.92,15.91,14.02
53341,18.92,15.91,14.02
53342,18.92,15.91,14.02
53343,18.92,15.91,14.02
53344,18.92,15.91,14.02
53345,18.92,15.91,14.02
53346,18.92,15.91,14.02
53347,18.92,15.91,14.02
53348,18.92,15.91,14.02
53349,18.92,15.91,14.02
53350,18.92,15.91,14.02
53351,18.92,15.91,14.02
53352,18.92,15.91,14.02
53353,18.92,15.91,14.02
53354,18.92,15.91,14.02
53355,18.92,15.91,14.02
53356,18.92,15.91,14.02
53357,18.92,15.91,14.02
53358,18.92,15.91,14.02
53359,18.92,15.91,14.02
53360,18.92,15.91,14.02
53361,14.36,15.91,14.02
53362,14.36,15.91,14.02
53363,14.36,15.91,14.02
53364,14.36,15.91,14.02
53365,11.1,15.91,14.02
53366,11.1,15.91,14.02
53367,11.1,15.91,14.02
53368,11.1,15.91,14.02
53369,11.1,15.91,14.02
53370,11.1,15.91,14.02
53371,11.1,15.91,14.02
53372,11.1,15.91,14.02
53373,11.1,15.91,14.02
53374,11.1,15.91,14.02
53375,11.1,15.91,14.02
53376,11.1,15.91,14.02
53377,11.1,15.91,14.02
53378,11.1,15.91,16.05
53379,11.1,15.91,16.05
53380,11.1,15.91,16.05
53381,11.1,15.91,16.05
53382,11.1,15.91,16.11
53383,11.1,15.91,16.11
53384,11.1,15.91,16.11
53385,11.1,15.91,16.11
53386,11.1,15.91,16.0
53387,11.1,15.91,16.0
53388,11.1,15.91,16.0
53389,11.1,15.91,16.0
53390,11.1,15.91,15.58
53391,11.1,15.91,15.58
53392,11.1,15.91,15.58
53393,11.1,15.91,15.58
53394,11.1,15.91,15.58
53395,11.1,15.91,15.58
53396,11.1,15.91,15.58
53397,11.1,15.91,15.58
53398,11.1,15.91,15.58
53399,11.1,15.91,15.58
53400,11.1,15.91,15.58
53401,11.1,15.91,15.58
53402,11.1,15.91,15.58
53403,11.1,15.91,15.58
53404,11.1,15.91,15.58
53405,11.1,15.91,15.58
53406,11.1,15.91,15.58
53407,11.1,15.91,15.58
53408,11.1,15.91,15.58
53409,11.1,15.91,15.58
53410,11.1,15.91,15.58
53411,11.1,15.91,15.58
53412,11.1,15.91,15.58
53413,11.1,15.91,15.58
53414,11.1,15.91,15.58
53415,11.1,15.91,15.58
53416,11.1,15.91,15.58
53417,11.1,15.91,15.58
53418,11.1,15.91,15.58
53419,11.1,15.91,15.58
53420,11.1,15.91,15.58
53421,11.1,15.91,15.58
53422,11.1,15.91,15.58
53423,11.1,15.91,15.58
53424,11.1,15.91,15.58
53425,11.1,15.91,15.58
53426,11.1,15.91,15.58
53427,11.1,15.91,15.58
53428,11.1,15.91,15.58
53429,11.1,15.91,15.58
53430,11.1,15.91,15.58
53431,11.1,15.91,15.58
53432,11.1,15.91,15.58
53433,11.1,15.91,15.58
53434,11.1,15.91,15.58
53435,11.1,15.91,15.58
53436,11.1,15.91,15.58
53437,11.1,15.91,15.58
53438,11.1,15.91,15.58
53439,11.1,15.91,15.58
53440,11.1,15.91,15.58
53441,11.1,15.91,15.58
53442,11.1,15.91,15.58
53443,11.1,15.91,15.58
53444,11.1,15.91,15.58
53445,11.1,15.91,15.58
53446,11.1,15.91,15.58
53447,11.1,15.91,15.58
53448,11.1,15.91,15.58
53449,11.1,15.91,15.58
53450,11.1,15.91,15.58
53451,11.1,15.91,15.58
53452,11.1,15.91,15.58
53453,11.1,15.91,15.58
53454,11.1,15.91,15.58
53455,11.1,15.91,15.58
53456,11.1,15.91,15.58
53457,11.1,15.91,15.58
53458,11.1,15.91,15.58
53459,11.1,15.91,15.58
53460,17.99,15.91,15.58
53461,17.99,15.91,15.58
53462,17.99,15.91,15.58
53463,17.99,15.91,15.58
53464,17.99,15.91,15.58
53465,17.99,15.91,15.58
53466,17.99,15.91,15.58
53467,17.99,15.91,15.58
53468,17.99,15.91,15.58
53469,17.99,15.91,15.58
53470,17.99,15.91,15.58
53471,17.99,15.91,15.95
53472,17.99,15.91,15.95
53473,17.99,15.91,15.95
53474,17.99,15.91,15.95
53475,17.99,15.91,15.95
53476,17.99,15.91,15.69
53477,17.99,15.91,15.69
53478,17.99,15.91,15.69
53479,17.99,15.91,15.69
53480,17.99,15.91,15.21
53481,17.99,15.91,15.21
53482,17.99,15.91,15.21
53483,17.99,15.91,14.92
53484,17.99,15.91,14.92
53485,17.99,15.91,14.92
53486,17.99,15.91,14.92
53487,17.99,15.91,14.92
53488,17.99,15.91,14.92
53489,17.99,15.91,14.83
53490,17.99,15.91,14.83
53491,17.99,15.91,14.83
53492,17.99,15.91,14.83
53493,17.99,15.91,15.27
53494,17.99,15.91,15.27
53495,17.99,15.91,15.27
53496,17.99,15.91,15.27
53497,17.99,15.91,14.59
53498,17.99,15.91,14.59
53499,17.99,15.91,14.59
53500,17.99,15.91,14.59
53501,17.99,15.91,14.59
53502,17.99,15.91,14.59
53503,17.99,15.91,15.31
53504,17.99,15.91,15.31
53505,17.99,15.91,15.31
53506,17.99,15.91,15.31
53507,17.99,15.91,15.5
53508,17.99,15.91,15.5
53509,17.99,15.91,15.5
53510,17.99,15.91,15.5
53511,17.99,15.91,15.13
53512,17.99,15.91,15.13
53513,19.66,15.91,15.13
53514,19.66,15.91,15.13
53515,19.66,15.91,14.91
53516,19.66,15.91,14.91
53517,19.66,15.91,14.91
53518,19.66,15.91,14.91
53519,19.66,15.91,15.16
53520,19.66,15.91,15.16
53521,19.66,15.91,15.16
53522,19.66,15.91,15.16
53523,19.66,15.91,15.76
53524,19.66,15.91,15.76
53525,19.66,15.91,15.76
53526,19.66,15.91,15.76
53527,19.66,15.91,15.76
53528,19.66,15.91,15.76
53529,19.66,15.91,15.76
53530,19.66,15.91,15.04
53531,19.66,15.91,15.04
53532,19.66,15.91,15.04
53533,19.66,15.91,15.04
53534,19.66,15.91,15.04
53535,19.66,15.91,15.04
53536,19.66,15.91,15.04
53537,19.66,15.91,15.04
53538,19.66,15.91,15.04
53539,19.66,15.91,15.04
53540,19.66,15.91,15.04
53541,19.66,15.91,15.04
53542,19.66,15.91,15.04
53543,19.66,15.91,15.04
53544,19.66,15.91,15.04
53545,19.66,15.91,15.04
53546,19.66,15.91,15.04
53547,19.66,15.91,15.04
53548,19.66,15.91,15.04
53549,19.66,15.91,15.04
53550,19.66,15.91,15.04
53551,19.66,15.91,15.04
53552,19.66,15.91,15.04
53553,19.66,15.91,15.04
53554,19.66,15.91,15.04
53555,19.66,15.91,15.04
53556,19.66,15.91,15.04
53557,19.66,15.91,15.04
53558,19.66,15.91,15.04
53559,19.66,15.91,15.04
53560,19.66,15.91,15.04
53561,19.66,15.91,15.04
53562,19.66,15.91,15.04
53563,19.66,15.91,15.04
53564,19.66,15.91,15.04
53565,19.66,15.91,15.04
53566,19.66,15.91,15.04
53567,19.66,15.91,15.04
53568,19.66,15.91,15.04
53569,19.66,15.91,15.04
53570,19.66,15.91,15.04
53571,19.66,15.91,15.04
53572,19.66,15.91,15.04
53573,19.66,15.91,15.04
53574,19.66,15.91,15.04
53575,19.66,15.91,15.04
53576,19.66,15.91,15.04
53577,19.66,15.91,15.04
53578,19.66,15.91,15.04
53579,19.66,15.91,15.04
53580,19.66,15.91,15.04
53581,19.66,15.91,15.04
53582,19.66,15.91,15.04
53583,19.66,15.91,15.04
53584,19.66,15.91,15.04
53585,19.66,15.91,15.04
53586,19.66,15.91,15.04
53587,19.66,15.91,15.04
53588,19.66,15.91,15.04
53589,19.66,15.91,15.04
53590,19.66,15.91,15.04
53591,19.66,15.91,15.04
53592,19.66,15.91,15.04
53593,19.66,15.91,15.04
53594,19.66,15.91,15.04
53595,19.66,15.91,15.04
53596,19.66,15.91,15.04
53597,19.66,15.91,15.04
53598,19.66,15.91,15.04
53599,19.66,15.91,15.04
53600,19.66,15.91,15.04
53601,19.66,15.91,15.04
53602,19.66,15.91,15.04
53603,19.66,15.91,15.04
53604,19.66,15.91,15.04
53605,19.66,15.91,15.04
53606,19.66,15.91,15.04
53607,19.66,15.91,15.04
53608,19.66,15.91,15.04
53609,19.66,15.91,15.04
53610,19.66,15.91,15.04
53611,19.66,15.91,15.04
53612,19.66,15.91,15.04
53613,15.77,15.91,15.04
53614,15.77,15.91,15.04
53615,15.77,15.91,15.04
53616,15.77,15.91,15.04
53617,15.77,15.91,15.04
53618,12.16,15.91,15.04
53619,12.16,15.91,15.04
53620,12.16,15.91,15.04
53621,12.16,15.91,15.04
53622,11.51,15.91,15.04
53623,11.51,15.91,15.04
53624,11.51,15.91,15.04
53625,11.51,15.91,15.04
53626,11.51,15.91,15.04
53627,11.51,15.91,15.04
53628,11.51,15.91,15.04
53629,11.51,15.91,15.04
53630,11.51,15.91,15.04
53631,11.51,15.91,15.04
53632,11.51,15.91,15.04
53633,11.51,15.91,15.04
53634,11.51,15.91,15.04
53635,11.51,15.91,15.04
53636,11.51,15.91,15.04
53637,11.51,15.91,15.04
53638,11.51,15.91,15.04
53639,11.51,15.91,15.04
53640,11.51,15.91,15.04
53641,11.51,15.91,15.04
53642,11.51,15.91,15.04
53643,11.51,15.91,15.04
53644,11.51,15.91,15.04
53645,11.51,15.91,15.04
53646,11.51,15.91,15.04
53647,11.51,15.91,15.04
53648,11.51,15.91,15.04
53649,11.51,15.91,15.04
53650,11.51,15.91,15.04
53651,11.51,15.91,15.04
53652,11.51,15.91,15.04
53653,11.51,15.91,15.04
53654,11.51,15.91,15.04
53655,11.51,15.91,15.04
53656,11.51,15.91,15.04
53657,11.51,15.91,15.04
53658,11.51,15.91,15.04
53659,11.51,15.91,15.04
53660,11.51,15.91,15.04
53661,11.51,15.91,15.04
53662,11.51,15.91,15.04
53663,11.51,15.91,15.04
53664,11.51,15.91,15.04
53665,11.51,15.91,15.04
53666,11.51,15.91,15.04
53667,11.51,15.91,15.04
53668,11.51,15.91,15.04
53669,11.51,15.91,15.04
53670,11.51,15.91,15.04
53671,11.51,15.91,15.04
53672,11.51,15.91,15.04
53673,11.51,15.91,15.04
53674,11.51,15.91,15.04
53675,11.51,15.91,15.04
53676,11.51,15.91,15.04
53677,11.51,15.91,15.04
53678,11.51,15.91,15.04
53679,11.51,15.91,15.04
53680,11.51,15.91,15.04
53681,11.51,15.91,15.04
53682,11.51,15.91,15.04
53683,11.51,15.91,15.04
53684,11.51,15.91,15.04
53685,11.51,15.91,15.04
53686,11.51,15.91,15.04
53687,11.51,15.91,15.04
53688,11.51,15.91,15.04
53689,11.51,15.91,15.04
53690,11.51,15.91,15.04
53691,11.51,15.91,15.04
53692,11.51,15.91,15.04
53693,11.51,15.91,15.04
53694,11.51,15.91,15.04
53695,11.51,15.91,15.04
53696,11.51,15.91,15.04
53697,11.51,15.91,15.04
53698,11.51,15.91,15.04
53699,11.51,15.91,15.04
53700,11.51,15.91,15.04
53701,11.51,15.91,15.04
53702,11.51,15.91,15.04
53703,11.51,15.91,15.04
53704,11.51,15.91,15.04
53705,11.51,15.91,15.04
53706,11.51,15.91,15.04
53707,11.51,15.91,15.04
53708,11.51,15.91,15.04
53709,11.51,15.91,15.04
53710,11.51,15.91,15.04
53711,11.51,15.91,15.04
53712,11.51,15.91,15.04
53713,11.51,15.91,15.04
53714,11.51,15.91,15.04
53715,11.51,15.91,15.04
53716,11.51,15.91,15.04
53717,11.51,15.91,15.04
53718,11.51,15.91,15.04
53719,11.51,15.91,15.04
53720,11.51,15.91,15.04
53721,11.51,15.91,15.04
53722,11.51,15.91,15.04
53723,11.51,15.91,15.04
53724,11.51,15.91,15.04
53725,11.51,15.91,15.04
53726,19.37,15.91,15.04
53727,19.37,15.91,15.04
53728,19.37,15.91,15.04
53729,19.37,15.91,15.04
53730,19.37,15.91,15.04
53731,19.37,15.91,15.04
53732,19.37,15.91,15.04
53733,19.37,15.91,15.04
53734,19.37,15.91,15.04
53735,19.37,15.91,15.04
53736,18.66,15.91,15.04
53737,18.66,15.91,15.04
53738,18.66,15.91,15.04
53739,18.66,15.91,14.15
53740,18.66,15.91,14.15
53741,18.66,15.91,14.15
53742,18.66,15.91,14.15
53743,18.66,15.91,14.15
53744,18.66,15.91,14.96
53745,18.66,15.91,14.96
53746,18.66,15.91,14.96
53747,18.66,15.91,14.96
53748,18.66,15.91,14.85
53749,18.55,15.91,14.85
53750,18.55,15.91,14.85
53751,18.55,15.91,14.31
53752,18.55,15.91,14.31
53753,18.55,15.91,14.31
53754,18.55,15.91,14.31
53755,18.55,15.91,14.31
53756,18.55,15.91,14.75
53757,18.55,15.91,14.75
53758,18.55,15.91,14.75
53759,18.55,15.91,14.94
53760,18.55,15.91,14.94
53761,18.55,15.91,14.94
53762,18.55,15.91,14.94
53763,18.55,15.91,14.9
53764,18.55,15.91,14.9
53765,18.55,15.91,14.9
53766,18.55,15.91,14.9
53767,18.55,15.91,14.94
53768,18.55,15.91,14.94
53769,18.55,15.91,14.94
53770,18.55,15.91,14.94
53771,18.55,15.91,14.94
53772,18.55,15.91,14.38
53773,18.55,15.91,14.38
53774,18.55,15.91,14.38
53775,18.55,15.91,14.38
53776,18.55,15.91,14.89
53777,18.55,15.91,14.89
53778,18.55,15.91,14.89
53779,18.55,15.91,14.89
53780,18.55,15.91,14.8
53781,19.61,15.91,14.8
53782,19.61,15.91,14.8
53783,19.61,15.91,15.65
53784,15.64,15.91,15.65
53785,15.64,15.91,15.65
53786,15.64,15.91,15.65
53787,15.64,15.91,15.65
53788,15.64,15.91,16.58
53789,15.64,15.91,16.58
53790,15.64,15.91,16.58
53791,15.64,15.91,16.58
53792,15.64,15.91,16.58
53793,15.64,15.91,15.28
53794,15.64,15.91,15.28
53795,15.64,15.91,15.28
53796,15.64,15.91,15.32
53797,15.64,15.91,15.32
53798,15.64,15.91,15.32
53799,15.64,15.91,15.32
53800,15.64,15.91,15.32
53801,15.64,15.91,15.32
53802,15.64,15.91,15.32
53803,15.64,15.91,15.32
53804,15.64,15.91,15.32
53805,15.64,15.91,14.53
53806,15.64,15.91,14.53
53807,15.64,15.91,14.53
53808,15.64,15.91,14.53
53809,15.64,15.91,14.53
53810,15.64,15.91,14.53
53811,15.64,15.91,14.53
53812,15.64,15.91,14.53
53813,15.64,15.91,14.53
53814,15.64,15.91,14.53
53815,15.64,15.91,14.53
53816,15.64,15.91,14.53
53817,15.64,15.91,14.53
53818,15.64,15.91,14.53
53819,15.64,15.91,14.53
53820,15.64,15.91,18.15
53821,15.64,15.91,18.15
53822,15.64,15.91,18.15
53823,15.64,15.91,17.72
53824,15.64,15.91,17.72
53825,15.64,15.91,17.72
53826,15.64,15.91,16.75
53827,15.64,15.91,16.75
53828,15.64,15.91,16.75
53829,15.64,15.91,16.75
53830,15.64,15.91,16.75
53831,15.64,15.91,18.3
53832,15.64,15.91,18.3
53833,15.64,15.91,18.3
53834,15.64,15.91,18.3
53835,15.64,15.91,18.3
53836,15.64,15.91,18.3
53837,15.64,15.91,18.3
53838,15.64,15.91,18.3
53839,15.64,15.91,18.3
53840,15.64,15.91,18.3
53841,15.64,15.91,18.3
53842,15.64,15.91,18.3
53843,15.64,15.91,18.3
53844,15.64,15.91,18.3
53845,15.64,15.91,18.3
53846,15.64,15.91,18.3
53847,15.64,15.91,18.3
53848,15.64,15.91,18.3
53849,15.64,15.91,18.3
53850,15.64,15.91,18.3
53851,15.64,15.91,18.3
53852,15.64,15.91,18.3
53853,15.64,15.91,18.3
53854,15.64,15.91,18.3
53855,15.64,15.91,18.3
53856,15.64,15.91,18.3
53857,15.64,15.91,18.3
53858,15.64,15.91,18.3
53859,15.64,15.91,18.3
53860,15.64,15.91,18.3
53861,15.64,15.91,18.3
53862,15.64,15.91,18.3
53863,15.64,15.91,18.3
53864,15.64,15.91,18.3
53865,15.64,15.91,18.3
53866,15.64,15.91,18.3
53867,15.64,15.91,18.3
53868,15.64,15.91,18.3
53869,15.64,15.91,18.3
53870,15.64,15.91,18.3
53871,15.64,15.91,18.3
53872,15.64,15.91,18.3
53873,15.64,15.91,18.3
53874,15.64,15.91,18.3
53875,15.64,15.91,18.3
53876,15.64,15.91,18.3
53877,15.64,15.91,18.3
53878,15.64,15.91,18.3
53879,15.64,15.91,18.3
53880,15.64,15.91,18.3
53881,15.64,15.91,18.3
53882,15.64,15.91,18.3
53883,15.64,15.91,18.3
53884,15.64,15.91,18.3
53885,15.64,15.91,18.3
53886,15.64,15.91,18.3
53887,15.64,15.91,18.3
53888,15.64,15.91,18.3
53889,15.64,15.91,18.3
53890,15.64,15.91,18.3
53891,15.64,15.91,18.3
53892,15.64,15.91,18.3
53893,15.64,15.91,18.3
53894,15.64,15.91,18.3
53895,15.64,15.91,18.3
53896,15.64,15.91,18.3
53897,15.64,15.91,18.3
53898,15.64,15.91,18.3
53899,15.64,15.91,18.3
53900,15.64,15.91,18.3
53901,15.64,15.91,18.3
53902,15.64,15.91,17.41
53903,15.64,15.91,17.41
53904,15.64,15.91,17.41
53905,15.64,15.91,17.41
53906,15.64,15.91,17.41
53907,15.64,15.91,17.41
53908,15.64,15.91,17.41
53909,15.64,15.91,17.41
53910,15.64,15.91,17.41
53911,15.64,15.91,17.41
53912,15.64,15.91,17.41
53913,15.64,15.91,17.41
53914,15.64,15.91,17.41
53915,15.64,15.91,17.41
53916,15.64,15.91,17.41
53917,15.64,15.91,17.41
53918,15.64,15.91,17.41
53919,15.64,15.91,17.41
53920,15.64,15.91,17.41
53921,15.64,15.91,17.41
53922,15.64,15.91,17.41
53923,15.64,15.91,17.41
53924,15.64,15.91,17.41
53925,15.64,15.91,17.41
53926,15.64,15.91,17.41
53927,15.64,15.91,17.41
53928,15.64,15.91,17.41
53929,15.64,15.91,17.41
53930,15.64,15.91,17.41
53931,15.64,15.91,17.41
53932,15.64,15.91,17.41
53933,15.64,15.91,17.41
53934,15.64,15.91,17.41
53935,15.64,15.91,17.41
53936,15.64,15.91,17.41
53937,15.64,15.91,17.41
53938,15.64,15.91,17.41
53939,15.64,15.91,17.41
53940,15.64,15.91,18.09
53941,15.64,15.91,18.09
53942,15.64,15.91,18.09
53943,15.64,15.91,18.09
53944,15.64,15.91,19.04
53945,15.64,15.91,19.04
53946,15.64,15.91,19.04
53947,15.64,15.91,19.04
53948,15.64,15.91,19.04
53949,15.64,15.91,19.04
53950,15.64,15.91,19.04
53951,15.64,15.91,19.04
53952,15.64,15.91,19.04
53953,15.64,15.91,19.04
53954,15.64,15.91,19.04
53955,15.64,15.91,19.04
53956,15.64,15.91,19.04
53957,15.64,15.91,19.04
53958,15.64,15.91,19.04
53959,15.64,15.91,19.04
53960,15.64,15.91,19.04
53961,15.64,15.91,19.04
53962,15.64,15.91,19.04
53963,15.64,15.91,19.04
53964,15.64,15.91,19.04
53965,15.64,15.91,19.04
53966,15.64,15.91,19.04
53967,15.64,15.91,19.04
53968,15.64,15.91,19.04
53969,15.64,15.91,19.04
53970,15.64,15.91,19.04
53971,15.64,15.91,19.04
53972,15.64,15.91,19.04
53973,15.64,15.91,19.04
53974,15.64,15.91,19.04
53975,15.64,15.91,19.04
53976,15.64,15.91,19.04
53977,15.79,15.91,19.04
53978,15.79,15.91,19.04
53979,15.79,15.91,19.04
53980,15.79,15.91,19.04
53981,15.79,15.91,19.04
53982,15.79,15.91,19.04
