time,lane_exit_A,lane_exit_B,lane_exit_C
45581,12.89,20.71,14.48
45582,12.89,20.71,14.48
45583,12.89,20.71,14.4
45584,12.89,20.71,14.4
45585,12.89,20.71,14.4
45586,12.89,20.71,14.4
45587,12.89,20.71,14.4
45588,12.89,20.71,14.4
45589,12.89,20.71,14.4
45590,12.89,20.71,14.03
45591,12.89,20.71,14.03
45592,12.89,20.71,14.03
45593,12.89,20.71,14.03
45594,12.89,20.71,14.1
45595,12.89,20.71,14.1
45596,12.89,20.71,14.1
45597,12.89,20.71,14.1
45598,12.89,20.71,14.18
45599,12.89,20.71,14.18
45600,12.89,20.71,14.18
45601,12.89,20.71,14.82
45602,12.89,20.71,14.82
45603,12.89,20.71,14.82
45604,12.89,20.71,14.82
45605,12.89,20.71,14.82
45606,12.89,20.71,14.54
45607,12.89,20.71,14.54
45608,12.89,20.71,14.54
45609,12.89,20.71,14.54
45610,12.89,20.71,14.54
45611,12.89,20.71,14.54
45612,12.89,20.71,14.54
45613,12.89,20.71,15.31
45614,12.89,20.71,15.31
45615,12.89,20.71,15.31
45616,12.89,20.71,15.31
45617,12.89,20.71,14.36
45618,12.89,20.71,14.36
45619,12.89,20.71,14.36
45620,12.89,20.71,14.36
45621,12.89,20.71,14.36
45622,12.89,20.71,14.36
45623,12.89,20.71,14.36
45624,12.89,20.71,15.64
45625,12.89,20.71,15.64
45626,12.89,20.71,15.64
45627,12.89,20.71,15.64
45628,12.89,20.71,14.49
45629,12.89,20.71,14.49
45630,12.89,20.71,14.49
45631,12.89,20.71,15.81
45632,12.89,20.71,15.81
45633,12.89,20.71,15.81
45634,12.89,20.71,15.81
45635,12.89,20.71,15.81
45636,12.89,20.71,15.81
45637,12.89,20.71,14.83
45638,12.89,20.71,14.83
45639,12.89,20.71,14.83
45640,12.89,20.71,14.83
45641,12.89,20.71,14.83
45642,17.34,20.71,14.83
45643,17.34,20.71,14.83
45644,17.34,20.71,14.7
45645,16.85,20.71,14.7
45646,16.85,20.71,14.7
45647,16.85,20.71,14.96
45648,16.85,20.71,14.96
45649,16.85,20.71,14.96
45650,16.85,20.71,14.96
45651,16.85,20.71,15.07
45652,13.67,20.71,15.07
45653,13.67,20.71,15.07
45654,13.67,20.71,15.07
45655,13.67,20.71,15.07
45656,13.67,20.71,15.07
45657,13.67,20.71,15.45
45658,13.67,20.71,15.45
45659,13.67,20.71,15.45
45660,13.67,20.71,15.45
45661,13.67,20.71,15.45
45662,13.67,20.71,15.45
45663,13.67,20.71,15.45
45664,13.67,20.71,15.45
45665,13.67,20.71,15.45
45666,13.67,20.71,15.45
45667,13.67,20.71,15.45
45668,13.67,20.71,15.45
45669,13.67,20.71,15.45
45670,13.67,20.71,15.45
45671,13.67,20.71,15.45
45672,13.67,20.71,15.45
45673,13.67,20.71,15.45
45674,13.67,20.71,15.45
45675,13.67,20.71,15.45
45676,13.67,20.71,15.45
45677,13.67,20.71,15.45
45678,13.67,20.71,15.45
45679,13.67,20.71,15.45
45680,13.67,20.71,15.45
45681,13.67,20.71,15.45
45682,13.67,20.71,15.45
45683,13.67,20.71,15.45
45684,13.67,20.71,15.45
45685,13.67,20.71,15.45
45686,13.67,20.71,15.45
45687,13.67,20.71,15.45
45688,13.67,20.71,15.45
45689,13.67,20.71,15.45
45690,13.67,20.71,15.45
45691,13.67,20.71,15.45
45692,13.67,20.71,15.45
45693,13.67,20.71,15.45
45694,13.67,20.71,14.73
45695,13.67,20.71,14.73
45696,13.67,20.71,14.73
45697,13.67,20.71,15.56
45698,13.67,20.71,15.56
45699,13.67,20.71,15.56
45700,13.67,20.71,15.78
45701,13.67,20.71,15.78
45702,13.67,20.71,15.78
45703,13.67,17.03,15.78
45704,13.67,17.03,15.78
45705,13.67,17.03,15.78
45706,13.67,17.03,15.78
45707,13.67,17.03,15.78
45708,13.67,21.05,15.78
45709,13.67,21.05,15.78
45710,13.67,21.05,15.78
45711,13.67,18.23,15.78
45712,13.67,18.23,15.78
45713,13.67,18.23,15.78
45714,13.67,18.23,15.78
45715,13.67,18.23,15.78
45716,13.67,18.23,15.78
45717,13.67,18.23,15.78
45718,13.67,18.23,15.78
45719,13.67,18.23,15.78
45720,13.67,18.23,15.78
45721,13.67,18.23,15.78
45722,13.67,18.23,15.78
45723,13.67,18.23,15.78
45724,13.67,18.23,15.78
45725,13.67,18.23,15.78
45726,13.67,18.23,15.78
45727,13.67,18.23,15.78
45728,13.67,18.23,15.78
45729,13.67,18.23,15.78
45730,13.67,18.23,15.78
45731,13.67,18.23,15.78
45732,16.47,18.23,15.78
45733,16.47,18.23,15.78
45734,16.47,18.23,15.78
45735,16.47,18.23,15.78
45736,12.66,18.23,15.78
45737,12.66,18.23,15.78
45738,12.66,18.23,15.78
45739,12.66,18.23,15.78
45740,13.11,18.23,15.78
45741,13.11,18.23,15.78
45742,13.11,18.23,15.78
45743,13.11,18.23,15.78
45744,12.6,18.23,15.78
45745,12.6,18.23,15.78
45746,12.6,18.23,15.78
45747,12.6,18.23,15.78
45748,12.6,18.23,15.78
45749,12.6,18.23,15.78
45750,12.6,18.23,15.78
45751,12.6,18.23,15.78
45752,12.6,18.23,15.78
45753,12.6,18.23,15.78
45754,12.6,18.23,15.78
45755,12.6,18.23,15.78
45756,12.6,18.23,14.67
45757,12.6,18.23,14.67
45758,12.6,18.23,14.67
45759,12.6,18.23,14.67
45760,12.6,18.23,14.35
45761,12.6,18.23,14.35
45762,12.6,18.23,14.35
45763,12.6,18.23,14.35
45764,12.6,18.23,14.35
45765,12.6,18.23,14.35
45766,12.6,18.23,14.35
45767,12.6,18.23,14.74
45768,12.6,18.23,14.74
45769,12.6,18.23,14.74
45770,12.6,18.23,14.74
45771,12.6,18.23,14.74
45772,12.6,18.23,14.71
45773,12.6,18.23,14.71
45774,12.6,18.23,14.71
45775,12.6,18.23,14.71
45776,12.6,18.23,13.55
45777,12.6,18.23,13.55
45778,12.6,18.23,13.55
45779,12.6,18.23,13.55
45780,12.6,18.23,14.39
45781,12.6,18.23,14.39
45782,12.6,18.23,14.39
45783,12.6,18.23,14.39
45784,12.6,18.23,14.39
45785,12.6,18.23,14.39
45786,12.6,18.23,14.7
45787,12.6,18.23,14.7
45788,12.6,18.23,14.7
45789,12.6,18.23,14.67
45790,12.6,18.23,14.67
45791,12.6,18.23,14.67
45792,12.6,18.23,14.67
45793,12.6,18.23,14.67
45794,12.6,18.23,14.31
45795,12.6,18.23,14.31
45796,12.6,18.23,14.31
45797,12.6,18.23,14.31
45798,12.6,21.06,14.31
45799,12.6,21.06,14.31
45800,12.6,21.06,14.31
45801,12.6,21.06,14.31
45802,12.6,21.06,14.31
45803,12.6,21.06,16.32
45804,12.6,21.06,16.32
45805,12.6,21.06,16.32
45806,12.6,21.06,16.32
45807,12.6,21.06,16.1
45808,12.6,21.06,16.1
45809,12.6,21.06,16.1
45810,12.6,21.06,16.1
45811,12.6,21.06,16.1
45812,12.6,21.06,16.1
45813,12.6,21.06,16.1
45814,12.6,21.06,16.27
45815,12.6,21.06,16.27
45816,12.6,21.06,16.27
45817,12.6,21.06,16.27
45818,12.6,21.06,16.27
45819,12.6,21.06,15.4
45820,12.6,21.06,15.4
45821,12.6,21.06,15.4
45822,12.6,21.06,15.4
45823,12.6,21.06,15.4
45824,12.6,21.06,15.4
45825,12.6,21.06,15.4
45826,12.6,21.06,15.4
45827,12.6,21.06,15.4
45828,12.6,21.06,15.4
45829,12.6,21.06,15.4
45830,12.6,21.06,15.4
45831,12.6,21.06,15.4
45832,12.6,21.06,15.4
45833,12.6,21.06,15.4
45834,12.6,21.06,15.4
45835,12.6,21.06,15.4
45836,12.6,21.06,15.4
45837,12.6,21.06,15.4
45838,12.6,21.06,15.4
45839,12.6,21.06,15.4
45840,12.6,21.06,15.4
45841,12.6,21.06,15.4
45842,12.6,21.06,15.4
45843,12.6,21.06,15.4
45844,12.6,21.06,15.4
45845,12.6,21.06,15.4
45846,12.6,21.06,15.4
45847,12.6,21.06,15.4
45848,12.6,21.06,15.4
45849,12.6,21.06,15.4
45850,12.6,21.06,15.4
45851,12.6,21.06,15.4
45852,12.6,21.06,15.4
45853,12.6,21.06,15.4
45854,12.6,21.06,15.4
45855,12.6,21.06,15.4
45856,12.6,21.06,15.4
45857,12.6,21.06,15.4
45858,12.6,21.06,14.49
45859,12.6,21.06,14.49
45860,12.6,21.06,14.49
45861,12.6,21.06,14.49
45862,12.6,15.88,14.49
45863,12.6,15.88,13.91
45864,12.6,15.88,13.91
45865,12.6,15.88,13.91
45866,12.6,18.5,13.91
45867,12.6,18.5,15.11
45868,12.6,18.5,15.11
45869,12.6,16.11,15.11
45870,12.6,16.11,15.11
45871,12.6,16.11,14.97
45872,12.6,16.11,14.97
45873,12.6,16.11,14.97
45874,12.6,16.11,14.97
45875,12.6,16.11,13.22
45876,12.6,16.11,13.22
45877,12.6,21.4,13.22
45878,12.6,21.4,13.22
45879,12.6,21.4,13.22
45880,12.6,21.4,13.22
45881,12.6,21.4,13.22
45882,12.6,21.4,14.09
45883,12.6,21.4,14.09
45884,12.6,21.4,14.09
45885,12.6,21.4,14.55
45886,12.6,21.4,14.55
45887,12.6,21.4,14.55
45888,12.6,21.4,14.55
45889,12.6,21.4,13.92
45890,12.6,21.4,13.92
45891,12.6,21.4,13.92
45892,12.6,21.4,13.92
45893,12.6,21.4,13.92
45894,12.6,21.4,13.92
45895,12.6,21.4,13.92
45896,12.6,21.4,13.73
45897,12.6,21.4,13.73
45898,12.6,21.4,13.73
45899,12.6,21.4,13.51
45900,12.6,21.4,13.51
45901,12.6,21.4,13.51
45902,12.6,21.4,13.51
45903,12.6,21.4,13.72
45904,12.6,21.4,13.72
45905,12.6,21.4,13.72
45906,12.6,21.4,13.57
45907,12.6,21.4,13.57
45908,12.6,21.4,13.57
45909,12.6,21.4,13.57
45910,12.6,21.4,13.57
45911,12.6,21.4,13.57
45912,12.6,21.4,13.89
45913,12.6,21.4,13.89
45914,12.6,21.4,13.89
45915,12.6,21.4,14.72
45916,12.6,21.4,14.72
45917,12.6,21.4,14.72
45918,12.6,21.4,14.72
45919,12.6,21.4,14.72
45920,12.6,21.4,14.06
45921,12.6,21.4,14.06
45922,12.6,21.4,14.06
45923,12.6,21.4,14.06
45924,12.6,21.4,14.06
45925,12.6,21.4,14.06
45926,12.6,21.4,14.06
45927,12.6,21.4,14.62
45928,12.6,21.4,14.62
45929,12.6,16.39,14.62
45930,12.6,16.39,14.42
45931,12.6,16.39,14.42
45932,12.6,16.39,14.42
45933,12.6,16.39,14.42
45934,12.6,16.39,14.42
45935,12.6,16.39,14.42
45936,12.6,16.39,14.42
45937,12.6,16.39,13.95
45938,12.6,16.39,13.95
45939,15.09,16.39,13.95
45940,15.09,16.39,15.03
45941,15.09,16.39,15.03
45942,13.98,16.39,15.03
45943,13.98,16.39,15.03
45944,13.98,16.39,14.5
45945,13.98,16.39,14.5
45946,13.98,16.39,14.5
45947,13.98,16.39,14.5
45948,11.86,16.39,14.5
45949,11.86,16.39,16.42
45950,11.86,16.39,16.42
45951,11.86,16.39,16.42
45952,11.86,16.39,16.42
45953,11.86,16.39,16.42
45954,11.86,16.39,16.42
45955,11.86,16.39,16.42
45956,11.86,16.39,16.42
45957,11.86,16.39,16.42
45958,11.86,16.39,16.42
45959,11.86,16.39,16.42
45960,11.86,16.39,16.42
45961,11.86,16.39,16.42
45962,11.86,16.39,16.42
45963,11.86,16.39,16.42
45964,11.86,16.39,16.42
45965,11.86,16.39,16.42
45966,11.86,16.39,16.42
45967,11.86,16.39,16.42
45968,11.86,16.39,16.42
45969,11.86,16.39,16.42
45970,11.86,16.39,16.42
45971,11.86,16.39,16.42
45972,11.86,16.39,16.42
45973,11.86,16.39,16.42
45974,11.86,16.39,16.42
45975,11.86,16.39,16.42
45976,11.86,16.39,16.42
45977,11.86,16.39,16.42
45978,11.86,16.39,16.42
45979,11.86,16.39,16.42
45980,11.86,16.39,16.42
45981,11.86,16.39,16.42
45982,11.86,16.39,16.42
45983,11.86,16.39,14.84
45984,11.86,16.39,14.84
45985,11.86,16.39,14.84
45986,11.86,16.39,14.84
45987,11.86,16.39,15.05
45988,11.86,16.39,15.05
45989,11.86,16.39,15.05
45990,11.86,16.39,15.05
45991,11.86,16.39,14.43
45992,15.54,16.39,14.43
45993,15.54,16.39,14.43
45994,15.54,16.39,14.43
45995,15.54,16.39,14.48
45996,15.54,16.39,14.48
45997,15.54,16.39,14.48
45998,15.54,16.39,14.48
45999,15.54,16.39,14.48
46000,15.54,16.39,14.48
46001,15.54,16.39,14.48
46002,15.54,16.39,13.36
46003,15.54,16.39,13.36
46004,15.54,16.39,13.36
46005,15.54,16.39,13.36
46006,15.54,16.39,13.26
46007,15.54,16.39,13.26
46008,15.54,16.39,13.26
46009,15.54,16.39,13.26
46010,15.54,16.39,13.26
46011,15.54,16.39,14.29
46012,15.54,16.39,14.29
46013,15.54,16.39,14.29
46014,15.54,16.39,14.29
46015,15.54,16.39,14.29
46016,15.54,16.39,14.29
46017,15.54,16.39,14.29
46018,15.54,16.39,13.94
46019,15.54,16.39,13.94
46020,15.54,16.39,13.94
46021,15.54,16.39,13.94
46022,15.54,16.39,13.71
46023,15.54,16.39,13.71
46024,15.54,16.39,13.71
46025,15.54,16.39,13.71
46026,15.54,16.39,13.71
46027,15.54,16.39,13.71
46028,15.54,16.39,13.55
46029,15.54,16.39,13.55
46030,15.54,16.39,13.55
46031,15.54,16.39,13.55
46032,15.54,16.39,13.21
46033,15.54,16.39,13.21
46034,15.54,16.39,13.21
46035,15.54,16.39,13.21
46036,15.54,16.39,14.03
46037,15.54,16.39,14.03
46038,15.54,16.39,14.03
46039,15.54,16.39,14.03
46040,15.54,16.39,14.03
46041,15.54,16.39,14.03
46042,15.54,16.39,14.1
46043,15.54,16.39,14.1
46044,15.54,16.39,14.1
46045,15.54,16.39,14.1
46046,15.54,16.39,12.94
46047,15.54,16.39,12.94
46048,15.54,16.39,12.94
46049,15.54,16.39,12.94
46050,15.54,16.39,13.69
46051,15.54,16.39,13.69
46052,15.54,16.39,13.69
46053,15.54,16.39,13.69
46054,15.54,16.39,13.15
46055,15.54,16.39,13.15
46056,15.54,16.39,13.15
46057,15.54,16.39,13.15
46058,15.54,16.39,14.29
46059,15.54,19.56,14.29
46060,15.54,19.56,14.29
46061,15.54,19.56,14.29
46062,15.54,19.56,14.29
46063,15.54,19.56,14.29
46064,15.54,19.56,14.29
46065,15.54,22.45,14.94
46066,15.54,22.45,14.94
46067,15.54,22.45,14.94
46068,15.54,22.45,14.94
46069,15.54,22.45,14.94
46070,15.54,22.45,14.94
46071,15.54,22.45,14.44
46072,15.54,22.45,14.44
46073,15.54,22.45,14.44
46074,15.54,22.45,14.44
46075,15.54,22.45,14.27
46076,15.54,22.45,14.27
46077,15.54,22.45,14.27
46078,15.54,22.45,14.27
46079,15.54,22.45,15.1
46080,15.54,22.45,15.1
46081,15.54,22.45,15.1
46082,15.54,22.45,15.1
46083,15.54,18.86,15.56
46084,15.54,18.86,15.56
46085,15.54,18.86,15.56
46086,15.54,18.86,15.56
46087,15.54,18.86,14.87
46088,15.54,18.86,14.87
46089,15.54,18.86,14.87
46090,15.54,18.86,14.87
46091,15.54,18.86,14.87
46092,15.54,18.86,14.87
46093,15.54,18.86,14.87
46094,15.54,18.86,14.87
46095,15.54,18.86,14.87
46096,15.54,18.86,14.87
46097,15.54,18.86,14.87
46098,15.54,18.86,14.87
46099,15.54,18.86,14.87
46100,15.54,18.86,14.87
46101,15.54,18.86,14.87
46102,15.54,18.86,14.87
46103,15.54,18.86,14.87
46104,15.54,18.86,14.87
46105,15.54,18.86,14.87
46106,15.54,18.86,14.87
46107,15.54,18.86,14.87
46108,15.54,18.86,14.87
46109,15.54,18.86,14.87
46110,15.54,18.86,14.87
46111,15.54,17.27,14.87
46112,15.54,17.27,14.87
46113,15.54,17.27,14.87
46114,15.54,17.27,14.87
46115,15.54,17.27,14.87
46116,15.54,17.27,14.87
46117,15.54,17.27,14.87
46118,15.54,17.27,14.0
46119,15.54,17.27,14.0
46120,15.54,17.27,14.0
46121,15.54,17.27,14.0
46122,15.54,17.27,14.85
46123,15.54,17.27,14.85
46124,15.54,17.27,14.85
46125,15.54,17.27,13.81
46126,15.54,17.27,13.81
46127,15.54,17.27,13.81
46128,15.54,17.27,13.81
46129,15.54,16.17,14.22
46130,15.54,16.17,14.22
46131,15.54,16.17,14.22
46132,15.54,16.17,14.22
46133,15.54,17.96,13.69
46134,15.54,17.96,13.69
46135,15.54,17.96,13.69
46136,15.54,17.96,13.69
46137,15.54,17.96,14.91
46138,15.54,17.96,14.91
46139,14.83,17.96,14.91
46140,14.83,17.96,14.91
46141,14.83,17.96,14.91
46142,14.83,17.96,14.91
46143,12.15,16.88,14.19
46144,12.15,16.88,14.19
46145,12.15,16.88,14.19
46146,12.15,21.51,14.19
46147,12.15,21.51,14.19
46148,11.72,21.51,14.19
46149,11.72,21.51,14.41
46150,11.72,24.52,14.41
46151,11.72,24.52,14.41
46152,11.72,24.52,14.41
46153,11.72,24.52,14.41
46154,11.72,24.52,14.41
46155,11.72,24.52,14.41
46156,11.72,24.52,14.41
46157,11.72,24.52,14.41
46158,11.72,24.52,16.48
46159,11.72,24.52,16.48
46160,11.72,19.41,16.48
46161,11.72,19.41,16.48
46162,11.72,19.41,16.48
46163,11.72,19.41,16.58
46164,11.72,19.41,16.58
46165,11.72,19.83,16.58
46166,11.72,19.83,16.58
46167,11.72,19.83,17.39
46168,11.72,19.83,17.39
46169,11.72,19.83,17.39
46170,11.72,19.83,17.39
46171,11.72,19.83,16.44
46172,11.72,19.83,16.44
46173,11.72,19.83,16.44
46174,11.72,19.83,17.41
46175,11.72,19.83,17.41
46176,11.72,19.83,17.41
46177,11.72,19.83,17.41
46178,11.72,19.83,17.09
46179,11.72,19.83,17.09
46180,11.72,19.83,17.09
46181,11.72,19.83,17.09
46182,11.72,19.83,17.09
46183,11.72,19.83,17.09
46184,11.72,19.83,17.09
46185,11.72,19.83,17.09
46186,11.72,19.83,17.09
46187,11.72,19.83,17.09
46188,11.72,19.83,17.09
46189,11.72,19.83,18.31
46190,11.72,19.83,18.31
46191,11.72,19.83,18.31
46192,11.72,19.83,18.31
46193,11.72,19.83,18.31
46194,11.72,19.83,18.31
46195,11.72,19.83,18.31
46196,11.72,19.83,18.31
46197,11.72,19.83,18.31
46198,11.72,19.83,18.31
46199,11.72,19.83,18.31
46200,11.72,19.83,18.31
46201,11.72,19.83,18.31
46202,11.72,19.83,18.31
46203,11.72,19.83,18.31
46204,11.72,19.83,18.31
46205,11.72,19.83,18.31
46206,11.72,19.83,18.31
46207,11.72,19.83,18.31
46208,11.72,19.83,17.66
46209,11.72,19.83,17.66
46210,11.72,19.83,17.66
46211,11.72,19.83,17.66
46212,11.72,19.83,17.66
46213,11.72,19.83,17.66
46214,11.72,19.83,17.66
46215,11.72,19.83,17.66
46216,11.72,19.83,17.66
46217,11.72,19.83,17.66
46218,11.72,19.83,17.66
46219,11.72,19.83,17.66
46220,11.72,19.83,17.66
46221,11.72,19.83,17.66
46222,15.48,19.83,17.66
46223,15.48,19.83,17.66
46224,15.48,19.83,17.66
46225,12.63,19.83,17.66
46226,12.63,19.83,17.66
46227,12.63,19.83,17.66
46228,12.63,19.83,18.15
46229,11.89,19.83,18.15
46230,11.89,19.83,18.15
46231,11.89,19.83,18.15
46232,11.89,19.83,18.15
46233,11.89,19.83,18.15
46234,12.26,19.83,18.15
46235,12.26,19.83,18.15
46236,12.26,19.83,18.15
46237,12.26,19.83,18.15
46238,11.82,19.83,18.15
46239,11.82,19.83,18.15
46240,11.82,19.83,18.15
46241,11.82,19.83,18.15
46242,11.82,19.83,18.15
46243,11.82,19.83,18.15
46244,11.82,19.83,18.15
46245,11.82,19.83,18.15
46246,11.82,19.83,18.15
46247,11.82,19.83,18.15
46248,11.82,19.83,18.15
46249,11.82,19.83,18.15
46250,11.82,19.83,18.15
46251,11.82,19.83,18.15
46252,11.82,19.83,18.15
46253,11.82,19.83,18.15
46254,11.82,19.83,18.15
46255,11.82,19.83,18.15
46256,11.82,19.83,18.15
46257,11.82,19.83,18.15
46258,11.82,19.83,18.15
46259,11.82,19.83,18.15
46260,11.82,19.83,18.15
46261,11.82,19.83,18.15
46262,11.82,19.83,18.15
46263,11.82,19.83,18.15
46264,11.82,19.83,18.15
46265,11.82,19.83,18.15
46266,11.82,19.83,18.15
46267,11.82,19.83,18.15
46268,11.82,19.83,18.15
46269,11.82,19.83,18.15
46270,11.82,19.83,18.15
46271,11.82,19.83,18.15
46272,11.82,19.83,18.15
46273,11.82,19.83,18.15
46274,11.82,19.83,18.15
46275,11.82,19.83,18.15
46276,11.82,19.83,18.15
46277,11.82,19.83,18.15
46278,11.82,19.83,18.15
46279,11.82,19.83,18.15
46280,11.82,19.83,18.15
46281,11.82,19.83,18.15
46282,11.82,19.83,18.15
46283,11.82,19.83,18.15
46284,11.82,19.83,18.15
46285,11.82,19.83,18.15
46286,11.82,19.83,18.15
46287,11.82,19.83,18.15
46288,11.82,19.83,18.15
46289,11.82,19.83,18.15
46290,11.82,19.83,18.15
46291,11.82,19.83,18.15
46292,11.82,19.83,18.15
46293,11.82,19.83,18.15
46294,11.82,19.83,18.15
46295,11.82,19.83,18.15
46296,11.82,15.25,18.15
46297,11.82,15.25,18.15
46298,11.82,15.25,18.15
46299,11.82,18.37,18.15
46300,11.82,18.37,18.15
46301,11.82,18.37,18.15
46302,11.82,18.37,18.15
46303,11.82,18.37,18.15
46304,16.0,18.37,18.15
46305,16.0,18.37,18.15
46306,16.0,18.37,18.15
46307,13.62,18.37,18.15
46308,13.62,18.37,18.15
46309,13.62,18.37,18.15
46310,13.62,18.22,18.15
46311,13.62,18.22,18.15
46312,13.62,18.22,18.15
46313,13.62,18.22,18.15
46314,13.62,18.22,18.15
46315,13.62,18.22,18.15
46316,13.62,18.22,18.15
46317,13.62,18.22,18.15
46318,13.62,18.22,18.15
46319,13.62,18.22,18.15
46320,13.62,18.22,18.15
46321,13.62,18.22,18.15
46322,13.62,18.22,18.15
46323,13.62,18.22,18.15
46324,13.62,18.22,18.15
46325,13.62,18.22,18.15
46326,13.62,18.22,18.15
46327,13.62,18.22,18.15
46328,13.62,18.22,18.15
46329,13.62,18.22,18.15
46330,13.62,18.22,18.15
46331,13.62,18.22,18.15
46332,13.62,18.22,18.15
46333,13.62,18.22,18.15
46334,13.62,18.22,18.15
46335,13.62,20.93,18.15
46336,13.62,20.93,18.15
46337,13.62,20.93,18.15
46338,13.62,20.93,18.15
46339,13.62,20.93,18.15
46340,13.62,20.93,18.15
46341,13.62,20.93,18.15
46342,15.93,20.93,18.15
46343,15.93,20.93,18.15
46344,15.93,20.93,18.15
46345,15.93,20.93,18.15
46346,14.24,20.93,18.15
46347,14.24,20.93,13.67
46348,14.24,20.93,13.67
46349,14.24,20.93,13.67
46350,14.24,20.93,13.67
46351,14.24,20.93,13.58
46352,14.24,20.93,13.58
46353,14.24,20.93,13.58
46354,14.24,20.93,13.58
46355,14.24,20.93,13.58
46356,14.24,20.93,13.58
46357,14.24,20.93,13.58
46358,14.24,20.93,13.18
46359,14.24,20.93,13.18
46360,14.24,20.93,13.18
46361,14.24,20.93,13.46
46362,14.24,20.93,13.46
46363,14.24,20.93,13.46
46364,14.24,20.93,13.46
46365,14.24,20.93,13.46
46366,14.24,20.93,13.46
46367,14.24,20.93,12.83
46368,14.24,20.93,12.83
46369,14.24,20.93,12.83
46370,14.24,20.93,12.83
46371,14.24,20.93,12.83
46372,14.24,20.93,12.83
46373,14.24,20.93,12.99
46374,14.24,20.93,12.99
46375,14.24,20.93,12.99
46376,14.24,20.93,12.99
46377,14.24,20.93,12.99
46378,14.24,20.93,12.99
46379,14.24,20.93,13.4
46380,14.24,20.93,13.4
46381,14.24,20.93,13.4
46382,14.24,20.93,13.62
46383,14.24,20.93,13.62
46384,14.24,20.93,13.62
46385,14.24,20.93,13.62
46386,14.24,20.93,13.1
46387,14.24,20.93,13.1
46388,14.24,20.93,13.1
46389,14.24,20.93,13.1
46390,14.24,20.93,13.1
46391,14.24,20.93,13.1
46392,14.24,20.93,12.87
46393,14.24,20.93,12.87
46394,14.24,20.93,12.87
46395,14.24,20.93,12.99
46396,14.24,20.93,12.99
46397,14.24,20.93,12.99
46398,14.24,20.93,12.99
46399,14.24,20.93,13.58
46400,14.24,20.93,13.58
46401,14.24,20.93,13.58
46402,14.24,20.93,13.58
46403,14.24,20.93,13.95
46404,14.24,20.93,13.95
46405,14.24,20.93,13.95
46406,14.24,20.93,13.95
46407,14.24,20.93,12.72
46408,14.24,20.93,12.72
46409,14.24,20.93,12.72
46410,14.24,20.8,12.72
46411,14.24,20.8,13.79
46412,14.24,20.8,13.79
46413,14.24,20.8,13.79
46414,14.24,20.8,13.79
46415,14.24,20.8,13.11
46416,14.24,20.8,13.11
46417,14.24,20.8,13.11
46418,14.24,20.8,13.11
46419,14.24,20.8,13.11
46420,14.24,20.8,13.11
46421,14.24,20.8,13.11
46422,14.24,20.8,13.11
46423,14.24,20.8,13.11
46424,14.24,20.8,13.11
46425,14.24,20.8,13.11
46426,14.24,20.8,13.11
46427,14.24,20.8,13.11
46428,14.24,18.47,13.11
46429,14.24,18.47,15.81
46430,14.24,18.47,15.81
46431,14.24,18.47,15.81
46432,14.24,18.47,14.75
46433,14.24,18.47,14.75
46434,14.24,18.47,14.75
46435,14.24,18.47,14.75
46436,14.24,18.47,14.75
46437,14.24,18.47,14.75
46438,14.24,18.47,14.75
46439,14.24,18.47,14.75
46440,14.24,18.47,14.75
46441,14.24,18.47,14.75
46442,14.24,18.47,15.11
46443,14.24,18.47,15.11
46444,14.24,18.47,15.11
46445,14.24,18.47,15.11
46446,14.24,18.47,14.5
46447,14.24,18.47,14.5
46448,14.24,18.47,14.5
46449,14.24,18.47,14.5
46450,14.24,18.47,14.5
46451,14.24,18.47,15.07
46452,14.24,18.47,15.07
46453,14.24,18.47,15.07
46454,14.24,18.47,15.07
46455,14.24,18.47,14.71
46456,14.24,18.47,14.71
46457,14.24,18.47,14.71
46458,14.24,18.47,14.71
46459,14.24,18.47,14.73
46460,14.24,18.47,14.73
46461,14.24,18.47,14.73
46462,14.24,18.47,14.73
46463,14.24,18.47,15.76
46464,14.24,18.47,15.76
46465,14.24,18.47,15.76
46466,14.24,18.47,15.76
46467,14.24,18.47,14.7
46468,14.24,18.47,14.7
46469,14.24,18.47,14.7
46470,14.24,18.47,14.7
46471,14.24,18.47,14.7
46472,14.24,18.47,14.7
46473,14.24,18.47,14.73
46474,14.24,18.47,14.73
46475,14.24,18.47,14.73
46476,14.24,18.47,14.99
46477,14.24,18.47,14.99
46478,14.24,18.47,14.99
46479,14.24,18.47,14.99
46480,14.24,18.47,14.8
46481,14.24,18.47,14.8
46482,14.24,18.47,14.8
46483,14.24,18.47,14.8
46484,14.24,18.47,12.88
46485,14.24,18.47,12.88
46486,14.24,18.47,12.88
46487,14.24,18.47,12.88
46488,14.24,18.47,14.0
46489,14.24,18.47,14.0
46490,14.24,18.47,14.0
46491,14.24,18.47,14.0
46492,14.24,18.47,15.87
46493,14.24,18.47,15.87
46494,14.24,18.47,15.87
46495,14.24,18.47,15.87
46496,14.24,18.47,15.93
46497,14.24,18.47,15.93
46498,14.24,18.47,15.93
46499,14.24,18.47,15.93
46500,14.24,18.47,16.47
46501,14.24,22.85,16.47
46502,14.24,22.85,16.47
46503,14.24,22.85,16.47
46504,14.24,22.85,16.47
46505,14.24,22.85,16.47
46506,14.24,22.85,16.47
46507,14.24,22.85,15.41
46508,14.24,22.85,15.41
46509,14.24,22.85,15.41
46510,14.24,22.85,16.16
46511,14.24,22.85,16.16
