time,lane_exit_A,lane_exit_B,lane_exit_D
48187,11.82,0.57,17.29
48188,11.82,0.57,17.29
48189,11.82,0.57,17.29
48190,11.82,0.57,17.29
48191,11.82,0.57,17.29
48192,11.82,0.57,17.29
48193,11.82,0.57,17.29
48194,11.82,0.57,17.29
48195,11.82,0.57,17.29
48196,11.82,0.57,17.88
48197,11.82,0.57,17.88
48198,11.82,0.57,17.88
48199,11.82,0.57,17.88
48200,11.82,0.57,17.88
48201,11.82,0.57,17.88
48202,11.82,0.57,17.95
48203,11.82,0.57,17.95
48204,11.82,0.57,17.95
48205,11.82,0.57,17.95
48206,11.82,0.57,17.95
48207,11.82,0.57,17.95
48208,11.82,0.57,17.95
48209,11.82,0.57,17.95
48210,11.82,0.57,17.95
48211,11.82,0.57,17.95
48212,11.82,0.57,18.73
48213,11.82,0.57,18.73
48214,11.82,0.57,18.73
48215,11.82,0.57,18.73
48216,11.82,0.57,18.73
48217,11.82,0.57,18.73
48218,11.82,0.57,18.73
48219,11.82,0.57,18.73
48220,11.82,0.57,18.73
48221,11.82,0.57,18.73
48222,11.82,0.57,17.3
48223,11.82,0.57,17.3
48224,11.82,0.57,17.3
48225,11.82,0.57,17.3
48226,11.82,0.57,16.25
48227,11.82,0.57,16.25
48228,11.82,0.66,16.25
48229,11.82,0.66,16.25
48230,11.82,0.66,16.25
48231,11.82,0.66,16.25
48232,11.82,0.66,16.25
48233,11.82,0.66,16.25
48234,11.82,0.66,16.25
48235,11.82,0.66,16.25
48236,11.82,0.66,16.25
48237,11.82,0.66,16.25
48238,11.82,0.66,16.25
48239,11.82,0.66,16.25
48240,11.82,0.66,16.25
48241,11.82,0.66,16.25
48242,11.82,0.66,16.25
48243,11.82,0.66,16.25
48244,11.82,0.66,16.25
48245,11.82,0.66,18.8
48246,11.82,0.66,18.8
48247,11.82,0.66,18.8
48248,11.82,0.66,18.8
48249,11.82,0.66,18.8
48250,11.82,0.66,18.03
48251,11.82,0.66,18.03
48252,11.82,0.66,18.03
48253,11.82,0.66,18.03
48254,11.82,0.66,18.03
48255,11.82,0.66,18.03
48256,11.82,0.66,18.03
48257,11.82,0.66,18.03
48258,11.82,0.66,18.03
48259,11.82,0.66,18.03
48260,11.82,0.66,18.03
48261,11.82,0.66,18.03
48262,11.82,0.66,18.03
48263,11.82,0.66,18.03
48264,11.82,0.66,18.03
48265,11.82,0.66,18.03
48266,11.82,0.66,18.03
48267,11.82,0.66,18.38
48268,11.82,0.66,18.38
48269,11.82,0.66,18.38
48270,11.82,0.66,18.38
48271,11.82,0.4,18.38
48272,11.82,0.4,18.38
48273,11.82,0.4,18.38
48274,11.82,0.4,18.38
48275,11.82,0.4,18.38
48276,11.82,0.4,18.38
48277,11.82,0.4,18.38
48278,11.82,0.4,18.38
48279,11.82,0.4,18.38
48280,11.82,0.4,18.38
48281,11.82,0.4,18.38
48282,11.82,0.4,18.38
48283,11.82,0.4,18.38
48284,11.82,0.4,18.38
48285,11.82,0.4,18.38
48286,11.82,0.4,18.38
48287,11.82,0.4,18.38
48288,11.82,0.4,18.38
48289,11.82,0.4,18.38
48290,11.82,0.4,18.38
48291,11.82,0.4,18.38
48292,11.82,0.4,18.38
48293,11.82,0.4,18.38
48294,11.82,0.4,18.38
48295,11.82,0.4,18.38
48296,11.82,0.4,18.38
48297,11.82,0.4,18.38
48298,11.82,0.4,18.38
48299,11.82,0.4,18.38
48300,11.82,0.4,18.38
48301,11.82,0.4,18.38
48302,11.82,0.4,18.38
48303,11.82,0.4,18.38
48304,11.82,0.4,18.38
48305,11.82,0.4,18.38
48306,11.82,0.4,18.38
48307,11.82,0.4,18.38
48308,11.82,0.4,18.38
48309,11.82,0.4,18.38
48310,11.82,0.4,18.38
48311,11.82,0.4,18.38
48312,11.82,0.4,18.38
48313,11.82,0.4,18.38
48314,11.82,0.4,18.38
48315,11.82,0.4,18.38
48316,11.82,0.4,18.38
48317,11.82,0.4,18.38
48318,11.82,0.4,18.38
48319,11.82,0.4,18.38
48320,11.82,0.4,18.38
48321,11.82,0.4,18.38
48322,11.82,0.4,18.38
48323,11.82,0.4,18.38
48324,11.82,0.4,18.38
48325,11.82,0.42,18.38
48326,11.82,0.42,18.38
48327,11.82,0.42,18.38
48328,11.82,0.42,18.38
48329,11.82,0.42,18.38
48330,11.82,0.42,18.38
48331,11.82,0.42,18.38
48332,11.82,0.42,18.38
48333,11.82,0.42,18.38
48334,11.82,0.42,15.66
48335,11.82,0.42,15.66
48336,11.82,0.42,15.66
48337,11.82,0.42,15.66
48338,11.82,0.42,15.66
48339,11.82,0.42,15.66
48340,11.82,0.42,15.66
48341,11.82,0.42,15.66
48342,11.82,0.42,15.66
48343,11.82,0.42,15.66
48344,11.82,0.42,15.66
48345,11.82,0.42,15.66
48346,11.82,0.42,15.66
48347,11.82,0.42,15.66
48348,11.82,0.42,15.66
48349,11.82,0.42,15.66
48350,11.82,0.42,15.66
48351,11.82,0.42,15.66
48352,11.82,0.42,15.66
48353,11.82,0.42,15.66
48354,11.82,0.42,15.66
48355,11.82,0.42,15.66
48356,11.82,0.42,15.66
48357,11.82,0.42,15.66
48358,11.82,0.42,15.66
48359,11.82,0.42,15.66
48360,11.82,0.42,15.66
48361,11.82,0.42,15.66
48362,11.82,0.42,15.66
48363,11.82,0.42,15.66
48364,11.82,0.42,15.66
48365,11.82,0.42,15.66
48366,11.82,0.42,15.66
48367,11.82,0.42,15.66
48368,11.82,0.42,15.66
48369,11.82,0.42,15.66
48370,11.82,0.42,15.66
48371,11.82,0.42,15.66
48372,11.82,0.42,15.66
48373,11.82,0.42,15.66
48374,11.82,0.42,15.66
48375,11.82,0.42,15.66
48376,11.82,0.42,15.66
48377,11.82,0.42,15.66
48378,11.82,0.42,15.66
48379,11.82,0.42,15.66
48380,11.82,0.42,15.66
48381,11.82,0.42,15.66
48382,11.82,0.47,15.66
48383,11.82,0.47,15.66
48384,11.82,0.47,15.66
48385,11.82,0.47,15.66
48386,11.82,0.47,15.66
48387,11.82,0.47,15.66
48388,11.82,0.47,15.66
48389,11.82,0.47,15.66
48390,11.82,0.47,15.66
48391,11.82,0.47,15.66
48392,11.82,0.47,15.66
48393,11.82,0.47,15.66
48394,11.82,0.47,15.66
48395,11.82,0.47,15.66
48396,11.82,0.47,15.66
48397,11.82,0.47,15.66
48398,11.82,0.47,15.66
48399,11.82,0.47,15.66
48400,11.82,0.47,15.66
48401,11.82,0.47,15.66
48402,11.82,0.47,15.66
48403,11.82,0.47,15.66
48404,11.82,0.47,15.66
48405,11.82,0.47,15.66
48406,11.82,0.47,15.66
48407,11.82,0.47,15.66
48408,11.82,0.47,15.66
48409,11.82,0.47,15.66
48410,11.82,0.47,15.66
48411,11.82,0.47,15.66
48412,11.82,0.47,15.66
48413,11.82,0.47,15.66
48414,11.82,0.47,15.66
48415,11.82,0.47,15.66
48416,11.82,0.47,15.66
48417,11.82,0.47,15.66
48418,11.82,0.47,15.66
48419,11.82,0.47,15.66
48420,11.82,0.47,15.66
48421,11.82,0.47,15.66
48422,11.82,0.47,15.66
48423,11.82,0.47,15.66
48424,11.82,0.47,15.66
48425,11.82,0.47,15.66
48426,11.82,0.47,15.66
48427,14.11,0.47,15.66
48428,14.11,0.47,15.66
48429,14.11,0.47,15.66
48430,14.11,0.47,15.66
48431,14.11,0.47,15.66
48432,14.11,0.47,15.66
48433,14.11,0.47,15.66
48434,14.11,0.47,15.66
48435,14.11,0.47,15.66
48436,14.11,0.47,15.66
48437,14.11,0.47,15.66
48438,14.11,0.47,15.66
48439,14.11,0.47,15.66
48440,14.11,0.47,15.66
48441,14.11,0.79,15.66
48442,14.11,0.79,15.66
48443,14.11,0.79,15.66
48444,14.11,0.79,15.66
48445,14.11,0.79,15.66
48446,14.11,0.79,15.66
48447,14.11,0.79,15.66
48448,14.11,0.79,15.66
48449,14.11,0.79,15.66
48450,14.11,0.79,15.66
48451,14.11,0.55,15.66
48452,14.11,0.55,15.66
48453,14.11,0.55,15.66
48454,14.11,0.55,15.66
48455,14.11,0.55,15.66
48456,14.11,0.55,15.66
48457,14.11,0.55,15.66
48458,14.11,0.55,15.66
48459,14.11,0.55,15.66
48460,14.11,0.55,15.66
48461,14.11,0.55,16.97
48462,14.11,0.55,16.97
48463,14.11,0.55,16.97
48464,14.11,0.55,16.97
48465,14.11,0.55,16.7
48466,14.11,0.55,16.7
48467,14.11,0.55,16.7
48468,14.11,0.55,16.7
48469,14.11,0.55,16.7
48470,14.11,0.55,16.7
48471,14.11,0.55,16.7
48472,14.11,0.55,16.7
48473,14.11,0.55,16.7
48474,14.11,0.55,16.7
48475,14.11,0.55,16.7
48476,14.11,0.55,16.7
48477,14.11,0.55,16.7
48478,14.11,0.55,16.7
48479,14.11,0.55,16.7
48480,14.11,0.55,16.7
48481,14.11,0.55,16.7
48482,14.11,0.55,16.7
48483,14.11,0.55,16.7
48484,14.11,0.61,16.7
48485,14.11,0.61,16.7
48486,14.11,0.61,16.7
48487,14.11,0.61,16.7
48488,14.11,0.61,16.7
48489,14.11,0.61,15.83
48490,14.11,0.61,15.83
48491,14.11,0.61,15.83
48492,14.11,0.61,16.19
48493,14.11,0.61,16.19
48494,14.11,0.61,16.19
48495,14.11,0.61,16.19
48496,14.11,0.61,16.19
48497,14.11,0.61,16.19
48498,14.11,0.61,15.92
48499,14.11,0.77,15.92
48500,14.11,0.77,15.92
48501,14.11,0.77,15.92
48502,14.11,0.77,15.92
48503,14.11,0.77,15.92
48504,14.11,0.77,15.92
48505,14.11,0.77,15.92
48506,14.11,0.77,15.92
48507,14.11,0.77,15.92
48508,14.11,0.77,15.92
48509,14.11,0.77,15.92
48510,14.11,0.77,15.92
48511,14.11,0.77,15.92
48512,14.11,0.77,15.92
48513,14.11,0.77,15.92
48514,14.11,0.77,15.92
48515,14.11,0.53,15.92
48516,14.11,0.53,15.92
48517,14.11,0.53,15.92
48518,14.11,0.53,15.92
48519,14.11,0.53,15.92
48520,14.11,0.53,15.92
48521,14.11,0.53,15.92
48522,14.11,0.53,15.92
48523,14.11,0.53,15.92
48524,14.11,0.53,15.92
48525,14.11,0.53,15.92
48526,14.11,0.53,16.91
48527,14.11,0.53,16.91
48528,14.11,0.53,16.91
48529,14.11,0.53,16.91
48530,14.11,0.53,16.91
48531,14.11,0.53,16.91
48532,14.11,0.56,17.19
48533,14.11,0.56,17.19
48534,14.11,0.56,17.19
48535,14.11,0.56,17.19
48536,14.11,0.56,17.19
48537,14.11,0.56,17.19
48538,14.11,0.56,17.35
48539,14.11,0.56,17.35
48540,14.11,0.56,17.35
48541,14.11,0.56,17.35
48542,14.11,0.56,17.49
48543,14.11,0.56,17.49
48544,14.11,0.56,17.49
48545,14.11,0.56,17.49
48546,14.11,0.56,17.49
48547,14.11,0.56,17.49
48548,14.11,0.65,17.49
48549,14.11,0.65,17.49
48550,14.11,0.65,17.49
48551,14.11,0.65,17.49
48552,14.11,0.65,17.49
48553,14.11,0.65,17.49
48554,14.11,0.65,17.49
48555,14.11,0.65,17.49
48556,14.11,0.65,17.49
48557,14.11,0.65,17.49
48558,14.11,0.65,17.49
48559,14.11,0.65,17.49
48560,14.11,0.65,17.13
48561,14.11,0.65,17.13
48562,14.11,0.65,17.13
48563,14.11,0.65,17.13
48564,14.11,0.65,17.13
48565,14.11,0.78,17.13
48566,14.11,0.78,17.13
48567,14.11,0.78,17.13
48568,14.11,0.78,17.13
48569,14.11,0.78,17.13
48570,14.11,0.78,17.13
48571,14.11,0.78,17.13
48572,14.11,0.78,17.13
48573,14.11,0.78,17.13
48574,14.9,0.71,17.13
48575,14.9,0.71,17.13
48576,14.9,0.71,17.13
48577,14.9,0.71,17.13
48578,14.9,0.71,17.13
48579,14.9,0.71,17.36
48580,14.9,0.71,17.36
48581,14.9,0.71,17.36
48582,14.9,0.71,17.36
48583,14.9,0.71,17.52
48584,14.9,0.71,17.52
48585,14.9,0.71,17.52
48586,14.9,0.71,17.52
48587,14.9,0.71,17.52
48588,14.9,0.71,17.52
48589,14.9,0.71,17.52
48590,14.9,0.71,17.52
48591,14.9,0.42,17.52
48592,14.9,0.42,17.52
48593,14.9,0.42,17.52
48594,14.9,0.42,17.52
48595,14.9,0.42,17.52
48596,14.9,0.42,17.52
48597,14.9,0.42,15.39
48598,14.9,0.42,15.39
48599,14.9,0.42,15.39
48600,14.9,0.42,15.39
48601,14.9,0.42,15.48
48602,14.9,0.42,15.48
48603,14.9,0.42,15.48
48604,14.9,0.42,15.48
48605,14.9,0.42,15.48
48606,14.9,0.42,15.48
48607,14.9,0.42,15.48
48608,14.9,0.42,15.48
48609,14.9,0.42,15.48
48610,14.9,0.42,15.48
48611,14.9,0.42,15.48
48612,14.9,0.55,15.48
48613,14.9,0.55,18.22
48614,14.9,0.55,18.22
48615,14.9,0.55,18.22
48616,14.9,0.55,18.22
48617,14.9,0.55,18.22
48618,14.9,0.55,18.22
48619,10.96,0.55,18.22
48620,10.96,0.55,18.22
48621,10.96,0.55,18.22
48622,10.96,0.55,18.22
48623,10.96,0.55,18.22
48624,10.96,0.55,18.22
48625,10.96,0.55,18.22
48626,10.96,0.55,18.22
48627,10.96,0.55,18.22
48628,10.96,0.55,18.22
48629,10.96,0.55,18.22
48630,10.96,0.55,18.22
48631,10.96,0.55,18.22
48632,10.96,0.67,18.22
48633,10.96,0.67,18.22
48634,10.96,0.67,18.22
48635,10.96,0.67,18.22
48636,10.96,0.67,18.22
48637,10.96,0.67,18.22
48638,10.96,0.67,18.22
48639,10.96,0.67,18.22
48640,10.96,0.67,18.22
48641,10.96,0.67,18.22
48642,10.96,0.67,18.22
48643,10.96,0.67,18.22
48644,10.96,0.67,18.22
48645,10.96,0.67,18.22
48646,10.96,0.67,18.22
48647,10.96,0.67,18.22
48648,10.96,0.67,18.22
48649,10.96,0.49,18.22
48650,10.96,0.49,18.22
48651,10.96,0.49,18.22
48652,10.96,0.49,18.22
48653,10.96,0.49,18.22
48654,10.96,0.49,18.22
48655,10.96,0.49,18.22
48656,10.96,0.49,18.22
48657,10.96,0.49,18.22
48658,10.96,0.49,18.22
48659,10.96,0.49,18.22
48660,13.52,0.49,18.22
48661,13.52,0.49,18.22
48662,13.52,0.49,18.22
48663,13.52,0.49,18.22
48664,13.52,0.49,18.22
48665,13.52,0.49,18.22
48666,13.52,0.75,17.69
48667,13.52,0.75,17.69
48668,13.52,0.75,17.69
48669,13.52,0.75,17.69
48670,13.52,0.75,17.69
48671,13.52,0.75,17.69
48672,13.52,0.75,17.69
48673,13.52,0.75,17.69
48674,13.52,0.75,17.69
48675,13.52,0.75,17.69
48676,13.52,0.75,17.69
48677,13.52,0.75,17.69
48678,13.52,0.75,17.69
48679,13.52,0.75,17.69
48680,13.52,0.97,17.69
48681,13.52,0.97,17.69
48682,13.52,0.97,17.69
48683,13.52,0.97,17.69
48684,13.52,0.97,17.69
48685,13.52,0.97,17.69
48686,13.52,0.97,17.69
48687,13.52,0.97,17.69
48688,13.52,0.97,17.69
48689,13.52,0.97,17.69
48690,13.52,0.97,17.69
48691,13.52,0.97,17.69
48692,13.52,0.97,17.69
48693,13.52,0.97,17.69
48694,13.52,0.97,17.69
48695,13.52,0.97,17.69
48696,13.52,0.97,17.69
48697,13.52,0.97,17.69
48698,13.52,0.97,17.69
48699,13.52,0.97,17.69
48700,13.52,0.97,17.69
48701,13.52,0.97,17.69
48702,13.52,0.97,17.69
48703,13.52,0.97,17.69
48704,13.52,0.97,17.69
48705,13.52,0.97,17.69
48706,13.52,0.97,17.69
48707,13.52,0.97,17.69
48708,13.52,0.7,17.69
48709,13.52,0.7,17.69
48710,13.52,0.7,17.69
48711,13.52,0.7,17.69
48712,13.52,0.7,17.69
48713,13.52,0.7,17.69
48714,13.52,0.7,17.69
48715,13.52,0.7,17.69
48716,13.52,0.7,17.69
48717,13.52,0.7,17.69
48718,13.52,0.7,16.37
48719,13.52,0.7,16.37
48720,13.52,0.7,16.37
48721,13.52,0.7,16.37
48722,13.52,0.7,16.37
48723,13.52,0.83,16.37
48724,13.52,0.83,16.37
48725,13.52,0.83,16.37
48726,13.52,0.83,16.37
48727,13.52,0.83,16.37
48728,13.52,0.83,16.37
48729,13.52,0.83,16.37
48730,13.52,0.83,16.37
48731,13.52,0.83,16.37
48732,13.52,0.83,16.37
48733,13.52,0.83,16.37
48734,13.52,0.83,16.37
48735,13.52,1.11,16.37
48736,13.52,1.11,16.37
48737,13.52,1.11,16.37
48738,13.52,1.11,16.37
48739,13.52,1.11,16.37
48740,13.52,1.11,16.37
48741,13.52,1.11,16.37
48742,13.52,1.11,16.37
48743,13.52,1.11,16.37
48744,13.52,1.11,16.37
48745,13.52,1.11,16.37
48746,13.52,1.11,16.37
48747,13.52,1.11,16.37
48748,13.52,1.12,16.37
48749,13.52,1.12,16.37
48750,13.52,1.12,16.37
48751,13.52,1.12,16.37
48752,13.52,1.12,16.37
48753,13.52,1.12,16.37
48754,13.52,1.12,16.37
48755,13.52,1.12,16.37
48756,13.52,1.12,16.37
48757,13.52,1.12,16.37
48758,13.52,1.12,16.37
48759,13.52,1.12,16.37
48760,13.52,1.12,16.37
48761,13.52,1.12,16.37
48762,13.52,1.12,16.37
48763,13.52,1.12,16.37
48764,13.52,1.12,16.37
48765,13.52,1.12,16.37
48766,13.52,1.12,16.37
48767,13.52,1.12,16.37
48768,13.52,1.12,16.37
48769,13.52,1.12,16.37
48770,13.52,1.12,16.37
48771,13.05,1.12,16.37
48772,13.05,1.12,16.37
48773,13.05,1.12,16.37
48774,13.05,1.12,16.37
48775,13.05,1.12,16.37
48776,13.05,1.12,16.37
48777,13.05,1.12,16.37
48778,13.05,1.12,16.37
48779,13.05,1.12,16.37
48780,13.05,1.12,16.37
48781,13.05,1.12,11.62
48782,13.05,1.12,11.62
48783,13.05,1.12,11.62
48784,13.05,1.12,11.62
48785,13.05,0.68,11.46
48786,13.05,0.68,11.46
48787,13.05,0.68,11.46
48788,13.05,0.68,11.46
48789,13.05,0.68,12.4
48790,13.05,0.68,12.4
48791,13.05,0.68,12.4
48792,13.05,0.68,12.4
48793,13.05,0.68,12.4
48794,13.05,0.68,12.4
48795,13.05,0.68,12.13
48796,13.05,0.68,12.13
48797,13.05,0.68,12.13
48798,13.05,0.68,12.13
48799,13.05,0.68,12.13
48800,13.05,0.68,11.99
48801,13.05,0.68,11.99
48802,13.05,0.68,11.99
48803,13.05,0.68,11.99
48804,13.05,0.25,10.93
48805,13.05,0.25,10.93
48806,13.05,0.25,10.93
48807,13.05,0.25,10.93
48808,13.05,0.25,11.75
48809,13.05,0.25,11.75
48810,13.05,0.25,11.75
48811,13.05,0.25,11.75
48812,13.05,0.25,11.75
48813,13.05,0.25,12.3
48814,13.05,0.25,12.3
48815,13.05,0.25,12.3
48816,13.05,0.25,12.3
48817,13.05,0.25,11.89
48818,13.05,0.25,11.89
48819,13.05,0.25,11.89
48820,13.05,0.25,11.89
48821,13.05,0.25,11.46
48822,13.05,0.25,11.46
48823,13.05,0.25,11.46
48824,13.05,0.25,12.8
48825,13.05,0.25,12.8
48826,13.05,0.25,12.8
48827,13.05,0.25,10.82
48828,13.05,0.25,10.82
48829,13.05,0.25,10.82
48830,13.05,0.25,10.82
48831,13.05,0.25,10.82
48832,13.05,0.25,12.18
48833,13.05,0.25,12.18
48834,13.05,0.25,12.18
48835,13.05,0.25,12.18
48836,13.05,0.25,12.43
48837,13.05,0.25,12.43
48838,13.05,0.25,12.43
48839,13.05,0.25,12.75
48840,13.05,0.25,12.75
48841,13.05,0.25,12.75
48842,13.05,0.25,12.75
48843,13.05,0.25,12.75
48844,13.05,0.25,10.88
48845,13.05,0.25,10.88
48846,13.05,0.25,10.88
48847,13.05,0.25,10.88
48848,13.05,0.25,10.88
48849,13.05,0.25,10.88
48850,12.86,0.25,11.58
48851,12.86,0.25,11.58
48852,12.86,0.25,11.58
48853,12.86,0.25,11.58
48854,12.86,0.25,11.64
48855,12.86,0.25,11.64
48856,12.86,0.25,11.64
48857,12.86,0.25,11.64
48858,12.86,0.25,11.64
48859,12.86,0.25,11.64
48860,12.86,0.25,11.64
48861,12.86,0.25,13.58
48862,12.86,0.25,13.58
48863,12.86,0.25,13.58
48864,12.86,0.25,13.58
48865,12.86,0.25,12.96
48866,12.86,0.25,12.96
48867,14.27,0.25,12.96
48868,14.27,0.25,12.96
48869,14.27,0.25,12.35
48870,14.27,0.25,12.35
48871,14.27,0.25,12.35
48872,14.27,0.25,12.35
48873,14.27,0.25,12.35
48874,14.27,0.25,12.35
48875,14.27,0.25,13.15
48876,14.27,0.25,13.15
48877,14.27,0.25,13.15
48878,14.27,0.25,13.15
48879,14.27,0.25,13.31
48880,14.27,0.25,13.31
48881,14.27,0.25,13.31
48882,14.27,0.25,13.31
48883,14.27,0.25,13.31
48884,14.27,0.25,13.31
48885,14.27,0.25,12.44
48886,14.27,0.25,12.44
48887,14.27,0.25,12.44
48888,14.27,0.25,12.44
48889,14.27,0.25,12.44
48890,14.27,0.25,12.44
48891,14.27,0.25,12.44
48892,14.27,0.25,12.44
48893,14.27,0.25,12.44
48894,14.27,0.25,12.44
48895,14.27,0.25,12.44
48896,14.27,0.25,12.44
48897,14.27,0.25,12.44
48898,14.27,0.25,12.44
48899,14.27,0.25,12.44
48900,14.27,0.25,12.44
48901,14.27,0.25,12.44
48902,14.27,0.25,12.44
48903,14.27,0.25,12.44
48904,14.27,0.25,12.44
48905,14.27,0.25,12.44
48906,14.27,0.25,12.44
48907,14.27,0.25,12.44
48908,14.27,0.14,12.44
48909,14.27,0.14,12.44
48910,14.27,0.14,12.44
48911,14.27,0.14,12.44
48912,14.27,0.14,12.44
48913,14.27,0.14,12.44
48914,14.27,0.14,12.44
48915,14.27,0.14,12.44
48916,14.27,0.14,12.44
48917,14.27,0.14,12.44
48918,14.27,0.14,12.44
48919,14.27,0.14,12.44
48920,14.27,0.14,12.44
48921,14.27,0.14,12.44
48922,14.27,0.14,12.44
48923,14.27,0.14,12.44
48924,14.27,0.14,12.44
48925,14.27,0.14,12.44
48926,14.27,0.14,12.44
48927,14.27,0.14,12.44
48928,14.27,0.14,12.44
48929,14.27,0.14,12.44
48930,14.27,0.14,12.44
48931,14.27,0.14,12.44
48932,14.27,0.14,12.44
48933,14.27,0.14,12.44
48934,14.27,0.14,12.44
48935,14.27,0.14,12.44
48936,14.27,0.14,12.44
48937,14.27,0.14,12.44
48938,14.27,0.14,12.44
48939,14.27,0.14,12.44
48940,14.27,0.14,12.44
48941,14.27,0.14,12.44
48942,14.27,0.14,12.44
48943,14.27,0.14,12.44
48944,14.27,0.14,12.44
48945,14.27,0.14,12.44
48946,14.27,0.14,12.44
48947,14.27,0.14,12.44
48948,14.27,0.14,12.44
48949,14.27,0.14,18.96
48950,14.27,0.14,18.96
48951,14.27,0.14,18.96
48952,14.27,0.14,18.96
48953,14.27,0.14,18.96
48954,14.27,0.14,18.96
48955,14.27,0.14,18.96
48956,14.27,0.14,18.96
48957,14.27,0.14,18.96
48958,14.27,0.14,18.96
48959,14.27,0.14,18.96
48960,14.27,0.14,18.96
48961,14.27,0.14,18.96
48962,14.27,0.14,18.96
48963,14.27,0.14,18.96
48964,14.27,0.14,18.96
48965,14.27,0.14,18.96
48966,14.27,0.14,18.96
48967,14.27,0.14,18.96
48968,14.27,0.14,18.96
48969,14.27,0.14,18.96
48970,14.27,0.14,18.96
48971,14.27,0.14,18.96
48972,14.27,0.14,18.96
48973,14.27,0.14,18.96
48974,14.27,0.14,18.96
48975,14.27,0.14,16.68
48976,14.27,0.14,16.68
48977,14.27,0.14,16.68
48978,14.27,0.14,16.68
48979,14.27,0.14,16.68
48980,14.27,0.14,16.68
48981,14.27,0.14,16.68
48982,14.27,0.14,16.68
48983,14.27,0.14,16.68
48984,14.27,0.14,16.68
48985,14.27,0.14,16.68
48986,14.27,0.14,16.68
48987,14.27,0.14,16.68
48988,14.27,0.14,16.68
48989,14.27,0.14,16.68
48990,14.27,0.14,16.68
48991,14.27,0.14,16.68
48992,14.27,0.14,16.68
48993,14.27,0.14,16.68
48994,14.27,0.14,16.68
48995,14.27,0.14,16.68
48996,14.27,0.14,16.68
48997,14.27,0.14,16.68
48998,14.27,0.14,16.68
48999,14.27,0.14,16.68
49000,14.27,0.14,16.68
49001,14.27,0.14,16.68
49002,14.27,0.14,16.68
49003,14.27,0.14,16.81
49004,14.27,0.14,16.81
49005,14.27,0.14,16.81
49006,14.27,0.14,17.35
49007,14.27,0.14,17.35
49008,14.27,0.14,17.35
49009,14.27,0.14,17.35
49010,14.27,0.14,17.35
49011,14.27,0.14,17.35
49012,14.27,0.14,17.35
49013,14.27,0.14,17.35
49014,14.27,0.14,17.35
49015,14.27,0.14,17.35
49016,14.27,0.14,17.35
49017,14.27,0.14,17.35
49018,14.27,0.14,17.35
49019,14.27,0.14,17.35
49020,14.27,0.14,17.35
49021,14.27,0.14,17.35
49022,14.27,0.14,17.35
49023,14.27,0.14,17.35
49024,14.27,0.14,17.35
49025,14.45,0.14,17.35
49026,14.45,0.14,17.35
49027,14.45,0.14,17.35
49028,14.45,0.14,17.35
49029,14.45,0.14,17.35
49030,14.45,0.14,17.35
49031,14.45,0.14,17.35
49032,14.45,0.14,17.35
49033,14.45,0.14,17.35
49034,14.45,0.14,17.35
49035,14.45,0.14,17.35
49036,14.45,0.14,17.35
49037,14.45,0.14,17.35
49038,14.45,0.14,17.35
49039,14.45,0.14,17.35
49040,14.45,0.14,17.35
49041,14.45,0.14,17.35
49042,14.45,0.14,17.35
49043,14.45,0.14,17.35
49044,14.45,0.14,17.35
49045,14.45,0.14,17.35
49046,14.45,0.14,17.35
49047,14.45,0.14,17.35
49048,14.45,0.14,17.35
49049,14.45,0.14,16.74
49050,14.45,0.14,16.74
49051,14.45,0.14,16.74
49052,14.45,0.14,16.74
49053,14.45,0.14,16.74
49054,14.45,0.14,16.74
49055,14.45,0.14,16.74
49056,14.45,0.14,16.74
49057,14.45,0.14,16.74
49058,14.45,0.14,21.02
49059,14.45,0.14,21.02
49060,14.45,0.14,21.02
49061,14.45,0.14,21.02
49062,14.45,0.14,21.02
49063,14.45,0.14,21.02
49064,14.45,0.14,21.02
49065,14.45,0.14,21.02
49066,14.45,0.14,21.02
49067,14.45,0.14,21.02
49068,14.45,0.14,21.02
49069,14.45,0.14,21.02
49070,14.45,0.14,21.02
49071,14.45,0.14,21.02
49072,14.45,0.14,21.02
49073,14.45,0.14,21.02
49074,14.45,0.14,21.02
49075,14.45,0.14,21.02
49076,14.45,0.14,21.02
49077,14.45,0.14,21.02
49078,14.45,0.14,21.02
49079,14.45,0.14,21.02
49080,14.45,0.14,21.02
49081,14.45,0.14,21.02
49082,14.45,0.14,21.02
49083,14.45,0.14,21.02
49084,14.45,0.14,21.02
49085,14.45,0.14,21.02
49086,14.45,0.14,21.02
49087,14.45,0.14,21.02
49088,14.45,0.14,21.02
49089,14.45,0.14,21.02
49090,14.45,0.14,21.02
49091,14.45,0.14,21.02
49092,14.45,0.14,21.02
49093,14.45,0.14,21.02
49094,14.45,0.14,21.02
49095,14.45,0.14,21.02
49096,14.45,0.14,21.02
49097,14.45,0.14,21.02
49098,14.45,0.14,21.02
49099,14.45,0.14,21.29
49100,14.45,0.14,21.29
49101,14.45,0.14,21.29
49102,14.45,0.14,21.29
49103,14.45,0.14,21.29
49104,14.45,0.14,21.29
49105,14.45,0.14,21.29
49106,14.45,0.14,21.29
49107,14.45,0.14,21.29
49108,10.99,0.14,21.29
49109,10.99,0.14,21.29
49110,10.99,0.14,21.29
49111,10.99,0.14,21.29
49112,11.02,0.14,21.29
49113,11.02,0.14,21.29
49114,11.02,0.14,21.29
49115,11.02,0.14,21.29
49116,11.44,0.14,21.29
49117,11.44,0.14,21.29
